,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10902,7615,3287,3808,2665,660,1142,7615,3743,2430,901,884,573,215,3,1,1,833,562,198,9,3,5,2014,1291,482,3828,531.7989333251164,,842.1853252608245,1058.016212353892,1105.605903980603,1137.8829612059656,356.61795354218685,407.8757050603587,407.07763291451016,397.7551206409939,154,1.0,34,32,1,[],[],[],1
1,10902,6758,4144,3379,2365,761,1014,6758,4354,2493,593,1010,540,130,956,553,136,461,274,73,6,4,1,1921,1122,253,3462,569.6111527195013,,845.2825096012879,1036.7348563610617,1091.1540380319973,1108.0393113943408,453.95076053980995,454.32595154617786,452.7973369547088,436.0409325274503,137,33.0,34,17,1,[],[],[],1
2,10902,7268,3634,3634,2544,675,1090,7268,4391,3263,720,981,687,173,269,172,43,643,548,89,22,7,0,2476,1849,415,2528,494.9396302779648,,793.8647479929645,997.2519108192246,1044.0369848256714,1071.615579590674,492.83977078354565,492.72047265711024,492.78741211002307,491.5660141462743,146,10.0,37,26,1,[],[],[],1
3,10902,6944,3958,3472,2430,784,1042,6944,3087,2222,755,830,616,216,539,410,139,632,420,141,7,7,1,1079,769,258,4838,604.1415658008881,,886.1080240767171,1084.356741260243,1149.4826380827858,1192.4646401107836,605.0083981559285,604.6202999134169,604.7171270006144,435.43723742783374,140,22.0,34,24,1,[],[],[],1
4,10902,8395,2507,4198,2938,1035,1259,8395,4149,3173,314,266,194,10,575,469,46,515,389,34,3,6,0,2790,2115,224,3266,486.9811244912849,,825.460727896449,1058.304948783578,1129.312238840836,1146.2438981151467,353.3964686736933,353.26977698685306,353.01866042930885,300.06970516164114,169,22.0,10,19,1,[],[],[],1
5,10902,7553,3349,3776,2644,535,1133,7553,5132,3143,932,559,342,107,635,412,118,646,394,109,16,11,0,3276,1984,598,1695,440.36134607816246,,744.789830242507,958.2450969064796,995.2867861116019,1044.7001321710065,437.34965720915545,437.47193907216604,437.8306419115928,435.6885107459457,152,24.0,21,23,1,[],[],[],1
6,10902,7070,3832,3535,2474,610,1060,7070,4238,2558,929,547,352,123,856,504,196,672,415,158,5,3,1,2158,1284,451,3177,519.0982363795393,,806.5403857340926,1006.7196119313662,1050.3022301395024,1080.3389273217997,413.96133754327536,413.26534653616227,413.3293208997403,388.3414991550831,143,32.0,21,25,1,[],[],[],1
7,10902,6973,3929,3486,2441,393,1046,6973,5285,3636,1058,830,572,152,565,387,110,673,465,142,21,11,1,3196,2201,653,923,456.7345230792723,,739.5156777463241,933.5997961727678,961.9693293355787,1015.3052708042314,458.8980903028415,460.37450599825235,459.00707909528495,447.98703461857974,140,22.0,32,26,1,[],[],[],1
8,10902,7644,3258,3822,2675,630,1147,7644,3330,3645,897,838,965,228,202,246,67,309,316,85,2,0,0,1979,2118,517,3030,483.2392646495867,,792.140387420563,1008.7712027347831,1053.7913234536918,1088.2042081694947,379.3056870615784,378.97114165862394,379.2827772326993,109.41707420387388,154,11.0,41,15,1,[],[],[],1
9,10902,7106,3796,3553,2487,644,1066,7106,4505,2978,798,767,455,138,491,334,82,812,555,156,2,4,0,2433,1630,422,2621,477.5876372753274,,762.6528137139208,965.4882100595544,1010.5520914381757,1038.6902503178696,475.4445987301409,475.8773680265225,476.0299024778679,378.8187746684361,144,19.0,28,31,1,[],[],[],1
