,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10902,7615,3287,3808,2665,660,1142,7615.0,3743,2430,901,884,573,215,3,1,1,833,562,198,9,3,5,2014,1291,482,3828,528.896691678662,,830.8804822478655,1029.4182817958456,1074.2276401715037,1106.2914894402566,354.29488601976675,529.706904683262,531.1425434039933,529.8427227476863,154,1,34.0,32,1,[],[],[],1
1,10902,6758,4144,3379,2365,761,1014,6758.0,4354,2493,593,1010,540,130,956,553,136,461,274,73,6,4,1,1921,1122,253,3462,561.5221733523662,,852.2077274519796,1043.3062203995312,1096.5286986163485,1113.6646938788533,567.2319795694553,567.2308338494589,565.4876800791748,555.4577663563246,137,33,34.0,17,1,[],[],[],1
2,10902,7268,3634,3634,2544,675,1090,,4391,3263,720,981,687,173,269,172,43,643,548,89,22,7,0,2476,1849,415,2528,487.52451499129995,,779.530140613217,998.2172418663608,1045.69985540383,,487.57392866301456,487.15288077021677,487.3955478307665,393.1673569093792,146,10,37.0,26,1,[],[],"[<Dual_sim_SC_Change_1.Pallet object at 0x784ca8cf7a10>, <Dual_sim_SC_Change_1.Pallet object at 0x784ca980aae0>, <Dual_sim_SC_Change_1.Pallet object at 0x784ca8c76990>, <Dual_sim_SC_Change_1.Pallet object at 0x784ca8cf4800>]",234
3,10902,6944,3958,3472,2430,784,1042,6944.0,3087,2222,755,830,616,216,539,410,139,632,420,141,7,7,1,1079,769,258,4838,609.8567941837975,,894.9991232415357,1083.903162137544,1149.2627099788012,1188.9723187857626,607.5702935197934,607.2960781946094,607.7022614359917,428.6814373251193,140,22,34.0,24,1,[],[],[],1
4,10902,8395,2507,4198,2938,1035,1259,,4149,3173,314,266,194,10,575,469,46,515,389,34,3,6,0,2790,2115,224,3266,487.14309717683415,,813.0341793978191,1062.1954802706118,,,366.178777527898,365.95450201292937,365.81401207622565,310.589935208071,169,22,10.0,19,1,[],[],"[<Dual_sim_SC_Change_1.TLMD_Pallet object at 0x784caa377170>, <Dual_sim_SC_Change_1.Pallet object at 0x784ca87150d0>, <Dual_sim_SC_Change_1.Pallet object at 0x784ca8768320>, <Dual_sim_SC_Change_1.Pallet object at 0x784ca876b110>, <Dual_sim_SC_Change_1.Pallet object at 0x784ca87b70e0>, <Dual_sim_SC_Change_1.Pallet object at 0x784ca8717350>, <Dual_sim_SC_Change_1.Pallet object at 0x784ca8717920>, <Dual_sim_SC_Change_1.Pallet object at 0x784ca87b7dd0>]",309
5,10902,7553,3349,3776,2644,535,1133,7553.0,5132,3143,932,559,342,107,635,412,118,646,394,109,16,11,0,3276,1984,598,1695,443.1170652287878,,721.9368322208564,923.9755117677844,960.0406282864799,1035.7241715675702,440.38560499906475,440.64836655087765,440.6508318057813,378.9513503453724,152,24,21.0,23,1,[],[],[],1
6,10902,7070,3832,3535,2474,610,1060,7070.0,4238,2558,929,547,352,123,856,504,196,672,415,158,5,3,1,2158,1284,451,3177,507.7358702147402,,780.7234862631699,990.1159474666186,1034.7168251716469,1064.7586217993435,511.3808752961299,510.7593756966762,511.552161182273,507.2947635387961,143,32,21.0,25,1,[],[],[],1
7,10902,6973,3929,3486,2441,393,1046,6973.0,5285,3636,1058,830,572,152,565,387,110,673,465,142,21,11,1,3196,2201,653,923,465.2740664680052,,744.6157215546267,944.9832123375337,972.7803472774874,1025.995739763851,437.2892176049894,438.3582066406999,437.35232382889944,431.7389780061497,140,22,32.0,26,1,[],[],[],1
8,10902,7644,3258,3822,2675,630,1147,7644.0,3330,3645,897,838,965,228,202,246,67,309,316,85,2,0,0,1979,2118,517,3030,481.8262306304561,,792.4022350914188,1000.8486185907401,1046.2097330751646,1081.042092164688,378.83365017109077,379.3533008939188,379.04975592908715,107.48384498746356,154,11,41.0,15,1,[],[],[],1
9,10902,7106,3796,3553,2487,644,1066,7106.0,4505,2978,798,767,455,138,491,334,82,812,555,156,2,4,0,2433,1630,422,2621,474.23472404815084,,769.4457708122482,954.3330635873865,997.3724263322896,1027.0637541924598,471.89971647341366,472.819319995925,472.6411626117424,375.314195936915,144,19,28.0,31,1,[],[],[],1
