,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10902,7137,3765,3568,2498,684,1071,,3627,2949,815,737,536,166,465,399,106,662,530,155,4,4,1,1759,1480,387,3511,619.9156719610858,1167.109374472638,931.4878230184441,1130.7354568930207,1213.9186831821594,,620.4244584274225,620.7049224589562,621.2572600955782,387.45050435720094,144,20,29,27,1,[],[],[],37
1,10902,7414,3488,3707,2595,580,1112,7414.0,3511,2692,1015,449,337,121,570,476,192,631,540,170,1,1,0,1860,1338,532,3684,587.4671882691716,1165.2904267929741,916.4351892335621,1123.4674818939984,1204.1009554144562,1239.6299758569025,382.2609841113967,381.9044668253634,382.0951758396098,274.06570619145464,150,25,19,27,1,[],[],[],1
2,10902,7668,3234,3834,2684,737,1150,7668.0,3864,3551,704,393,371,74,577,513,114,545,521,101,12,11,2,2337,2135,413,2783,528.0603056070636,1123.290937217615,881.5485862917033,1100.5630783568968,1173.3011225571315,1200.919790513198,352.992202422719,353.5612854098103,352.6115017270669,351.9579974459694,154,25,17,24,1,[],[],[],1
3,10902,8306,2596,4153,2907,626,1246,8306.0,4230,2438,941,668,414,154,774,408,165,0,0,0,10,1,2,2778,1615,620,3293,558.8175483209936,1193.5760091903553,928.7016704456153,1165.3266998298905,1236.2167190791654,1277.502324905806,326.3634869719799,326.6873130008084,0.0,272.86597183786324,168,27,25,0,1,[],[],[],1
4,10902,7025,3877,3512,2459,721,1054,7025.0,2596,2733,867,323,362,113,668,748,245,613,616,175,5,8,1,987,999,333,4706,678.0726549767925,1221.712212844797,978.0628567119657,1174.6765400249467,1270.2960215764879,1292.6518961263132,676.321645739303,674.7625999210378,676.6038869747598,403.0936536334425,143,34,16,29,1,[],[],[],1
5,10902,7049,3853,3524,2467,474,1057,7049.0,4155,3953,1044,523,532,154,671,625,162,536,497,141,4,5,3,2421,2294,584,1750,523.1645979320856,1088.22222612688,849.1750514662066,1048.7559610641633,1120.9047053493925,1159.8741342780618,518.6685410050757,517.8499780193348,518.4156271920358,426.6933635200503,143,30,25,24,1,[],[],[],1
6,10902,6977,3925,3488,2442,753,1047,6977.0,4085,3001,591,1094,738,145,228,166,47,783,614,105,3,2,0,1977,1481,294,3225,592.944814698301,1126.962279422945,904.5010476696194,1104.1274614939932,1178.4650477127223,1198.0859914976352,590.3012471727295,590.8430963617919,590.5653686452124,386.1938957522036,140,9,40,31,1,[],[],[],1
7,10902,6679,4223,3340,2338,596,1002,6679.0,4172,3466,855,901,722,188,341,315,70,817,672,192,3,2,0,2110,1755,405,2409,607.5098175947297,1129.8323651871547,902.9225611436541,1091.5745151295107,1170.205133566287,1197.15083861965,607.0874897127447,607.27620749766,607.1009377379808,369.65593946276516,135,15,37,34,1,[],[],[],1
8,10902,6277,4625,3138,2197,469,942,6277.0,3893,3813,1004,550,546,133,562,547,149,344,356,80,602,587,169,1835,1777,473,2192,612.8394029413384,1110.741177978058,892.4926718289674,1064.2981404430373,1142.8934279058874,1174.2400478287234,495.8148570626895,495.831470429253,495.7976661810032,495.7969118553872,126,26,25,16,28,[],[],[],1
9,10902,7457,3445,3728,2610,470,1119,7457.0,4047,3271,1123,494,390,145,468,371,136,664,574,191,4,6,2,2417,1930,649,2461,525.8087891900007,1128.4365369050824,871.3754775039197,1086.074312639483,1160.7190264548447,1203.937677335802,521.9699957354026,519.8437250759424,522.0752330547862,521.5814668269443,151,20,21,29,1,[],[],[],1
