,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10902,7540,3362,3770,2639,357,1131,,4426,2416,1320,722,418,231,572,296,160,521,282,154,2,3,1,2609,1417,774,2740,490.51758804259174,1123.770951653729,796.6485404235444,1060.2485404236008,1159.848540423609,,354.75582448285644,355.4071553591874,355.5238220258541,338.4801283321599,152,21,28,20,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x000001261AD334D0>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261AD33090>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261AD31B90>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261AA40E50>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261AA40BD0>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261AA43D10>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261AA42610>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261AA41490>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261AA42690>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261AA434D0>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261AA43250>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261AA41B90>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261AA42CD0>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261AA40310>]",724
1,10902,7599,3303,3800,2660,636,1140,,3445,3697,898,602,651,164,451,461,123,339,403,108,1,0,0,2052,2182,503,2862,495.8711916461954,1113.6556573938235,804.8021440271478,1068.8021440272062,1177.2021440272206,,373.76902958071634,373.3969575086443,373.0248854365722,96.06597881586794,153,21,29,17,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x000001261D28B150>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261D28B3D0>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261D28B610>]",153
2,10902,6705,4197,3352,2347,530,1006,,3525,3850,926,371,381,94,755,823,186,696,721,170,0,0,0,1703,1925,476,2601,582.6584530888728,1152.4838125486447,866.5894054698376,1101.389405469891,1206.189405469903,,472.6791533345699,473.1345587399753,473.5732974787141,0.0,136,36,17,32,0,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x000001261EBF4690>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261EBF4910>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261EBF4B90>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261EBF4E10>]",226
3,10902,7482,3420,3741,2619,841,1122,,2355,3069,614,442,607,131,404,513,86,513,608,116,0,0,0,996,1341,281,4864,593.6603791778078,1214.6837404459914,918.5913315587838,1180.3913315588434,1299.3913315588625,,384.77659539401793,384.4211899886125,384.7599287273512,0.0,151,21,24,25,0,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x000001262004CF90>, <Dual_sim_SC.TLMD_Pallet object at 0x000001262004CFD0>, <Dual_sim_SC.TLMD_Pallet object at 0x000001262004CA10>, <Dual_sim_SC.TLMD_Pallet object at 0x000001262004D690>, <Dual_sim_SC.TLMD_Pallet object at 0x000001261FDE0610>]",281
4,10902,6418,4484,3209,2246,572,963,,3389,2605,1076,627,471,191,626,448,194,729,580,246,173,145,54,1234,961,391,3832,622.2916431628622,1208.6656792708318,902.0225955438352,1126.6225955438863,1265.6225955438993,,459.67407559528976,458.9299314511456,461.2123638835781,458.4078593790735,130,26,26,32,8,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x000001262156D9D0>, <Dual_sim_SC.TLMD_Pallet object at 0x000001262156F410>]",141
5,10902,7204,3698,3602,2521,529,1081,,3971,3257,994,661,573,171,459,361,126,641,539,141,10,12,4,2200,1772,552,2680,514.3031110949186,1113.751759129259,807.2340634758709,1063.2340634759282,1167.0340634759402,,405.13239037419464,405.4711291129334,405.115723707528,399.29004803185217,146,19,29,27,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000012622A9FF50>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012622A9E8D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012622B84BD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012622B85090>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012622B84CD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012622B842D0>]",302
6,10902,8402,2500,4201,2941,525,1260,,3275,3273,1088,356,345,131,458,418,132,286,278,89,3,3,1,2172,2229,735,3266,514.0977682227725,1197.7538783587315,866.0287206037374,1160.0287206038042,1250.4287206038161,,338.42325265418197,336.9682976992268,336.9462256271544,302.4421715730997,170,21,17,14,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000012623C489D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012623C4A8D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012623C48590>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012623C48610>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012623C48E10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012623F42B90>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012623F40DD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012623F40A90>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012623F42850>]",485
7,10902,7645,3257,3822,2676,743,1147,,3663,3197,676,739,698,131,317,237,53,494,488,87,9,3,1,2104,1771,404,3366,531.0336132137437,1143.679638074887,848.9645655947045,1116.5645655947653,1218.7645655947822,,392.0628924930188,393.17910870923504,392.8903699704963,360.83000961013494,154,13,32,22,1,[],[],[],4
8,10902,6441,4461,3220,2254,458,966,,4999,2983,1018,827,528,192,618,386,122,981,587,192,15,10,3,2558,1472,509,1902,532.9721060629805,1076.8678566131948,795.1030584439332,1019.1030584439795,1122.7030584439901,,459.1383222791946,459.4603943512667,459.42706101793334,451.70769164856375,131,23,31,36,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000012625254C90>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012625256510>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012625257310>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012625257910>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012625254F50>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012624DA4910>]",309
9,10902,5872,5030,2936,2055,512,881,,3678,3524,924,1164,1147,281,340,290,83,743,779,190,3,9,1,1428,1299,369,2776,706.84220143005,1250.4383391544286,980.1731538110406,1185.7731538110875,1301.773153811099,,594.5115707994161,595.2890482768935,595.7111203489656,436.35346269130315,119,15,52,35,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000012626B3D6D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000012626B3CAD0>]",119
