,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10000,6705,3295,3352,2347,376,1006,6705.0,2734,3925,1077,412,590,145,390,536,150,355,553,148,5,7,4,1572,2239,630,2264,479.66693418940474,,360.0,744.6312199037222,979.4312199037756,1017.0312199037842,1091.7997554243514,1096.273553248148,472.7913303842872,473.2217357896927,461.96235772263253,105,22.0,23.0,22.0,1,[],[],[],2
1,10000,7504,2496,3752,2626,479,1126,,3180,2651,1017,529,398,157,0,0,0,639,555,213,5,0,0,2007,1698,647,3152,399.8434991974299,,360.0,665.0934991974393,917.4077849117866,965.4077849117975,,0.0,379.5232059952476,379.853611400653,198.73739518443134,117,0.0,22.0,29.0,1,[],[],[],600
2,10000,5589,4411,2794,1956,698,838,5589.0,3366,2599,493,755,605,112,651,516,84,880,639,155,10,3,1,1070,836,141,3542,635.2664526484728,,360.0,919.4307383628219,1115.0307383628665,1184.8307383628824,1199.0307383628856,609.796027460664,609.7460274606659,608.3906220552614,600.257513947153,87,26.0,30.0,34.0,1,[],[],[],1
3,10000,6725,3275,3362,2354,573,1009,,3733,1994,886,524,283,136,585,340,145,711,378,168,4,0,1,1909,993,436,3387,544.2704654895646,,360.0,852.8347512039074,1088.234751203961,1145.434751203974,,,529.8343813826378,528.5431651664215,265.12965165290007,105,,19.0,26.0,1,[],[],[],314
4,10000,7139,2861,3570,2499,862,1071,,2509,2277,464,896,840,175,464,388,81,0,0,0,10,7,0,1139,1042,208,4750,475.4197431781673,,360.0,759.7840288924883,1009.5840288925451,1095.7840288925647,,439.6028780392976,439.2670672284868,0.0,435.52382398524344,111,19.0,39.0,0.0,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.Pallet object at 0x000002CC6450E8D0>, <Dual_sim_SC_Change_1_variability_tuned_combined.Pallet object at 0x000002CC63B91F90>]",96
5,10000,5860,4140,2930,2051,554,879,,3996,3386,657,575,423,86,350,290,66,1156,1011,180,2,1,0,1913,1661,325,1961,586.5024077046537,,360.0,876.8666934190015,1081.8666934190483,1137.2666934190609,,579.7971096130343,578.8667042076289,578.8417042076289,518.4862988022217,92,15.0,22.0,47.0,1,[],[],[],213
6,10000,5540,4460,2770,1939,473,831,,3505,3306,830,588,570,123,828,747,199,633,601,149,11,10,1,1445,1378,358,2359,640.8491171749522,,360.0,922.6134028893008,1116.613402889345,1163.8134028893558,,619.9756048912604,619.1647940804496,621.381010296665,599.8053346209896,86,36.0,26.0,28.0,1,[],[],[],33
7,10000,5615,4385,2808,1965,674,842,,3346,2615,510,637,462,96,393,311,74,1223,990,168,13,14,4,1080,838,168,3529,653.5634028892341,,360.0,939.1276886035836,1135.7276886036284,,,614.7470747675538,613.391669362154,614.7720747675588,605.2335612540455,88,16.0,24.0,48.0,1,[],[],[],199
8,10000,6406,3594,3203,2242,590,961,,3140,3209,740,418,455,93,507,497,124,662,677,150,6,3,2,1547,1577,371,2911,531.3451043338666,,360.0,813.9093900482,1038.109390048251,1097.1093900482645,,515.3249916088331,515.7803970142386,,510.1297213385627,100,23.0,20.0,,1,[],[],[],190
9,10000,6786,3214,3393,2375,670,1018,,3500,3047,633,507,456,91,628,518,124,433,369,68,9,9,2,1923,1695,348,2820,491.4012841091476,,360.0,767.9655698234704,1005.5655698235245,1072.5655698235398,,,480.19652698917275,479.2357161783619,466.0323377999831,106,,22.0,18.0,1,[],[],[],182
10,10000,5560,4440,2780,1946,667,834,5560.0,3325,2768,554,958,809,161,504,434,91,732,596,134,16,4,1,1115,925,167,3353,630.5698234349898,,360.0,913.3341091493386,1107.934109149383,1174.7341091493981,1194.5341091492758,613.4246252249729,612.0942198195739,612.0192198195739,558.2253009006533,86,21.0,39.0,30.0,1,[],[],[],2
11,10000,6603,3397,3302,2311,456,990,,3854,3305,917,468,412,121,547,451,110,594,529,150,10,3,2,2235,1910,534,1924,549.0979133226313,,360.0,854.0621990369742,1085.262199037027,1130.8621990370373,,548.0794944283814,,549.6761160500031,392.04841334729565,103,23.0,,26.0,1,[],[],[],482
12,10000,6415,3585,3208,2245,548,962,,3308,3329,802,383,402,84,444,500,127,743,703,176,13,9,1,1725,1715,414,2561,569.7046548956646,,360.0,877.8689406100128,1102.268940610064,1157.0689406100764,,563.5839337516927,562.698122940882,,463.3237986165546,100,22.0,18.0,,1,[],[],[],294
13,10000,7338,2662,3669,2568,467,1101,,3715,3042,936,418,297,88,176,159,42,710,600,172,0,0,0,2411,1986,634,2307,427.07945425361015,,360.0,691.2437399679156,948.043739967974,994.8437399679847,,416.7080439626318,415.872233151821,415.997233151821,0.0,114,8.0,17.0,30.0,0,[],[],[],548
14,10000,6587,3413,3294,2305,741,988,,3751,2614,481,565,388,66,501,337,67,793,589,101,4,2,0,1888,1298,247,3154,512.8434991974299,,360.0,794.6077849117594,1025.0077849118118,1099.2077849118286,,493.2160009705852,492.09978475436895,493.3355955651798,412.5653252949071,103,19.0,21.0,30.0,1,[],[],[],17
15,10000,6645,3355,3322,2326,714,997,,4449,2383,541,873,490,103,514,294,83,608,315,72,2,1,0,2452,1283,283,2627,468.44221508828093,,360.0,725.4065008025948,958.0065008026477,1029.406500802664,,453.6293440991796,454.3401549099904,454.40974950458497,312.0178576126888,104,18.0,30.0,20.0,1,[],[],[],61
16,10000,6955,3045,3478,2434,531,1043,,3404,2892,887,737,655,189,531,511,156,117,102,28,9,8,2,2010,1616,512,2817,479.337881219902,,360.0,756.9021669342224,1000.3021669342777,1053.5021669342898,,,471.32396723983555,467.2949131857814,412.64018345605007,109,,32.0,5.0,1,[],[],[],387
17,10000,6782,3218,3391,2374,582,1017,,3487,3208,778,451,417,97,725,613,167,336,329,78,2,2,1,1973,1847,435,2527,506.36356340288773,,360.0,792.7278491172165,1030.1278491172704,1088.3278491172837,,499.01277940935984,,499.06277940935985,411.875617247195,106,31.0,,15.0,1,[],[],[],334
18,10000,6561,3439,3280,2296,424,984,,4478,3140,957,568,381,147,324,215,69,921,624,178,5,5,2,2660,1915,561,1425,517.910914927768,,360.0,800.6752006420986,1030.2752006421508,1072.6752006421605,,522.8777014397243,,522.8277014397244,448.78851225053296,103,13.0,,35.0,1,[],[],[],508
19,10000,6590,3410,3295,2306,569,988,,3509,2858,814,656,560,162,311,251,74,678,551,156,7,2,2,1857,1494,420,2819,521.4012841091476,,360.0,808.16556982348,1038.7655698235326,1095.7655698235455,,512.2843210501926,,511.8289156447872,398.6708075366756,103,13.0,,28.0,1,[],[],[],277
20,10000,5923,4077,2962,2073,530,888,,3778,2071,942,1014,605,278,480,263,131,726,400,175,3,2,0,1555,801,358,3209,558.4462279293721,,360.0,834.4105136437103,1041.8105136437575,1094.8105136437696,,537.9551129196672,539.1463291358834,537.5693021088563,453.9611940007457,92,18.0,38.0,27.0,1,[],[],[],228
21,10000,6485,3515,3242,2270,720,973,,3697,1835,599,1093,540,168,537,291,95,469,233,83,5,1,0,1593,770,253,3869,526.2592295345081,,360.0,810.2235152488408,1037.2235152488925,1109.2235152489088,,499.48749464414595,500.03749464414597,498.8016838333352,389.26722437387235,100,19.0,37.0,16.0,1,[],[],[],40
22,10000,6673,3327,3336,2336,502,1001,,3900,2926,836,589,445,110,597,466,122,517,360,101,8,8,4,2189,1647,499,2338,503.41252006420405,,360.0,781.77680577853,1015.3768057785832,1065.5768057785947,,,501.4292592413676,495.8535835656918,474.31709707920464,104,,23.0,20.0,1,[],[],[],461
