,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10902,5642,5260,2821,1975,559,846,,3884,3055,877,830,663,181,1190,925,264,594,454,139,7,7,6,1263,1006,287,3086,668.3121160519469,,955.2764017662967,1152.6764017663415,,,556.3868908267183,554.8152692050967,556.4202241600516,555.6427466825742,114,48,34,24,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000022BA075C850>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA075F810>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA075D950>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA075E010>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA075DAD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA075F4D0>]",846
1,10902,7330,3572,3665,2566,750,1100,,4490,2525,703,977,504,149,454,249,73,634,400,132,0,0,0,2425,1372,349,3184,505.3449255531979,1148.2404326237988,853.7092112675408,1110.3092112675993,,,398.2345651928344,397.8624931207623,397.8124931207623,0.0,148,16,33,24,0,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000022BA2B53C90>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA29B6AD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA29B7FD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA29B7290>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA29B6610>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA29B4210>]",581
2,10902,6772,4130,3386,2370,561,1016,,4700,2965,890,854,528,159,596,413,98,773,531,178,0,0,0,2477,1493,455,2347,498.00285875168646,1101.357113275304,816.3671444660207,1053.3671444660747,1157.3671444660874,,421.6699758688015,421.1979037967294,421.6366425354681,0.0,137,23,31,30,0,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000022BA41AB290>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA41AAF10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA41A8750>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA41AB150>]",205
3,10902,6454,4448,3227,2259,724,968,,3763,2909,614,423,364,82,1145,857,179,730,558,109,0,1,0,1465,1129,244,3616,604.1867627966859,1196.8128035844586,931.7510485110449,1157.5510485110963,,,481.267823402743,479.27412970904925,480.1962017811213,409.9664720513895,131,44,18,28,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000022BA5BE3B90>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA5BE3190>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA5BE3110>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA5BE1CD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA5BE0950>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA5BE3350>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA5BE0A10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA5BE0110>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA5BE0790>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA57FA610>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA5AD5310>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA5C2F790>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA5C2DA90>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA5C2F210>]",943
4,10902,6578,4324,3289,2302,570,987,,4090,3905,803,885,857,163,716,624,136,455,401,87,0,0,0,2034,2023,417,2104,527.9898733843696,1115.7728502743844,843.7541590987096,1073.954159098762,1172.7541590987748,,457.873636693131,458.24570876520306,458.26237543186977,0.0,133,30,39,19,0,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000022BA6F2F290>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA7235610>]",145
5,10902,7346,3556,3673,2571,701,1102,,3902,3309,686,390,330,65,601,521,104,793,630,115,3,3,1,2115,1825,401,3005,559.7547254500906,,921.9190111644484,1178.9190111645069,,,464.36778851315086,459.16418490954715,463.5903110356734,431.1412119365733,149,25,16,31,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000022BA86ABD10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA869A750>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA8699E10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA8698350>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA869A3D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA8699DD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA8699490>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA86981D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA8698E90>]",1102
6,10902,6967,3935,3484,2438,692,1045,,3588,3386,735,397,396,75,519,536,117,914,791,190,0,0,0,1758,1663,353,3193,562.4333308763648,1191.7165772376165,906.5976165907194,1150.397616590775,,,454.9508984439292,454.5954930385238,454.93423177726254,0.0,140,24,18,38,0,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000022BA9C70650>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA9C73A10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA9C71C50>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA9C70B50>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA9C726D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA9C70250>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA9CDDC10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA9D75CD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA9D76890>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA9D75950>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA9D75DD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA9D75A50>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA9D756D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BA9D752D0>]",968
7,10902,7296,3606,3648,2554,642,1094,,5068,3347,770,708,373,99,477,307,77,842,578,140,0,3,2,3041,2086,452,1717,456.50709575817825,1079.1442913182693,791.071381472507,1046.471381472565,1143.6713814725797,,404.2097984608794,404.14313179421276,404.5152038662849,400.10574440682524,147,18,24,32,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000022BAB222290>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BAB222D10>]",102
8,10902,7601,3301,3800,2660,609,1140,,3794,3681,893,405,420,109,531,524,115,545,495,136,10,10,1,2303,2232,532,2534,476.7950695432956,1137.7577483233429,831.5593552576335,1097.559355257694,1199.3593552577079,,396.9468713450951,396.44146593968964,396.81353801176175,374.227501975725,154,24,19,24,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000022BAC8443D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BAC846150>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BAC8463D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BAC846650>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BAC8468D0>]",526
9,10902,5728,5174,2864,2005,628,859,,3418,2552,854,795,602,179,415,334,96,1361,1040,347,3,1,1,844,575,231,4078,763.08931617276,,1054.2536018871108,,,,600.0330098664489,600.0496765331155,600.455081938521,362.4987756322075,117,17,32,55,1,[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC62D90>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC62C90>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC61410>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC63390>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC62B10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC62DD0>]","[<Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC8F390>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC61490>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC60090>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC60590>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC63350>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC61F10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC61510>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC63DD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC62310>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC615D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC46C90>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC46F50>, <Dual_sim_SC.TLMD_Pallet object at 0x0000022BADC46310>]",1408
