,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10902,8408,2494,4204,2943,389,1261,,3959,2785,1270,308,203,91,260,161,96,669,493,209,1,1,2,2721,1927,872,2888,473.5238943488975,,867.6881800632435,1162.0881800633106,,,341.1048316194344,341.73230909691205,341.0881649527677,263.90718624679687,170,11,13,28,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000020E0C4EFF50>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E0C4ED9D0>]",1260
1,10902,6963,3939,3482,2437,477,1044,,2573,3784,1193,372,551,209,517,709,211,469,692,205,1,2,1,1214,1830,567,3352,569.8870931253925,,915.8513788397494,1159.651378839805,,,459.5001561884524,459.8888949271912,459.92222826052455,346.83078681907966,140,29,23,28,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000020E0ECE2810>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E0ECE12D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E0ECE2190>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E0ECE3B90>]",1043
2,10902,5824,5078,2912,2038,547,874,,4587,3555,741,425,333,74,467,337,69,1736,1359,271,5,2,0,1954,1524,327,2019,601.3587344640131,1146.7093649694932,897.3230201783649,1101.1230201784113,,,536.7402455205226,536.3848401151173,536.5127680430452,501.5533085835847,118,18,17,68,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000020E107E49D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E107E4510>]",345
3,10902,6619,4283,3310,2317,698,993,,3922,3270,645,632,541,98,426,364,77,1093,871,176,5,0,0,1766,1494,294,3065,579.403382626913,1178.7140042798437,910.1676683412682,1141.9676683413209,,,475.89167091519823,476.33040965393695,476.78040965393694,279.25338262690394,134,18,26,43,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000020E11C9D490>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E11C9F810>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E11C9F3D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E115E4290>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E11655A10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E11656450>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E11A14850>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E11A14A10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E11A14F50>]",780
4,10902,6598,4304,3299,2309,632,990,,4626,2311,805,738,360,123,376,180,65,503,218,87,980,502,172,2029,1051,358,3160,582.7135144375295,1194.7873533494123,913.4778001518856,1144.2778001519382,,,475.2977486717606,476.09189281590477,476.8527036267156,476.48063155464354,133,13,25,17,34,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000020E13234C10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E13235350>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E13237410>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E13237150>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E13235C10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E1310E490>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E12E2C390>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E12E2F2D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E12E2FA10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E12E2E5D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E12E2EE50>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E12E2FCD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E12E2F690>]",943
5,10902,7093,3809,3546,2483,492,1064,,3113,2509,1310,790,582,333,408,383,202,504,397,201,3,4,2,1408,1143,572,3970,540.9829741078486,,886.3472598221989,1134.7472598222555,,,407.13252365739413,407.1158569907275,407.14919032406084,397.4527939276641,143,20,35,23,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000020E147A4CD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E147A5B90>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E147A5B50>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E147A4F50>]",1063
6,10902,7021,3881,3510,2457,646,1053,,4067,2560,819,711,396,111,420,261,80,1003,673,220,4,2,0,1929,1228,408,3456,555.6078154172307,1190.9173737128078,900.3721011315836,1146.1721011316395,,,437.16277037218214,438.50691451632633,438.4289865883984,421.3852928947042,143,16,25,38,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000020E15D86A90>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E15D85A10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E15D84C10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E15D84110>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E15D86590>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E15CD0050>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E15E9DC10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E15E9C590>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E15A71410>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E15A73D10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E15A70250>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E15A70890>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E15A70090>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E15A73D90>]",964
7,10902,6317,4585,3158,2211,721,948,,4159,3541,486,942,845,109,706,556,69,712,565,81,0,0,0,1799,1575,227,2716,602.5449720362724,1168.676390205465,923.1092577506298,1144.3092577506802,,,512.4283053696032,512.717044108342,512.7837107750086,0.0,128,27,38,28,0,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000020E17379F10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E17378710>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E17379490>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E16EB4E50>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E174597D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E1745AAD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E17459B90>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E17459F50>]",640
8,10902,8121,2781,4060,2842,748,1218,,4369,3479,690,421,322,69,358,346,53,607,506,97,1,1,0,2982,2304,471,2364,454.13110155610406,1137.6985153865917,828.8953872704411,1113.0953872705059,,,336.66767012038,336.37893138164134,336.7510034537134,171.64111401882016,164,16,17,25,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000020E185E73D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E185E5910>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E185E4CD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E185E5410>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E185E4AD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E18A0C910>]",600
9,10902,7176,3726,3588,2512,621,1076,,4228,2712,859,610,446,120,638,415,126,763,435,158,10,5,0,2207,1411,455,3103,513.9934209391103,1151.9565587617367,856.5577066534536,1107.7577066535107,,,409.2767542724406,409.6875650832514,410.07630382199017,404.317294812981,145,24,24,28,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000020E19B0D850>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E19B0DE90>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E19B0D290>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E19B0C6D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E19B0E790>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E19B0D410>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E19FA6450>]",603
