,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10902,6759,4143,3380.0,2366.0,345.0,1014.0,,4681,4056,1170,582,509,151,539,462,149,837,704,199,4,4,3,2719,2377,668,995,811.8569372398291,,1086.133762443259,1280.424755350585,,,813.0363141866817,813.4746575224026,812.6306139045207,792.9554387867996,137.0,23.0,25.0,35.0,1.0,[],[],[<SC_Simulation_Main_VAR_2.TLMD_Pallet object at 0x000001B1C82D2610>],1013.0
1,10902,7049,3853,3524.0,2467.0,524.0,1057.0,7049.0,4389,3589,921,970,761,192,598,447,115,369,319,80,1,1,0,2451,2061,534,2003,798.6530178322986,1346.5347855809619,1083.9155784945683,1286.7933276700187,1373.6411902321165,1400.4342273671655,808.5782056942787,808.3540381167719,1290.0789865937447,547.4829129786527,143.0,24.0,39.0,16.0,1.0,[],[],[],1.0
2,10902,6584,4318,,,,,,3474,3214,709,774,735,170,796,708,151,433,436,83,17,12,3,1454,1323,302,3505,,,,,,,831.3072044699463,829.880502059923,830.1847882715532,822.9162535763553,,34.0,34.0,20.0,1.0,,,,
3,10902,7047,3855,3524.0,2466.0,427.0,1057.0,,3923,3689,1154,978,904,308,321,312,90,411,390,125,11,4,1,2202,2079,630,2136,895.7534545771541,,1181.1873340932887,1383.0668537199074,,,843.375821440157,849.8688921033356,850.2771371025684,566.1399950699252,143.0,15.0,44.0,19.0,1.0,[],[],"[<SC_Simulation_Main_VAR_2.TLMD_Pallet object at 0x000001B1C861D6D0>, <SC_Simulation_Main_VAR_2.TLMD_Pallet object at 0x000001B1C861E6D0>, <SC_Simulation_Main_VAR_2.TLMD_Pallet object at 0x000001B1C950A210>]",1057.0
4,10902,7032,3870,,,,,,3665,3290,496,1222,1078,166,542,518,72,115,127,20,5,4,1,1781,1563,237,3451,,,,,,,829.8611161851674,831.7002799727911,827.1960103001767,820.4211554818552,,23.0,50.0,6.0,1.0,,,,
5,10902,7028,3874,,,,,,4091,2588,786,604,378,119,599,337,102,903,632,188,8,4,0,1977,1237,377,3437,,,,,,,782.3084869024616,785.0037466968038,,,,21.0,23.0,,,,,,
6,10902,7366,3536,,,,,,3400,2495,663,546,443,105,379,299,76,863,649,170,1,4,1,1611,1100,311,4344,,,,,,,846.8207528811129,849.5937118582301,850.7912751553216,598.0915332550132,,16.0,22.0,34.0,1.0,,,,
7,10902,7804,3098,3902.0,2731.0,758.0,1171.0,7804.0,4596,2807,664,505,270,67,680,407,98,608,374,86,2,1,0,2801,1755,413,2835,708.6823809741783,1284.644617538948,1029.7766643234538,1251.1485069838727,1323.4844996409063,1344.3995678301153,1254.3973986589851,713.6614652967498,715.0477620228297,510.30928250444134,158.0,24.0,17.0,22.0,1.0,[],[],[],1.0
8,10902,6509,4393,,,,,,4265,3401,885,1106,899,250,550,455,118,495,408,99,5,6,2,2109,1633,416,2351,,,,,,,,,,823.2880495964434,,,,,1.0,,,,
9,10902,6619,4283,,,,,,4225,2793,872,980,630,189,686,443,147,623,435,140,6,3,1,1930,1282,395,3012,,,,,,,,,,730.1363038504282,,,,,1.0,,,,
