,Truck_1_Arrival,Truck_2_Arrival,Truck_3_Arrival,Truck_4_Arrival,Truck_5_Arrival,Truck_6_Arrival,Truck_7_Arrival,Truck_8_Arrival,Truck_9_Arrival,Truck_10_Arrival,Truck_11_Arrival,Truck_12_Arrival,Truck_13_Arrival,Truck_14_Arrival,Truck_15_Arrival,Truck_1_Volume,Truck_2_Volume,Truck_3_Volume,Truck_4_Volume,Truck_5_Volume,Truck_6_Volume,Truck_7_Volume,Truck_8_Volume,Truck_9_Volume,Truck_10_Volume,Truck_11_Volume,Truck_12_Volume,Truck_13_Volume,Truck_14_Volume,Truck_15_Volume
0,60.0577453641601,36.23865989512939,115.95873343415818,136.87242230623394,103.77614397411266,150.22412880197194,203.99164745371365,225.79331668291226,229.04679506790842,221.19513683755727,221.62693550420508,950.5237905667201,1004.3693283753869,997.5142778397468,887.0740166049162,355,701,660,118,579,967,272,479,586,827,465,338,300,163,215
