,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10902,6896,4006,3448,2414,511,1034,6896.0,4814,3510,952,865,646,155,499,344,111,685,521,160,9,8,3,2756,1991,523,1626,478.3521928497865,1000.4511092487114,755.208326459414,954.4822600519956,1034.1939987155706,1067.7794695993302,476.83186012755453,478.4644135837062,477.8819081291614,413.58969502550866,139,20,34,28,1,[],[],[],1
1,10902,7856,3046,3928,2750,567,1178,7856.0,4118,3421,937,399,321,82,305,313,66,749,624,178,4,5,0,2661,2158,611,2426,466.2156544922952,1043.3420278933363,786.9320388620698,1008.881106620862,1080.994212004023,1120.7976548499935,385.46142555134566,384.9052301889209,384.8681013470331,374.8272599409993,158,14,17,32,1,[],[],[],1
2,10902,6855,4047,3428,2399,466,1028,6855.0,4287,3807,1006,977,870,244,361,296,80,570,529,120,0,0,0,2379,2112,562,1802,494.8379505266109,1027.1082972094032,770.3215655103456,962.6388392198872,1056.6462190014527,1093.4951329365394,492.2840196590542,492.4076141987721,492.06263216194225,0.0,138,15,42,25,0,[],[],[],1
3,10902,6269,4633,3134,2194,541,940,,4188,2605,924,507,343,103,1215,727,242,836,462,177,12,7,2,1618,1066,400,3185,630.2109662975605,,893.4622119825898,1072.9733023933504,,,629.1537963008263,629.5359306144687,628.9156130737455,432.2669417833979,126,44,20,30,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000020E3AE42B90>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E3AE416D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E3AE43F50>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E3AE438D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E3AE402D0>]",941
4,10902,7577,3325,3788,2652,767,1137,,3674,3410,646,785,673,128,444,411,83,378,343,62,6,9,3,2061,1974,370,3172,486.9240203913552,1038.1653536981482,789.6260832562549,1011.0543679800724,1089.3649852661906,,381.4730800108205,380.15687239518655,380.56622956381597,359.81872031138306,153,19,32,16,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000020E4F7F1D10>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E4F846550>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E4F845F90>]",170
5,10902,7950,2952,3975,2782,661,1192,7950.0,3675,3840,813,595,603,121,362,335,70,371,382,89,7,16,1,2340,2504,532,2574,461.75403793080113,1030.7531408309042,775.2022728878309,1002.4001374060387,1074.0506828414877,1109.0510402678317,362.552426561659,363.1005206911301,363.37880309791586,334.3429944454709,160,16,27,17,1,[],[],[],1
6,10902,6084,4818,3042,2129,656,913,,4558,3071,621,962,669,136,706,460,77,959,692,151,5,1,0,1926,1249,257,2652,602.3816305398955,,844.7020505536065,1016.5938810898573,,,601.6747495689547,601.2339594678435,601.3922508153403,392.1584534640541,123,25,36,37,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000020E4E898450>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E4E899E50>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E4E898350>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E4E89AE90>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E4E898550>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E4E8998D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E4E89B6D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E4E8981D0>]",913
7,10902,6763,4139,3382,2367,737,1014,6763.0,5233,3835,494,889,641,83,755,543,74,599,474,58,13,8,2,2977,2169,277,1340,464.58517931230176,1053.68733403155,731.5928475657279,919.9653947397359,1102.3656741434265,1120.3376825789833,461.7176026828876,461.68586782886547,462.772997836707,459.48918156167815,137,28,33,23,1,[],[],[],1
8,10902,7540,3362,3770,2639,598,1131,7540.0,4150,2998,913,1077,782,225,534,367,129,123,90,25,8,1,1,2408,1758,533,2841,484.65653746838075,1057.4603501193367,796.7125056192788,1012.4841359145785,1097.0275919124151,1131.928408513672,393.1712999511141,392.7140870308148,390.03947720171817,329.2592293337668,152,21,42,5,1,[],[],[],1
9,10902,6314,4588,3157,2210,571,947,6314.0,3289,3948,873,437,526,109,433,504,120,1032,1159,268,0,0,0,1387,1759,376,2792,584.1384987602025,1075.265605287075,838.6695980583074,1018.9280800827256,1113.238471587834,1138.1856412958748,582.1677506010789,582.1799358272976,582.9178597842448,0.0,128,22,22,50,0,[],[],[],1
