,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3
11,10902,7980,2922,3990,2793,548,1197,7980,4184,2580,1051,376,238,97,227,154,68,955,552,233,11,7,4,2615,1629,649,3087,472.5458309027104,1092.2692817472034,788.7524352607405,1043.1373218236984,1121.3685926529565,1163.242545369778,312.80999039739027,312.54176617387003,312.8630197686671,307.44476756130945,160,9,15,35,1,0,0,0
12,10902,7131,3771,3990,2793,548,1197,7980,4335,3237,980,235,174,50,780,626,171,862,673,193,4,2,1,2454,1762,565,2350,472.5458309027104,1092.2692817472034,788.7524352607405,1043.1373218236984,1121.3685926529565,1163.242545369778,369.40811562579745,369.24676211983024,369.436058123339,294.14233985052107,160,32,10,35,1,0,0,0
13,10902,6937,3965,3990,2793,548,1197,7980,4042,3612,644,276,242,47,1181,946,170,513,493,86,4,6,1,2068,1925,340,2604,472.5458309027104,1092.2692817472034,788.7524352607405,1043.1373218236984,1121.3685926529565,1163.242545369778,369.40811562579745,369.24676211983024,369.436058123339,294.14233985052107,160,32,10,35,1,0,0,0
14,10902,7804,3098,3902,2731,757,1171,7804,3467,3891,688,422,484,102,469,502,77,430,505,92,4,8,3,2142,2392,414,2856,466.63204700121236,1070.5105663532302,779.93351748625,1035.7310753347876,1114.8805497171077,1141.769995816567,309.4523043312235,309.819484938832,309.4891760165527,285.51784697061845,158,21,21,21,1,0,0,0
15,10902,7181,3721,3590,2513,771,1077,7181,3661,2745,656,701,486,151,634,533,103,553,406,89,33,26,6,1740,1294,307,3840,494.6541741140754,1055.4270877116942,786.0941621407768,1021.5491966952145,1104.7788369568764,1124.7095673385788,351.8153056338035,351.65043998579256,351.30577358652795,348.4934567555048,145,26,27,21,2,0,0,0
16,10902,5730,5172,2865,2005,581,860,5730,3772,3169,790,1399,1105,286,587,529,115,567,467,110,4,3,0,1215,1065,279,3171,516.705176687942,1031.1080101538118,754.2785458409668,920.2165110275498,1069.7080353526528,1087.9956371701355,518.0694400330949,518.1824477086883,517.3898905276247,400.9918588930818,117,25,56,23,1,0,0,0
17,10902,6295,4607,3148,2203,538,944,6295,4297,3958,841,1056,972,204,504,543,120,556,541,111,0,0,0,2181,1902,406,1806,462.1353558796747,1039.3029228716275,722.5147090343559,897.7509359316467,1067.819561970315,1094.5277861840398,396.0384900924145,396.21164001447374,395.7578285525998,400.9918588930818,127,24,45,25,1,0,0,0
18,10902,8048,2854,4024,2817,495,1207,8048,4509,3724,1011,133,113,40,562,461,109,695,572,150,10,9,0,3109,2569,712,1658,435.0001674669537,1053.748830692873,750.5872578613344,971.5502288900709,1086.860766197418,1133.3041318579824,319.42216456495316,318.5129098793525,319.40664443670823,314.9948318649498,163,23,6,29,1,0,0,0
19,10902,6824,4078,3412,2388,584,1024,6824,4281,3574,834,1033,782,201,310,254,56,692,604,137,3,6,0,2243,1928,440,2213,448.0440284702274,1038.3068690640255,726.0400855861247,918.3413611123476,1076.6239543434526,1105.3535300144317,354.84401504900256,355.2536477490277,355.11796717056586,341.98164492409575,138,13,41,29,1,0,0,0
20,10902,7596,3306,3798,2659,573,1139,7596,4008,2349,1021,573,306,137,713,404,182,547,308,136,0,0,0,2175,1331,566,3524,486.34410637810527,1085.2196238072509,795.0064657747333,1037.6790355792261,1117.7892066575325,1154.6730501333225,336.25910506056573,336.07055707546806,335.5027409305056,341.98164492409575,153,26,21,20,1,0,0,0
21,10902,7428,3474,3798,2659,573,1139,7596,4732,3248,1463,854,549,273,824,627,251,40,34,13,3,5,1,3011,2033,925,1459,486.34410637810527,1085.2196238072509,795.0064657747333,1037.6790355792261,1117.7892066575325,1154.6730501333225,368.71438598071404,368.90221945785953,323.9666839679502,321.64667213402674,153,35,34,2,1,0,0,0
22,10902,6782,4120,3391,2374,549,1017,6782,3605,3157,1002,473,423,143,330,276,92,1090,982,299,7,5,0,1705,1471,468,3138,474.9717566051715,1046.475089005692,750.1304466957947,944.0464887413232,1069.8887260182926,1100.7142051243395,351.38516823461316,350.8574811467168,351.8148920570733,306.451402120585,137,14,21,48,1,0,0,0
23,10902,6987,3915,3494,2445,403,1048,6987,4292,3246,1158,910,694,246,585,403,151,478,326,115,4,2,1,2315,1821,645,2206,447.216325260622,1038.9039610397297,727.7790278966633,924.9717214327466,1064.943169237082,1106.7208983290325,367.8604336570509,368.07375539534723,367.9890394530787,254.11483303070762,140,23,37,19,1,0,0,0
24,10902,6205,4697,3102,2172,821,931,6205,3816,3456,338,622,560,63,1043,965,107,666,577,58,20,16,0,1465,1338,110,3292,528.1406062247647,1045.2463388281592,783.4267381149469,965.0789198895959,1099.536464364126,1106.5966580641148,435.0002351579292,435.000204911945,435.00065751390457,435.06534584078554,126,43,25,27,1,0,0,0
25,10902,7512,3390,3102,2172,821,931,6205,4052,2797,801,586,405,110,437,312,88,768,540,144,0,0,0,2261,1540,459,3252,528.1406062247647,1045.2463388281592,783.4267381149469,965.0789198895959,1099.536464364126,1106.5966580641148,368.6911694674361,369.16399028166984,368.8874228930321,435.06534584078554,126,17,23,30,1,0,0,0
26,10902,7586,3316,3793,2655,399,1138,7586,4551,2828,1230,856,518,225,397,246,100,490,312,164,1,5,2,2807,1747,739,2293,451.1193188453171,1061.0737710753945,755.7120416357989,970.2088317476746,1087.4602076746605,1135.725792777105,330.6974730831048,330.7629037453127,330.48617749619245,313.3785730896874,153,15,32,20,1,0,0,0
27,10902,6702,4200,3351,2346,640,1005,6702,2944,2929,908,612,628,211,629,660,180,580,542,152,4,2,0,1119,1097,365,4121,505.9083760992759,1039.2127349919936,773.2241718847636,962.1536544960353,1081.8737942935352,1105.8701385674176,375.1034645243054,375.1219131493897,374.7918532292364,257.8251194114845,136,30,30,26,1,0,0,0
28,10902,7515,3387,3758,2630,506,1127,7515,3910,3057,1069,680,599,210,465,348,104,469,378,134,0,0,0,2296,1732,621,2866,468.157457820461,1072.1728032279984,771.9343777986446,1020.0010047982565,1105.668119766007,1145.8494190722536,325.15887097690086,325.35624377463796,325.09070715868927,257.8251194114845,152,19,30,20,1,0,0,0
29,10902,7981,2921,3758,2630,506,1127,7515,2325,3234,764,75,115,26,484,700,168,517,669,167,0,0,0,1249,1750,403,4579,468.157457820461,1072.1728032279984,771.9343777986446,1020.0010047982565,1105.668119766007,1145.8494190722536,370.14456520523413,370.0701267760764,369.36626963692777,257.8251194114845,152,28,5,28,1,0,0,0
30,10902,7455,3447,3728,2609,619,1118,7455,3657,3120,893,578,493,130,330,301,80,743,608,184,0,0,0,2006,1718,499,3232,477.769358988942,1073.3240939335053,786.8044533888662,1030.7008598456325,1110.9588626056068,1143.2470794258295,334.8965935681637,335.06526483056433,335.19847005391364,257.8251194114845,151,15,25,31,1,0,0,0
31,10902,6736,4166,3368,2358,606,1010,6736,4478,3619,809,933,743,187,494,416,95,569,515,117,53,38,6,2429,1907,404,1996,442.6163760086137,1022.3364426206942,711.3620485933083,901.864780414818,1062.5831402139079,1088.6861234398636,367.8156404131644,367.6336495145546,367.34879416979754,365.3158996349058,137,21,38,25,2,0,0,0
32,10902,6988,3914,3494,2446,739,1048,6988,3729,3010,656,724,516,104,627,567,120,595,521,120,8,9,3,1775,1397,309,3507,484.8852096350979,1032.9220262831072,764.7715649305133,964.5800498258538,1081.5869490949824,1101.8361379909334,354.8876392139849,355.1868779086606,355.1059086047346,350.38933381326007,140,27,27,25,1,0,0,0
33,10902,6449,4453,3224,2257,631,967,6449,3159,3159,898,723,670,210,503,492,127,730,757,222,10,7,2,1193,1233,337,3686,500.2626869343829,1025.3186104295517,759.6039317971953,941.7372510729454,1066.930679631649,1088.7752424176333,381.8894418413868,381.9545723022313,382.23895578376323,300.92296633415003,131,23,33,35,1,0,0,0
34,10902,7834,3068,3917,2742,569,1175,7834,4444,2958,981,187,120,37,827,554,203,591,397,132,13,4,3,2826,1883,606,2519,456.32294900151595,1077.7645950081394,774.0700774215547,1031.6859180452896,1111.9458746537978,1151.107616719723,327.009961673094,324.5341602119328,327.2447154911789,323.7580532130276,158,32,7,23,1,0,0,0
35,10902,7259,3643,3630,2541,620,1089,7834,5026,3261,788,1026,611,152,104,55,17,882,632,150,9,4,1,3005,1959,468,1827,436.8124268829542,1030.0566305353457,737.0002621390475,941.0639120623204,1069.9274123727325,1151.107616719723,354.47568975556726,354.7866349056716,354.9492332514341,336.11033296651726,146,4,36,34,1,0,0,0
36,10902,7505,3397,3630,2541,620,1089,7834,4129,2896,1017,965,626,237,244,174,59,540,412,115,13,9,3,2367,1675,603,2860,436.8124268829542,1030.0566305353457,737.0002621390475,941.0639120623204,1069.9274123727325,1151.107616719723,354.47568975556726,354.7866349056716,354.9492332514341,337.6780292480071,146,4,36,34,1,0,0,0
37,10902,6996,3906,3498,2449,555,1049,7834,4891,3264,872,712,446,113,465,351,97,906,618,165,16,14,3,2792,1835,494,1875,437.539908814299,974.6313466355319,722.608238257606,916.9475929260273,1043.6278164610997,1151.107616719723,345.05588957488357,345.0537140768687,345.34995217931703,321.8504314671701,140,19,26,34,1,0,0,3
38,10902,7336,3566,3498,2449,555,1049,7834,5005,3562,1129,599,460,142,645,461,137,591,401,130,0,0,0,3170,2240,720,1206,437.539908814299,974.6313466355319,722.608238257606,916.9475929260273,1043.6278164610997,1151.107616719723,345.05588957488357,345.0537140768687,345.34995217931703,321.8504314671701,140,19,26,34,1,0,0,3
39,10902,8782,2120,4391,3074,477,1317,8782,4690,2776,1121,17,8,4,239,125,53,880,553,220,10,7,4,3544,2083,840,2315,451.31949373885135,1130.274521880434,809.6499942194721,1077.5374716868646,1158.5872368864007,1213.1563513574295,293.0355594046961,293.04402637189486,293.56587432839746,274.64401853916974,177,9,1,34,1,0,0,0
40,10902,6484,4418,3242,2269,704,973,6484,3495,3496,637,601,633,96,401,346,76,515,539,88,493,522,108,1485,1456,269,3274,521.5176657739298,1027.4187915073785,783.8189364216767,962.6755191833964,1073.9473198404,1091.3250807634442,520.8738181113997,521.118355415976,521.2367912759158,521.13876255983,131,17,27,23,23,0,0,0
41,10902,6659,4243,3330,2331,469,999,6484,3396,3749,1108,751,811,246,311,326,104,709,753,229,2,1,0,1623,1858,529,2649,483.9054076812362,1035.5562120395987,760.2211501030438,944.037976084357,1066.2181844506363,1091.3250807634442,481.95831586425595,482.69695672066393,482.63980912666733,304.4114385116084,134,15,37,34,1,0,0,0
42,10902,6759,4143,3380,2366,388,1014,6484,4337,3240,1185,728,580,208,598,464,165,696,508,186,2,7,1,2313,1681,625,2140,446.4849487215008,1038.315421312729,722.9168439970042,914.7059500219383,1063.3742453055759,1091.3250807634442,356.85441648496135,356.3322282986204,356.95852459979915,353.8383511215686,137,25,31,28,1,0,0,0
43,10902,6826,4076,3413,2389,523,1024,6826,2946,3475,1092,550,669,211,309,324,100,746,882,280,4,1,0,1337,1599,501,3389,482.9021171056483,1044.6662928110782,759.771055257809,952.100836608398,1079.107576709945,1111.5994344121875,359.9110603463579,360.73277450335877,360.72042964305876,217.55321534297428,138,15,29,39,1,0,0,0
44,10902,7151,3751,3576,2503,518,1073,6826,3548,3552,1000,595,556,144,600,665,177,438,441,124,4,6,1,1911,1884,554,2802,465.60553113386334,1044.6662928110782,765.4149745986801,976.5687977813836,1079.107576709945,1111.5994344121875,355.78605530143994,355.8254285134166,355.53881593760104,353.68623924919314,145,29,26,21,1,0,0,9
45,10902,7748,3154,3874,2712,797,1162,7748,3953,2927,580,762,535,88,371,275,55,551,444,72,1,0,0,2268,1673,365,3442,483.24770803373747,1077.9439578086863,799.0507007267132,1048.9876941741284,1123.9225407831848,1147.620014065282,321.0760090021858,320.92804990788983,321.29051761915076,118.82033213216744,157,15,28,22,1,0,0,0
46,10902,8070,2832,4035,2824,455,1210,8070,4452,2674,1132,273,168,71,715,454,188,520,326,117,0,0,0,2944,1726,756,2644,460.7346780435657,1093.3936148554462,786.3379673691389,1040.4200960823475,1116.9571291434345,1165.9713980603028,296.6300471033068,296.13479194450906,296.4754855896206,118.82033213216744,163,28,11,20,1,0,0,0
47,10902,6442,4460,3221,2255,713,966,6442,3387,2191,798,625,394,131,726,482,175,976,692,235,10,10,4,1050,613,253,4526,514.642705246787,1038.3014512295329,776.6523544846939,962.8971915106326,1085.5434463543334,1102.1330418210557,354.7370335931263,354.5364982635948,354.9274977337071,351.3038751638061,131,28,23,39,1,0,0,0
48,10902,8417,2485,4208,2946,677,1263,8417,3185,2764,898,680,584,194,344,307,87,126,118,30,8,6,1,2027,1749,586,4055,502.65470214702356,1146.0844641984584,846.9728990795654,1103.7068344356026,1190.4833482328818,1245.011765568335,304.17983951672187,304.9417711893633,303.4706090651726,290.87791132471745,170,15,30,6,1,0,0,0
49,10902,7951,2951,3976,2783,545,1193,8417,4127,3485,961,567,507,126,276,227,70,586,464,115,4,6,3,2694,2281,647,2329,451.60616805194115,1082.345030766494,779.8189245983663,1035.9972110279198,1113.6405165620185,1245.011765568335,317.47659525808376,317.1535330504315,317.30317904110916,316.0783170180302,160,12,24,24,1,0,0,0
