,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3
10,10902,7325,3577,3323,2326,511,997,6646,4478,2968,786,681,466,114,647,442,126,562,405,109,17,4,4,2571,1651,433,2670,480.0455159705188,1025.0475705934334,750.3764683514715,938.4050397800426,1060.0336112086172,1091.4621826371915,365.3092480175599,365.9700588283708,365.63965342296535,390.81781965721086,134,28,30,28,1,0,0,0
11,10902,7569,3333,3784,2649,710,1135,7569,3293,5060,660,560,772,95,480,693,93,156,238,30,70,130,16,2027,3227,426,1889,438.7691646191662,1032.281370835424,745.900117000119,958.5572598572612,1079.6144027144085,1107.2715455715538,347.88892919014825,347.88892919014825,347.96392919014824,345.53149675771573,152,26,29,9,5,0,0,0
12,10902,7667,3235,3834,2683,620,1150,7667,4033,3449,853,539,488,110,424,374,103,579,504,109,0,4,1,2491,2079,530,2567,458.55902948403167,1061.3454546854414,769.6899818649846,1020.1185532935555,1102.4899818649878,1136.9756961507053,326.58832373503407,326.66332373503406,326.73832373503404,323.82548589719613,154,19,23,24,1,0,0,0
13,10902,7263,3639,3632,2542,632,1089,7667,3171,4034,830,369,437,104,409,533,118,395,490,81,275,358,70,1723,2216,457,2867,472.34257425592324,1061.3454546854414,767.273526636876,971.8163837797326,1102.4899818649878,1136.9756961507053,379.1051663935133,378.4443555827024,378.69976098810787,378.36935558270244,146,22,19,20,15,0,0,12
14,10902,6742,4160,3632,2542,632,1089,7667,4286,2608,814,581,332,126,1040,655,217,665,411,115,9,6,3,1991,1204,353,3194,472.34257425592324,1061.3454546854414,767.273526636876,971.8163837797326,1102.4899818649878,1136.9756961507053,379.1051663935133,378.4443555827024,378.69976098810787,378.36935558270244,146,22,19,20,15,0,0,12
15,10902,6298,4604,3632,2542,632,1089,7667,4338,3449,1158,1256,993,322,665,546,192,292,237,81,14,5,1,2111,1668,562,1957,472.34257425592324,1061.3454546854414,767.273526636876,971.8163837797326,1102.4899818649878,1136.9756961507053,379.1051663935133,378.4443555827024,378.69976098810787,387.79892014470175,146,22,19,20,1,0,0,12
16,10902,7958,2944,3979,2785,583,1194,7958,4461,3516,901,466,375,82,601,486,128,403,309,79,9,5,1,2982,2341,611,2024,442.7482186732204,1066.2335873360892,765.4791710541732,1023.8220281970298,1103.5934567684626,1143.3934567684662,339.81989190280785,339.41448649740244,339.5644864974024,298.46854055145525,160,25,19,16,1,0,0,0
17,10902,6798,4104,3399,2379,622,1020,6798,4377,3203,806,890,587,150,577,444,113,681,495,142,11,11,3,2218,1666,398,2516,456.93740786241,1025.6900737038077,733.0683602433631,923.4969316719338,1067.0683602433662,1092.7826459576543,360.941147851417,360.53574244601157,360.61074244601156,360.13033704060615,137,23,33,27,1,0,0,0
18,10902,8810,2092,4405,3084,621,1322,6798,2799,3155,1040,394,430,145,256,268,120,171,230,72,0,3,3,1978,2224,700,3908,497.14754299754634,1172.918411842491,858.0784953784987,1124.0784953784987,1213.1642096642167,1092.7826459576543,300.39652365836685,300.5465236583668,300.39652365836685,243.46857525541748,178,13,20,10,1,0,0,0
19,10902,7237,3665,3618,2533,779,1086,7237,3653,3143,598,406,326,61,697,575,110,752,610,117,5,3,3,1793,1629,307,3508,485.72119164619465,1049.0433208096135,779.6521440271473,984.4807154557185,1101.0521440271518,1120.8521440271536,355.52889703395806,355.45389703395807,357.63092406098514,344.17754568260636,146,28,16,30,1,0,0,0
20,10902,6622,4280,3311,2318,635,993,6622,4693,2741,702,634,395,89,898,517,114,966,525,139,1,0,2,2194,1304,358,2766,515.5359355103153,1043.007385842906,785.0668878912678,973.3811736055534,1085.3811736055573,1108.752602176988,435.003933053303,435.0039330533035,435.00237559898034,168.93501413438526,134,31,23,33,1,0,0,0
21,10902,8136,2766,4068,2848,471,1220,8136,4276,2848,1114,0,0,0,636,479,186,779,500,178,5,2,1,2856,1867,749,2664,461.3968673218696,1103.2564057596426,791.3278197028222,1050.099248274253,1125.8421054171165,1174.4135339885495,295.0489819274369,435.0039330533035,295.78479273824775,290.5895224679773,164,27,23,30,1,0,0,0
22,10902,6877,4025,3438,2407,608,1032,6877,3661,2866,963,425,315,97,711,576,220,815,632,221,7,5,1,1703,1338,424,3412,482.88335380835673,1037.491780305037,762.2143061893097,956.0143061893092,1078.1000204750271,1105.6428776178868,349.8753548018708,349.8753548018708,349.61994939646536,276.9773818288956,139,31,17,34,1,0,0,0
23,10902,7294,3608,3438,2407,608,1032,6877,3969,3483,831,595,502,109,514,467,121,620,559,121,0,0,0,2240,1955,480,2619,482.88335380835673,1037.491780305037,762.2143061893097,956.0143061893092,1078.1000204750271,1105.6428776178868,369.79011056511064,369.71511056511065,369.79011056511064,276.9773818288956,139,23,25,26,1,0,0,0
24,10902,6035,4867,3018,2112,507,905,6035,3602,3741,987,686,686,176,592,637,146,803,869,267,2,3,0,1519,1546,398,2572,463.0521190546594,1032.0336682224433,708.983071435612,880.6973571498975,924.1830714356119,1068.821763460539,377.8924138949523,377.9870084895469,377.8174138949523,362.89241389495186,123,28,31,39,1,0,0,0
25,10902,7524,3378,3762,2633,553,1129,6035,4262,3795,920,421,385,99,462,452,104,724,590,141,0,0,0,2655,2368,576,1925,439.91038083538245,1032.0336682224433,745.441333216335,958.6699046449063,924.1830714356119,1068.821763460539,342.983721623421,342.72831621801555,342.983721623421,362.89241389495186,152,21,19,30,1,0,0,11
26,10902,7937,2965,3968,2778,563,1191,7937,4206,3528,926,657,516,142,51,43,5,783,600,150,8,9,1,2707,2360,628,2242,448.90429975430163,1072.626051189935,770.8352521352542,1028.8923949923972,1106.692394992402,1147.4066807066913,321.8174072008016,321.8924072008016,321.8924072008016,312.71808287647696,160,2,27,31,1,0,0,0
27,10902,7262,3640,3631,2542,678,1089,7262,4289,3424,750,819,595,142,594,476,123,458,359,74,0,0,0,2418,1994,411,2439,454.9103808353829,1023.3416879747601,749.8413332163358,954.3841903591924,1068.612761787768,1095.241333216342,339.0284190677498,339.0284190677498,338.9462323355627,312.71808287647696,146,24,32,18,1,0,0,0
28,10902,7757,3145,3878,2715,603,1164,7757,5134,3792,834,600,439,99,405,338,71,604,483,103,1,2,0,3524,2530,561,1142,400.120515970517,1045.631354335391,718.8514683514697,937.765754065755,1086.0228969229015,1122.4514683514763,331.23623451581534,331.4808291104099,330.9058291104099,322.4673155968961,157,17,23,24,1,0,0,0
29,10902,7354,3548,3677,2574,663,1103,7354,3688,2504,864,253,178,55,767,541,182,770,502,172,73,40,15,1825,1243,440,3846,495.4509213759247,1074.7793501158797,793.9818737568775,1033.1247308997351,1114.239016614027,1142.810445185458,345.2299041294515,345.3049041294515,345.2299041294515,344.82449872404607,149,30,10,29,3,0,0,0
30,10902,6849,4053,3424,2397,732,1027,6849,4382,3145,589,907,672,138,591,450,77,661,463,76,9,7,2,2214,1553,296,2786,464.7151105651129,1025.8871575041578,743.0460629460656,936.503205803208,1074.9889200889268,1094.0746343746428,354.823345712602,354.823345712602,354.4179403071966,345.4990213882774,138,23,35,24,1,0,0,0
31,10902,6428,4474,3214,2250,675,964,6849,4226,3843,612,668,579,100,1119,1063,183,357,344,40,13,8,0,2069,1849,289,2221,453.05722772633027,971.7625061301804,714.7881801072828,897.0453229644253,1032.2167515358578,1094.0746343746428,378.36306310716407,377.88265770175866,377.88265770175866,370.2549549990557,130,48,27,15,1,0,0,1
32,10902,7843,3059,3922,2745,779,1176,7843,3939,3682,646,296,289,62,495,474,73,666,571,113,11,8,1,2471,2340,397,2635,460.58605651105876,1065.9063673669034,778.9170088920115,1032.859866034869,1112.4479612729708,1138.3455803205923,331.2097867594561,330.8793813540507,331.3597867594561,318.8672191918881,158,21,13,27,1,0,0,0
33,10902,6708,4194,3354,2348,632,1006,6708,2803,3563,889,488,628,158,503,603,165,614,836,192,2,5,0,1196,1491,374,3647,499.1248115320381,1040.0051062246969,772.2557639129906,962.9129067701332,1081.97004962728,1106.2557639129966,381.30767393989765,381.30767393989765,381.30767393989765,361.8482144804376,136,26,26,33,1,0,0,0
34,10902,6830,4072,3415,2390,620,1024,6830,3022,3524,885,798,920,238,440,502,129,418,513,113,1,0,0,1365,1589,405,3471,489.6045293734729,1047.1954870208715,767.3354817544254,960.8783388972822,1085.164053183,1111.592624611574,378.7187185626593,378.7187185626593,378.7187185626593,221.42142126535725,138,22,40,21,1,0,0,0
35,10902,7208,3694,3604,2523,581,1081,7208,3816,3078,948,556,456,143,802,608,193,452,367,112,4,1,0,2002,1646,500,3060,472.7482186732213,1056.9306310584443,765.8791710541738,971.107742482745,1096.2220281970344,1128.6791710541802,322.7347645986029,322.7347645986029,322.8097645986029,284.2962510850882,146,33,24,19,1,0,0,0
36,10902,6753,4149,3376,2364,577,1013,6753,4208,2425,965,900,499,198,841,454,200,585,338,131,1,2,0,1881,1132,436,3304,479.7151105651134,1026.5986155898659,754.2460629460661,945.3603486603514,1064.9889200889263,1093.3603486603574,343.9392857093019,343.60888030389646,343.9392857093019,301.0413127363276,137,30,32,22,1,0,0,0
37,10902,7507,3395,3754,2627,661,1126,7507,3696,3318,817,534,467,142,439,374,77,629,579,130,12,9,3,2082,1889,465,3071,473.1536240786267,1066.2991076653602,778.2845764595792,1025.7702907452936,1108.1988621738699,1138.3988621738727,326.64259267460017,325.75678186378934,326.9729980800056,296.16218726919385,152,18,23,27,1,0,0,0
38,10902,7661,3241,3830,2681,659,1149,7661,3850,3322,816,641,583,123,490,380,92,417,377,108,10,18,2,2292,1964,491,2914,468.3637592137617,1068.1884035396265,779.0947115947145,1028.2375687375716,1108.580425880434,1140.523283023294,339.46642155495886,339.8718269603643,340.1272323657697,330.8029080414451,154,20,27,19,1,0,0,0
39,10902,7164,3738,3582,2507,555,1075,7164,3834,3339,947,565,508,148,633,524,142,572,509,137,0,0,0,2064,1798,520,2782,464.64011056511293,1039.0109300543218,755.5710629460658,957.7710629460654,1076.4853486603545,1110.056777231786,346.0016631477164,346.3320685531218,345.9266631477164,330.8029080414451,145,26,25,25,1,0,0,0
40,10902,6647,4255,3324,2326,700,997,6647,3879,2836,662,395,320,73,1037,752,166,795,579,125,8,4,1,1644,1181,297,3525,486.1265970516001,1026.4051403727228,756.4575494325528,944.4861208611238,1073.2575494325567,1092.5432637182728,370.02650628016863,369.6961008747632,370.1015062801686,368.6298846585469,134,40,16,30,1,0,0,0
41,10902,7485,3417,3742,2620,628,1123,7485,4380,3062,866,184,159,48,719,512,172,882,581,150,5,4,1,2590,1806,495,2594,459.3698402948425,1049.6182395924313,762.9007926757955,973.4150783900807,1092.0150783900845,1124.1579355329445,326.3768968631095,325.2730885093006,326.1588993201114,325.2730885093006,151,29,8,33,1,0,0,0
42,10902,7383,3519,3742,2620,628,1123,7485,3308,2902,849,626,532,164,301,282,94,701,635,174,7,1,2,1673,1452,415,3843,459.3698402948425,1049.6182395924313,762.9007926757955,973.4150783900807,1092.0150783900845,1124.1579355329445,326.3768968631095,325.2730885093006,326.1588993201114,301.2343671205096,151,29,8,33,1,0,0,0
43,10902,7573,3329,3786,2651,557,1136,7573,4378,2747,967,992,630,221,38,22,6,735,495,160,19,10,1,2594,1590,579,2810,465.45092137592377,1067.8102243622413,772.5818737568767,1021.3818737568762,1104.1818737568797,1141.7247308997403,326.70207439146833,331.2365338509279,331.41693925633336,317.22775006714375,153,2,37,28,1,0,0,0
44,10902,7538,3364,3769,2638,455,1131,7538,3528,3082,1140,310,227,86,320,253,101,911,860,277,8,11,0,1979,1731,676,3152,475.2556511056538,1080.9892269560744,781.3866034866064,1027.415174915178,1108.6318415818487,1152.5866034866146,332.0601682232527,330.8439520070364,332.22976281784725,329.70273579082016,152,14,13,41,1,0,0,0
45,10902,6091,4811,3046,2132,634,914,7538,4108,3665,670,1206,1050,182,459,431,82,666,608,127,0,0,0,1777,1576,279,2459,508.24453808934413,1032.467878700392,757.1754904702965,929.1754904702965,1073.9754904703004,1152.5866034866146,441.12764619745025,441.20264619745024,440.72224079204483,329.70273579082016,123,20,49,29,1,0,0,0
46,10902,7586,3316,3793,2655,455,1138,7586,4934,3273,1010,777,511,125,641,387,136,410,263,66,0,0,0,3106,2112,683,1685,435.0007026395931,1039.1798762725382,742.7316550205461,956.1316550205455,1070.2173693062625,1114.7030835919809,318.2692037493587,318.2692037493587,317.7887983439533,329.70273579082016,153,24,29,15,1,0,0,0
47,10902,7260,3642,3630,2541,688,1089,7260,4856,3202,655,1105,720,138,316,229,34,599,419,82,0,0,0,2836,1834,401,2189,447.6130835380854,1037.3971470792865,742.3440359190382,946.8868930618949,1083.0297502047563,1108.9440359190444,344.3059767738145,344.63638217921994,344.63638217921994,329.70273579082016,146,12,40,22,1,0,0,0
48,10902,7889,3013,3944,2761,648,1183,7889,3708,3414,860,766,716,183,634,557,140,0,0,0,7,9,1,2301,2132,536,2920,468.6941646191671,1081.388387241405,788.4251170001202,1040.310831285835,1117.6251170001276,1152.4251170001307,344.9059619365199,344.8309619365199,344.63638217921994,336.7978538284115,159,27,34,22,1,0,0,0
49,10902,7406,3496,3703,2592,693,1111,7406,3381,3162,776,440,400,68,571,537,148,612,578,142,0,0,0,1758,1647,418,3583,487.82321867322173,1068.4762435793896,788.7541710541741,1031.6684567684606,1110.2684567684664,1137.411313911326,311.2535869732496,311.1035869732496,311.23422958209454,336.7978538284115,150,26,19,27,1,0,0,0
