,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,9000,5803,3197,2902,2031,561,870,,3275,2510,587,653,463,88,637,482,116,380,292,72,11,1,2,1594,1272,309,2628,487.44221508828093,,360.0,712.4065008025912,915.6065008026374,971.6065008026501,,481.4057769848078,479.0233445523753,,415.2246959037247,91,25.0,25.0,,1,[],[],[],309
1,9000,5212,3788,2606,1824,509,782,,3559,2926,600,837,679,156,293,235,44,771,628,127,11,7,0,1647,1377,273,1915,548.0264847512027,,360.0,783.3907704655298,965.7907704655713,1016.7907704655829,,540.3342686582106,540.7896740636161,541.264674063616,442.25116055009954,83,12.0,34.0,31.0,1,[],[],[],175
2,9000,6096,2904,3048,2134,620,914,,2256,2044,703,439,427,145,510,474,158,318,297,103,15,15,3,974,831,294,3997,454.6075441412496,,360.0,674.3432584269758,887.5718298555998,949.5718298556139,,431.70397160506553,433.3505932266872,,392.45464728074,95,23.0,21.0,,1,[],[],[],196
3,9000,6421,2579,3210,2247,696,963,6421.0,3738,2498,435,195,120,29,623,411,77,640,407,59,10,6,2,2270,1554,268,2329,409.3410914927755,,360.0,633.2482343499305,842.3053772071157,911.9053772071316,1009.1360665330454,1013.4152697622484,398.5294896391224,397.3382734229061,396.95786801750074,100,23.0,7.0,23.0,1,[],[],[],2
4,9000,6417,2583,3208,2246,601,963,6417.0,3333,2654,618,611,463,120,354,284,63,346,264,70,4,1,3,2018,1642,362,2395,412.01524879614624,,360.0,636.4938202247297,847.1795345104879,907.3795345105016,1042.1301225831426,406.59662010306505,1045.90744686397,406.1662146976596,364.63445794090165,100,15.0,24.0,14.0,1,[],[],[],1
5,9000,5643,3357,2822,1975,561,846,,3223,2789,599,532,424,106,511,441,104,601,531,103,1,2,1,1578,1391,285,2389,519.9518459069006,,360.0,756.9161316212209,954.5161316212658,1010.5161316212785,,514.098908701088,,515.6705303227097,438.6685032956804,89,22.0,,25.0,1,[],[],[],152
6,9000,6143,2857,3072,2150,522,921,6143.0,4413,2061,699,572,238,71,572,285,104,610,280,125,0,0,0,2659,1258,399,1827,434.0906902086666,,360.0,651.7692616372503,858.6549759230104,910.8549759230223,1008.6927979534228,427.54102965305236,427.8714350584578,427.5160296530524,0.0,97,20.0,18.0,21.0,0,[],[],[],2
7,9000,5372,3628,2686,1880,631,806,,3461,1891,467,758,422,122,602,295,67,787,450,102,16,6,1,1298,718,175,3181,562.1131621187782,,360.0,813.0774478331116,1001.0774478331543,1064.0774478331687,,549.1632796797869,,549.0882796797869,478.52273913924427,84,20.0,,27.0,1,[],[],[],53
8,9000,5784,3216,2892,2024,375,868,5784.0,3243,2168,976,534,336,158,644,447,198,460,298,125,8,6,2,1597,1081,493,2613,454.2439807383612,,360.0,661.5225521669454,860.6082664527054,898.2082664527139,1016.2527565645945,1019.9461489829864,445.3500090102686,448.5682522535119,371.59122522648255,91,26.0,21.0,18.0,1,[],[],[],2
9,9000,5956,3044,2978,2085,398,893,5956.0,3716,2277,886,838,544,189,341,200,88,452,270,113,4,4,1,2081,1259,495,2121,441.1837881219891,,360.0,652.8909309791445,854.7480738363322,894.5480738363412,1025.9294209417776,438.9286613906357,440.11987760685196,1029.7978133601696,370.7705532825255,93,13.0,32.0,17.0,1,[],[],[],1
10,9000,5829,3171,2914,2040,411,874,5829.0,3719,2574,819,383,277,71,643,422,130,656,423,154,7,5,0,2030,1447,464,1888,446.7568218298544,,360.0,654.4925361155815,851.9211075441965,893.1211075442059,1045.8393607214336,440.8345938583284,440.4595938583284,441.19540466913924,438.7129722367067,91,24.0,15.0,25.0,1,[],[],[],1
11,9000,5830,3170,2915,2040,507,874,,2833,3221,709,419,451,107,410,518,109,484,539,124,2,6,1,1518,1707,368,2237,479.39727126805644,,360.0,700.761556982364,904.7615569824104,955.3615569824219,,468.8716948470986,468.11088403628776,,468.6162894416932,91,21.0,20.0,,1,[],[],[],280
12,9000,5990,3010,2995,2096,600,898,,3266,3221,532,423,411,69,454,458,84,503,521,79,4,3,1,1882,1828,299,1981,457.70064205457345,,360.0,674.4649277688754,884.0649277689231,944.0649277689367,,,455.50696993142617,455.1765645260208,439.2657537152094,94,,19.0,23.0,1,[],[],[],138
13,9000,5989,3011,2994,2096,594,898,5989.0,3579,2205,577,545,350,84,585,373,98,555,323,90,8,0,0,1886,1159,305,2639,460.5136436597095,,360.0,679.6779293740129,889.2779293740606,948.6779293740741,997.910114857763,446.6751249476711,446.3393141368603,446.29471954226574,292.5960708936124,94,22.0,20.0,20.0,1,[],[],[],2
14,9000,6461,2539,3230,2261,416,969,6461.0,2515,2513,951,390,363,156,403,421,136,269,293,105,1,2,0,1452,1434,554,3021,391.4871589085054,,360.0,613.7085874799465,817.2514446228395,858.8514446228489,1127.9408211742416,356.79695442157936,356.0111436107685,356.6111436107685,278.67871117833374,100,20.0,19.0,14.0,1,[],[],[],1
15,9000,5650,3350,2825,1977,292,848,5650.0,3692,2805,960,300,211,72,357,278,85,1040,760,247,0,0,0,1995,1556,556,1543,446.1243980738353,,360.0,646.60296950242,836.088683788174,865.2886837881806,1008.9928005917691,442.9959065248936,442.66550111948817,443.451311930299,0.0,89,15.0,12.0,41.0,0,[],[],[],2
