,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10902,6670,4232,3335,2334,667,1000,6670,2949,2729,952,658,626,225,509,424,147,710,681,246,3,3,0,1069,995,334,4272,683.1262435758612,1207.2907129324465,964.257195956814,1152.0571959568142,1253.2571959568238,1275.657195956829,445.181198530809,445.9140814136919,445.964081413692,430.086603936214,134,22,31,33,1,[],[],[],1
1,10902,7050,3852,3525,2468,715,1058,7050,4042,3355,676,891,692,134,353,320,87,702,547,113,6,7,0,2090,1789,342,2829,612.711130652817,1152.1382309138103,925.6420830337694,1125.6420830337695,1200.2420830337803,1223.0420830337855,456.99894801563005,457.2764254931075,456.8210200877021,446.3638128804946,143,16,35,28,1,[],[],[],1
2,10902,6412,4490,3206,2244,444,962,6412,4536,2954,1055,940,624,212,668,437,137,776,508,188,0,0,0,2152,1385,518,2357,622.2361022506723,1135.2987273670453,905.3670546316247,1087.9670546316254,1166.5670546316314,1201.1670546316393,495.34421035877665,496.1050211695875,494.9054716200379,0.0,130,25,36,30,0,[],[],[],2
3,10902,6651,4251,3326,2328,678,998,6651,4792,3213,571,784,550,61,603,452,73,964,637,117,3,6,1,2438,1568,319,2326,601.4410236821356,1106.9790820659705,900.3719760630879,1088.371976063088,1152.3719760630981,1173.771976063103,478.08111377222207,479.65273539384367,480.5302128713212,468.7234561145641,134,23,28,35,1,[],[],[],1
4,10902,7854,3048,3927,2749,576,1178,7854,4885,3038,909,1101,652,188,141,86,29,471,290,90,0,0,0,3172,2010,602,2070,499.2960947230982,1114.1015077686075,864.8270471040508,1086.4270471040513,1153.4270471040593,1193.6270471040684,370.8159145429141,374.0591577861574,372.10260577960435,0.0,158,6,39,18,0,[],[],[],1
5,10902,7359,3543,3680,2576,558,1104,7359,3513,3290,962,764,736,206,317,334,93,487,473,116,7,8,2,1938,1739,545,3137,566.9182528862935,1145.3955802647895,900.8492052672459,1108.849205267246,1182.8492052672543,1219.2492052672626,396.35199572003137,396.26147565451123,395.83940358243916,362.62949367252827,149,15,35,22,1,[],[],[],2
6,10902,6533,4369,3266,2287,497,980,6533,3624,3093,1072,666,572,207,465,387,143,890,790,235,5,5,4,1598,1339,483,3113,608.4745358961976,1138.2434626356123,899.4054882771502,1084.8054882771507,1172.4054882771577,1204.605488277165,441.33084220249896,439.6425539142106,441.702914274571,431.1457070673635,132,20,29,39,1,[],[],[],2
7,10902,7007,3895,3504,2452,577,1051,7007,3632,3516,902,511,471,127,580,585,137,661,659,164,0,0,0,1880,1801,474,2852,593.7206887080918,1142.803175819206,906.8516410890442,1106.6516410890442,1183.051641089053,1214.6516410890601,438.73915717655564,438.78915717655565,438.772490509889,0.0,143,27,23,30,0,[],[],[],1
8,10902,8064,2838,4032,2822,641,1210,8064,3470,2547,960,510,358,132,495,313,131,453,309,128,3,6,0,2009,1561,569,3925,594.3180384930453,1209.581329759716,949.2489908739981,1176.648990873998,1253.8489908740073,1291.848990874016,331.64789994735264,331.20916120861386,331.6645666140193,322.27357562302797,163,19,20,18,1,[],[],[],1
9,10902,7690,3212,3845,2692,632,1154,7690,3643,3414,867,797,818,187,0,0,0,625,610,153,11,5,6,2210,1981,521,2978,539.5549754299806,1136.831633942312,891.4859278109329,1107.485927810933,1179.4859278109425,1214.2859278109504,0.0,356.4959748578744,355.6518307137302,352.01984873174814,155,0,37,28,1,[],[],[],1
