,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10902,7102,3800,3551,2486,509,1065,7102.0,4701,3523,927,674,477,127,652,491,129,633,502,115,0,0,0,2742,2053,556,1751,491.37113840905346,1021.3211928652653,782.7004187627018,982.4039640153519,1055.893848874917,1092.3000159460453,487.5685727826075,487.3899471767195,487.428805046546,0.0,144,26,26,25,0.0,[],[],[],1
1,10902,6810,4092,3405,2384,613,1022,,3498,2357,1022,747,516,211,576,362,169,605,386,187,154,132,47,1416,961,408,4025,576.6541922303232,1138.2027486639463,873.4018485197477,1068.131025019994,1179.5511422658155,,574.4033560124701,572.995086429308,574.1086152497891,574.5290736073549,138,23,30,24,7.0,[],[],[<Dual_sim_SC.TLMD_Pallet object at 0x000001D0C6F044D0>],101
2,10902,7731,3171,3866,2706,622,1160,7731.0,4372,3254,870,421,325,82,831,590,167,386,279,83,3,3,1,2731,2057,537,2406,456.9367332307954,1030.4829026948228,766.987081847613,996.310755593771,1072.8895855804747,1108.8773098189906,362.13552366229004,359.8239818748215,361.99813123791523,335.2612068266198,157,32,17,15,1.0,[],[],[],1
3,10902,6941,3961,3470,2429,843,1041,,3325,2331,558,562,380,85,1073,724,179,500,357,95,3,3,0,1187,867,199,4688,598.8831523092433,,892.3511686061162,1086.9588861798932,,,607.2939848861896,607.1962930109537,605.8967921140569,376.7774793995736,140,40,21,20,1.0,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x000001D0C7B1A650>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C6F64E90>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C7242550>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C6F67150>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C6F66950>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C6F678D0>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C6F67250>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C6F675D0>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C7B1A710>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C6F64750>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C6F65850>]",1042
4,10902,7263,3639,3632,2542,492,1089,7263.0,4397,3030,1050,468,310,116,586,396,123,840,583,214,1,2,0,2502,1739,597,2425,464.95100176457737,1037.4171760746879,768.4307398976187,964.4343941606882,1069.1572330053666,1110.194982647732,467.56161037342827,467.7175446562588,467.6971406585801,349.9273943269729,146,23,18,33,1.0,[],[],[],1
5,10902,6892,4010,3446,2412,752,1034,,3481,2522,739,424,301,92,723,484,143,705,515,159,230,171,63,1399,1051,282,4160,561.3113746424776,1090.4456720357277,857.2290817646776,1042.696530680207,1141.9292643269882,,414.98337732467087,415.4423062322154,414.7537652460337,414.16689903272646,139,27,17,28,10.0,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x000001D0C727F7D0>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C727D590>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C727D5D0>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C727D550>]",232
6,10902,6059,4843,3030,2121,350,909,6059.0,4632,2281,1377,1019,526,328,671,331,201,993,477,286,5,2,4,1944,945,558,2612,578.345134767348,1123.0925882171052,849.2510748554207,1025.3685879894454,1146.5173119353262,1187.7682726819867,493.140584745351,492.13525058840645,492.32528650145235,481.0032755791627,123,25,38,36,1.0,[],[],[],1
7,10902,7996,2906,3998,2799,467,1199,7996.0,4232,3346,1106,784,678,231,578,475,140,9,6,2,0,2,1,2861,2185,732,2218,460.77767909762093,1085.2742940908047,813.0317639650236,1045.9583496173793,1117.2295463968094,1176.3996067059525,394.9957052780256,395.3892549054931,364.9991524513601,274.23007001741524,160,24,34,1,1.0,[],[],[],1
8,10902,7789,3113,3894,2726,684,1168,,3597,2736,884,963,782,251,541,420,145,0,0,0,5,3,3,2088,1531,485,3685,529.377399209581,1111.819659638053,854.7368362766512,1067.2546861095445,1158.7293948211,,532.3002836170963,531.9320222716813,0.0,524.7463264375107,157,23,40,0,1.0,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x000001D0CA821710>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0CA823890>]",135
9,10902,7151,3751,3576,2503,548,1073,,4940,3067,891,489,325,86,434,255,67,676,419,123,511,275,91,2830,1793,524,2004,467.8675805659628,1029.8855976723084,799.388397115166,988.7770336314196,1066.6461299987411,,464.1392214567608,467.5578171163554,467.27491176017537,466.49247278908575,145,16,18,25,18.0,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x000001D0C94CC7D0>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C94CD3D0>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C94CD210>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C94CE0D0>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C94CDB10>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0C71C8E10>]",324
10,10902,7186,3716,3593,2515,722,1078,,3295,2260,845,658,417,166,657,445,173,447,319,107,164,120,43,1369,959,356,4502,539.3854094043173,1105.3095436559677,849.240168304225,1049.8264775089797,1155.6876691194318,,549.8270897884959,549.9984456882318,549.1003346111918,548.781608125,145,26,25,18,7.0,[],[],[<Dual_sim_SC.TLMD_Pallet object at 0x000001D0CBCA9CD0>],56
11,10902,8157,2745,4078,2855,513,1224,,3213,4505,1080,169,224,67,444,626,167,362,527,133,13,11,2,2225,3117,711,2104,445.763298829196,1055.45065444939,783.4934959974188,1016.9293202648594,1089.588421490291,,345.67313498812473,344.21385710670074,343.6350289652279,336.6393882770144,165,25,10,21,1.0,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x000001D0CA6A4110>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0CA6A4A90>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0CA6A67D0>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0CA6A4BD0>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0CA6A5610>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0CA6A4210>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0CA6A6750>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0CA6A6B10>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0CA6A5490>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0CA6A7C50>]",511
12,10902,7508,3394,3754,2628,782,1126,,4715,3255,566,942,650,108,776,507,89,163,124,23,5,5,2,2829,1969,344,2366,479.15059167192186,1015.9509795998439,775.1824308886141,996.0477961763039,1067.8836493639112,,402.8279719275412,404.0577442994675,402.05064351479365,337.88578896914026,152,28,34,7,1.0,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x000001D0CA30B410>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0CA30B950>, <Dual_sim_SC.TLMD_Pallet object at 0x000001D0CA308710>]",194
