,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10902,6738,4164,3369,2358,617,1011,6738.0,4320,2948,823,685,506,146,745,496,138,769,525,145,4,5,0,2117,1416,394,2811,526.2544500129711,,797.6880371876379,987.5592748542706,1031.4209728774363,1058.0923298768616,526.5946207721277,526.6992951993077,526.2212182089246,376.8431988492919,137,28,27,29,1,[],[],[],1
1,10902,7262,3640,3631,2542,431,1089,7262.0,4182,3627,1099,556,458,139,651,506,152,533,459,146,21,15,4,2421,2189,658,1994,472.25650149499097,,770.1714391493191,974.1846901747376,1004.7926522730811,1049.8028646192533,472.6972981295137,472.50471358412574,471.5699590502769,402.9301302396025,146,27,24,23,1,[],[],[],1
2,10902,7598,3304,3799,2659,724,1140,,3649,3196,725,633,608,133,281,252,61,647,557,113,9,8,2,2079,1771,416,3332,506.5779849454726,,819.9796153811948,1032.1046940016781,1083.8145837306558,,508.5637078462177,509.1870131423644,508.80275550201134,353.824975754159,153,12,28,27,1,[],[],"[<Dual_sim_SC_Change_1.Pallet object at 0x00000174DB2101D0>, <Dual_sim_SC_Change_1.Pallet object at 0x00000174DB16DB50>, <Dual_sim_SC_Change_1.Pallet object at 0x00000174DB870A10>]",169
