Station_1_1_TM,Station_1_2_TM,Station_1_3_TM,Station_1_4_TM,Station_1_5_TM,Station_1_6_TM,Station_1_7_TM,Station_1_8_TM,Station_1_9_TM,Station_1_10_TM,Station_1_11_TM,Station_1_12_TM,Station_1_13_TM,Station_1_14_TM,Station_1_15_TM,Station_1_16_TM,Station_1_17_TM,Station_1_18_TM,Station_1_19_TM,Station_2_1_TM,Station_2_2_TM,Station_2_3_TM,Station_2_4_TM,Station_2_5_TM,Station_2_6_TM,Station_2_7_TM,Station_2_8_TM,Station_2_9_TM,Station_3_1_TM,Station_3_2_TM,Station_3_3_TM
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,14.0,19.0,4.0,11.0,35.0,1.0,3.0,9.0,1.0,2.0,7.0,13.0,37.0,17.0
3.0,3.0,2.0,3.0,1.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,33.0,17.0,2.0,6.0,21.0,3.0,5.0,18.0,2.0,4.0,14.0,25.0,25.0,25.0
2.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,5.0,3.0,2.0,2.0,4.0,4.0,13.0,23.0,1.0,3.0,11.0,1.0,3.0,11.0,2.0,5.0,16.0,25.0,25.0,25.0
3.0,3.0,2.0,3.0,6.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,27.0,17.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,25.0,25.0,25.0
3.0,3.0,2.0,3.0,3.0,0.0,0.0,-0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,23.0,17.0,4.0,10.0,34.0,1.0,3.0,10.0,1.0,3.0,9.0,20.0,19.0,17.0
2.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,23.0,23.0,2.0,6.0,21.0,2.0,5.0,16.0,2.0,5.0,16.0,25.0,25.0,25.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4.0,3.0,3.0,5.0,7.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,29.0,9.0,2.0,6.0,21.0,2.0,6.0,21.0,1.0,3.0,11.0,17.0,12.0,17.0
3.0,3.0,2.0,3.0,3.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,32.0,17.0,3.0,9.0,32.0,1.0,2.0,7.0,1.0,2.0,7.0,12.0,12.0,12.0
3.0,3.0,2.0,3.0,8.0,0.0,0.0,-0.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,23.0,17.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,25.0,25.0,25.0
4.0,3.0,3.0,4.0,8.0,0.0,0.0,-0.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,23.0,9.0,2.0,6.0,21.0,1.0,3.0,11.0,1.0,3.0,10.0,12.0,25.0,25.0
4.0,3.0,3.0,5.0,6.0,0.0,0.0,-0.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,24.0,14.0,2.0,5.0,18.0,2.0,8.0,19.0,2.0,4.0,14.0,25.0,25.0,25.0
2.0,3.0,2.0,2.0,3.0,0.0,0.0,-0.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,27.0,17.0,2.0,6.0,21.0,2.0,4.0,13.0,1.0,3.0,10.0,25.0,25.0,25.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4.0,3.0,3.0,4.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,26.0,13.0,2.0,6.0,21.0,2.0,4.0,14.0,2.0,5.0,17.0,25.0,25.0,23.0
3.0,3.0,2.0,3.0,1.0,0.0,0.0,-0.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,24.0,16.0,1.0,3.0,11.0,1.0,3.0,11.0,2.0,5.0,18.0,25.0,25.0,25.0
4.0,3.0,3.0,5.0,3.0,0.0,0.0,-0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,27.0,15.0,3.0,9.0,32.0,1.0,3.0,11.0,1.0,3.0,11.0,25.0,25.0,25.0
3.0,3.0,2.0,3.0,8.0,0.0,0.0,-0.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,20.0,16.0,1.0,3.0,11.0,2.0,5.0,17.0,2.0,5.0,17.0,25.0,25.0,25.0
3.0,3.0,2.0,3.0,6.0,0.0,0.0,-0.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,23.0,16.0,1.0,3.0,10.0,2.0,5.0,18.0,2.0,5.0,17.0,25.0,25.0,20.0
2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,21.0,18.0,3.0,7.0,25.0,2.0,4.0,14.0,2.0,4.0,14.0,25.0,25.0,25.0
3.0,3.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.9999999999999996,29.0,17.0,2.0,5.0,18.0,2.0,5.0,18.0,1.0,2.0,6.999999999999999,25.00000000000074,25.000000000000576,24.999999999998685
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,3.0,2.0,3.0,6.0,0.0,0.0,-0.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,20.0,17.0,2.0,5.0,18.0,2.0,5.0,17.0,2.0,5.0,17.0,25.0,25.0,25.0
3.0,3.0,2.0,3.0,1.0,0.0,0.0,-0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,25.0,17.0,2.0,6.0,21.0,3.0,7.0,25.0,1.0,2.0,7.0,25.0,25.0,25.0
2.0,3.0,2.0,2.0,5.0,0.0,0.0,-0.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,19.0,17.0,2.0,5.0,17.0,2.0,5.0,18.0,2.0,5.0,18.0,25.0,25.0,25.0
3.0,3.0,3.0,4.0,5.0,0.0,0.0,-0.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,21.0,17.0,2.0,6.0,20.0,2.0,6.0,21.0,1.0,3.0,10.0,28.0,24.0,20.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,3.0,2.0,2.0,5.0,0.0,0.0,-0.0,3.0,3.0,2.0,4.0,3.0,2.0,6.0,3.0,4.0,14.0,17.0,3.0,9.0,32.0,1.0,3.0,11.0,1.0,3.0,10.0,25.0,25.0,25.0
2.0,5.0,2.0,2.0,2.0,0.0,0.0,-0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,16.0,24.0,1.0,2.0,7.0,3.0,8.0,29.0,2.0,4.0,13.0,25.0,25.0,25.0
2.0,5.0,2.0,2.0,1.0,0.0,0.0,-0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,18.0,26.0,2.0,6.0,21.0,1.0,3.0,11.0,1.0,2.0,7.0,25.0,25.0,25.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,4.0,2.0,2.0,1.0,0.0,0.0,-0.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,19.0,21.0,2.0,6.0,21.0,2.0,5.0,16.0,2.0,5.0,16.0,25.0,25.0,25.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,3.0,3.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,30.0,17.0,2.0,6.0,21.0,2.0,5.0,16.0,1.0,3.0,10.0,25.0,25.0,25.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,4.0,2.0,2.0,2.0,0.0,0.0,-0.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,15.0,23.0,2.0,5.0,18.0,3.0,7.0,25.0,1.0,2.0,7.0,25.0,25.0,25.0
1.0,4.0,1.0,1.0,3.0,0.0,0.0,-0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,20.0,23.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,25.0,25.0,25.0
3.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,22.0,17.0,3.0,9.0,32.0,1.0,2.0,7.0,1.0,3.0,11.0,32.0,24.0,17.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,21.0,23.0,1.0,2.0,5.0,1.0,2.0,8.0,2.0,5.0,17.0,12.0,25.0,25.0
3.0,3.0,3.0,4.0,8.0,0.0,0.0,-0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,19.0,15.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,4.0,14.0,34.0,19.0,20.0
4.0,3.0,3.0,4.0,7.0,0.0,0.0,-0.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,25.0,11.0,3.0,8.0,28.0,2.0,4.0,14.0,1.0,3.0,11.0,25.0,25.0,25.0
2.0,4.0,2.0,2.0,2.0,0.0,0.0,-0.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,24.0,22.0,2.0,6.0,20.0,2.0,5.0,16.0,2.0,5.0,17.0,25.0,25.0,25.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,5.0,1.0,2.0,2.0,0.0,0.0,-0.0,6.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,13.0,28.0,1.0,3.0,10.0,2.0,6.0,22.0,2.0,7.0,16.0,25.0,25.0,25.0
4.0,3.0,3.0,4.0,7.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,25.0,15.0,2.0,5.0,18.0,2.0,8.0,21.0,1.0,3.0,10.0,25.0,25.0,25.0
3.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,31.0,17.0,2.0,6.0,20.0,1.0,3.0,11.0,2.0,5.0,18.0,12.0,25.0,12.0
2.0,4.0,2.0,2.0,1.0,0.0,0.0,-0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,20.0,22.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,4.0,14.0,25.0,25.0,25.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,8.0,1.0,2.0,4.0,5.0,3.0,16.0,17.0,1.0,3.0,9.0,3.0,8.0,28.0,1.0,2.0,7.0,25.0,25.0,25.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4.0,3.0,3.0,4.0,7.0,0.0,0.0,-0.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,25.0,11.0,2.0,6.0,21.0,2.0,6.0,21.0,1.0,2.0,7.0,31.0,25.0,19.0
2.0,3.0,2.0,3.0,4.0,0.0,0.0,-0.0,4.0,3.0,3.0,8.0,3.0,3.0,7.0,4.0,4.0,12.0,9.0,2.0,5.0,18.0,2.0,5.0,17.0,2.0,5.0,18.0,31.0,24.0,20.0
2.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,27.0,23.0,3.0,9.0,32.0,1.0,3.0,11.0,1.0,3.0,11.0,17.0,27.0,15.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4.0,3.0,3.0,4.0,4.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,16.0,3.0,8.0,27.0,2.0,5.0,16.0,1.0,3.0,10.0,25.0,25.0,25.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,4.0,4.0,0.0,0.0,-0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,2.0,20.0,16.0,3.0,9.0,32.0,1.0,3.0,11.0,1.0,3.0,10.0,25.0,25.0,25.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,3.0,1.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,31.0,17.0,2.0,6.0,22.0,2.0,6.0,21.0,1.0,3.0,11.0,12.0,39.0,12.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,13.0,40.0,4.0,11.0,35.0,1.0,3.0,11.0,1.0,2.0,7.0,21.0,32.0,15.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4.0,3.0,3.0,5.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,26.0,14.0,2.0,6.0,21.0,2.0,6.0,20.0,1.0,2.0,7.0,20.0,24.0,22.0
2.0,4.0,2.0,2.0,3.0,0.0,0.0,-0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,23.0,23.0,2.0,6.0,20.0,1.0,3.0,10.0,2.0,4.0,14.0,25.0,12.0,12.0
2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,6.0,27.0,17.0,1.0,2.0,7.0,4.0,11.0,36.0,1.0,3.0,10.0,17.0,16.0,33.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,3.0,7.0,0.0,0.0,-0.0,3.0,3.0,2.0,4.0,3.0,2.0,6.0,4.0,3.0,18.0,9.0,2.0,5.0,17.0,2.0,5.0,18.0,2.0,5.0,18.0,25.0,25.0,25.0
4.0,3.0,3.0,5.0,5.0,0.0,0.0,-0.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,24.0,12.0,2.0,6.0,22.0,1.0,3.0,10.0,2.0,4.0,14.0,25.0,25.0,25.0
4.0,3.0,3.0,4.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,30.0,11.0,3.0,9.0,32.0,1.0,2.0,7.0,1.0,3.0,9.0,34.0,25.0,16.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1.0,7.0,1.0,1.0,1.0,0.0,0.0,-0.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,9.0,36.0,2.0,6.0,22.0,2.0,4.0,14.0,2.0,5.0,16.0,25.0,25.0,25.0
3.0,3.0,2.0,3.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,28.0,17.0,2.0,5.0,17.0,2.0,5.0,18.0,2.0,5.0,17.0,25.0,12.0,12.0
4.0,3.0,3.0,4.0,5.0,0.0,0.0,-0.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,25.0,11.0,3.0,7.0,25.0,2.0,4.0,14.0,2.0,4.0,14.0,25.0,25.0,25.0
2.0,3.0,2.0,3.0,4.0,0.0,0.0,-0.0,3.0,3.0,2.0,5.0,3.0,2.0,4.0,3.0,4.0,16.0,16.0,2.0,6.0,21.0,1.0,2.0,7.0,2.0,5.0,17.0,25.0,25.0,25.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,3.0,4.0,0.0,0.0,-0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,19.0,17.0,2.0,6.0,21.0,1.0,2.0,7.0,2.0,5.0,16.0,25.0,25.0,25.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,5.0,1.0,2.0,3.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,23.0,28.0,2.0,5.0,17.0,2.0,5.0,17.0,2.0,5.0,17.0,25.0,25.0,25.0
3.0,3.0,2.0,3.0,6.0,0.0,0.0,-0.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,21.0,17.0,2.0,4.0,14.0,3.0,8.0,29.0,1.0,3.0,8.0,25.0,25.0,25.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,5.0,3.0,2.0,5.0,4.0,1.0,12.0,22.0,2.0,5.0,18.0,2.0,5.0,17.0,2.0,5.0,18.0,25.0,25.0,25.0
2.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,4.0,3.0,6.0,3.0,2.0,5.0,4.0,6.0,12.0,12.0,2.0,6.0,20.0,2.0,5.0,16.0,2.0,5.0,17.0,32.0,24.0,17.0
1.0,7.0,1.0,1.0,1.0,0.0,0.0,-0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,41.0,1.0,3.0,11.0,2.0,6.0,21.0,2.0,6.0,20.0,25.0,25.0,25.0
3.0,3.0,2.0,3.0,4.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,30.0,17.0,2.0,6.0,21.0,1.0,3.0,11.0,2.0,5.0,17.0,31.0,22.0,17.0
2.0,3.0,2.0,2.0,3.0,0.0,0.0,-0.0,3.0,2.0,2.0,4.0,2.0,2.0,6.0,3.0,4.0,19.0,16.0,2.0,5.0,17.0,2.0,5.0,18.0,2.0,5.0,17.0,25.0,25.0,25.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,3.0,5.0,0.0,0.0,-0.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,21.0,16.0,2.0,6.0,21.0,3.0,7.0,25.0,1.0,2.0,7.0,17.0,17.0,33.0
4.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,30.0,17.0,2.0,5.0,18.0,2.0,6.0,21.0,2.0,4.0,13.0,20.0,21.0,34.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,3.0,4.0,0.0,0.0,-0.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,25.0,17.0,4.0,11.0,39.0,1.0,2.0,7.0,1.0,2.0,7.0,12.0,25.0,12.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,3.0,6.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,26.0,17.0,2.0,6.0,21.0,2.0,6.0,20.0,1.0,4.0,11.0,25.0,25.0,25.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,2.000000000000001,4.9999999999999964,2.0000000000000004,2.0,1.0,3.000000000000003,3.0,21.0,17.0,4.0,10.0,35.0,1.0,3.0,11.0,1.0,2.0,7.0,25.000000000000636,12.0,12.0
3.0,3.0,2.0,3.0,2.0,0.0,0.0,-0.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,27.0,17.0,3.0,7.0,25.0,1.0,3.0,10.0,2.0,4.0,14.0,25.0,25.0,25.0
2.0,3.0,2.0,2.0,5.0,0.0,0.0,-0.0,2.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,25.0,17.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,17.0,25.0,25.0,25.0
1.0,7.0,1.0,1.0,1.0,0.0,0.0,-0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,11.0,38.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,25.0,25.0,25.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,4.0,2.0,3.0,1.0,0.0,0.0,-0.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,24.0,21.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,4.0,14.0,25.0,25.0,25.0
2.0,3.0,2.0,2.0,4.0,0.0,0.0,-0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,29.0,17.0,2.0,6.0,21.0,2.0,5.0,17.0,1.0,5.0,10.0,25.0,25.0,25.0
4.0,3.0,3.0,5.0,5.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,12.0,1.0,23.0,9.0,2.0,6.0,21.0,2.0,5.0,17.0,1.0,3.0,10.0,42.0,13.0,13.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,17.0,28.0,1.0,3.0,11.0,1.0,2.0,7.0,4.0,10.0,36.0,42.0,21.0,12.0
3.0,5.0,2.0,3.0,2.0,0.0,0.0,-0.0,2.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,19.0,20.0,2.0,6.0,20.0,2.0,5.0,18.0,1.0,3.0,11.0,25.0,25.0,25.0
3.0,3.0,2.0,4.0,2.0,0.0,0.0,-0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,30.0,16.0,4.0,10.0,33.0,1.0,3.0,10.0,1.0,3.0,10.0,25.0,25.0,25.0
3.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,2.000000000000001,1.0,2.999999999999997,2.0,1.0,3.0,1.9999999999999993,2.0,28.0,16.999999999999996,2.0,5.999999999999996,22.0,1.0,3.0,10.0,2.0,5.0,18.0,25.000000000000707,12.0,12.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4.0,3.0,3.0,4.0,5.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,28.0,14.0,2.0,6.0,21.0,2.0,6.0,21.0,1.0,3.0,11.0,31.0,24.0,17.0
4.0,3.0,3.0,4.0,5.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,29.0,16.0,1.0,3.0,10.0,3.0,7.0,25.0,2.0,5.0,17.0,25.0,25.0,25.0
4.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,25.0,16.0,2.0,6.0,21.0,1.0,3.0,10.0,3.0,6.0,21.0,39.0,15.0,17.0
4.0,3.0,3.0,5.0,4.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,32.0,13.0,2.0,6.0,21.0,2.0,6.0,19.0,2.0,4.0,13.0,34.0,25.0,16.0
4.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,31.0,15.0,2.0,6.0,19.0,3.0,8.0,28.0,1.0,2.0,6.0,12.0,17.0,45.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0,28.0,17.0,2.0,6.0,22.0,2.0,6.0,21.0,1.0,3.0,8.0,34.0,15.0,17.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,3.0,3.0,0.0,0.0,-0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,23.0,17.0,2.0,6.0,21.0,2.0,5.0,17.0,2.0,4.0,14.0,25.0,25.0,25.0
3.0,3.0,2.0,3.0,4.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,32.0,17.0,2.0,6.0,22.0,1.0,3.0,10.0,1.0,3.0,10.0,27.0,24.0,24.0
2.0,3.0,2.0,2.0,3.0,0.0,0.0,-0.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,25.0,17.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,25.0,25.0,25.0
3.0,3.0,2.0,3.0,2.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,32.0,17.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,4.0,14.0,25.0,25.0,25.0
