pkg_received_utc_ts,package_tracking_number,scac,Pallet
110,TLMD36049877143,TLMD,35
110,TLMD36049889514,TLMD,35
110,TLMD36049812926,TLMD,35
110,TLMD36049880022,TLMD,35
110,1Z97Y179YW42218822,UPSN,35
110,TLMD36049812382,TLMD,35
110,TLMD36049906763,TLMD,35
110,TLMD36049900572,TLMD,35
110,TLMD36049903499,TLMD,35
110,TLMD36049881790,TLMD,35
110,1Z97Y1790342218848,UPSN,35
110,9.26129E+21,USPS,35
110,TLMD36049965191,TLMD,35
110,TLMD36049957904,TLMD,35
110,TLMD36049964110,TLMD,35
110,7.40E+11,FDEG,35
110,TLMD36049901320,TLMD,35
110,7.40E+11,FDEG,35
110,9.26129E+21,USPS,35
110,TLMD36049902598,TLMD,35
110,TLMD36049887810,TLMD,35
110,TLMD36049815790,TLMD,35
110,7.40E+11,FDEG,35
110,TLMD36049877536,TLMD,35
110,TLMD36049951419,TLMD,35
110,TLMD36049881165,TLMD,35
110,9.26129E+21,USPS,35
110,TLMD36049959180,TLMD,35
110,TLMD36049882431,TLMD,35
110,TLMD36049914718,TLMD,35
110,TLMD36049901786,TLMD,35
110,7.40E+11,FDEG,35
110,7.40E+11,FDEG,35
110,9.26129E+21,USPS,35
110,TLMD36049956932,TLMD,35
110,9.26129E+21,USPS,35
110,TLMD36049918438,TLMD,35
110,7.40E+11,FDEG,35
110,7.40E+11,FDEG,35
110,9.26129E+21,USPS,35
110,1Z97Y1790342218839,UPSN,35
110,TLMD36049942910,TLMD,35
110,TLMD36049902285,TLMD,35
110,9.26129E+21,USPS,35
110,TLMD36049902963,TLMD,35
110,TLMD36049962336,TLMD,35
110,TLMD36049965771,TLMD,35
110,9.26129E+21,USPS,35
110,TLMD36049962818,TLMD,35
110,TLMD36049891127,TLMD,35
110,TLMD36049890575,TLMD,35
110,TLMD36049880497,TLMD,35
110,9.26129E+21,USPS,35
110,TLMD36049815183,TLMD,35
110,TLMD36049961337,TLMD,35
110,TLMD36049819107,TLMD,35
110,TLMD36049964861,TLMD,35
110,TLMD36049907557,TLMD,35
111,TLMD239049928856,TLMD,36
111,TLMD239049920532,TLMD,36
111,TLMD239049926536,TLMD,36
111,TLMD239049932805,TLMD,36
111,1Z97Y24AYW43224407,UPSN,36
111,9.26129E+21,USPS,36
111,TLMD239049933966,TLMD,36
111,7.40E+11,FDEG,36
111,9.26129E+21,USPS,36
111,TLMD239049928605,TLMD,36
111,TLMD239049913504,TLMD,36
111,TLMD239049924672,TLMD,36
111,7.40E+11,FDEG,36
111,7.40E+11,FDEG,36
111,TLMD239049930129,TLMD,36
111,TLMD239049916289,TLMD,36
111,9.26129E+21,USPS,36
111,TLMD239049933144,TLMD,36
111,7.40E+11,FDEG,36
111,TLMD239049934572,TLMD,36
111,TLMD239049925322,TLMD,36
111,TLMD239049915244,TLMD,36
111,7.40E+11,FDEG,36
111,7.40E+11,FDEG,36
111,7.40E+11,FDEG,36
111,9.26129E+21,USPS,36
111,TLMD239049923673,TLMD,36
111,TLMD239049917242,TLMD,36
111,TLMD239049912103,TLMD,36
111,7.40E+11,FDEG,36
111,TLMD239049933313,TLMD,36
111,TLMD239049935393,TLMD,36
112,TLMD239049780989,TLMD,37
112,TLMD239049772327,TLMD,37
112,TLMD239049825878,TLMD,37
112,TLMD239049772809,TLMD,37
112,9.26129E+21,USPS,37
112,TLMD239049800420,TLMD,37
112,9.26129E+21,USPS,37
112,7.40E+11,FDEG,37
112,9.26129E+21,USPS,37
112,TLMD239049801858,TLMD,37
112,9.26129E+21,USPS,37
112,7.40E+11,FDEG,37
112,TLMD239049922085,TLMD,37
112,TLMD239049912014,TLMD,37
112,TLMD239049792985,TLMD,37
112,7.40E+11,FDEG,37
112,TLMD239049821685,TLMD,37
112,TLMD239049818895,TLMD,37
112,TLMD239049793537,TLMD,37
112,TLMD239049788436,TLMD,37
112,TLMD239049780247,TLMD,37
112,7.40E+11,FDEG,37
112,TLMD239049920989,TLMD,37
112,TLMD239049814782,TLMD,37
112,7.40E+11,FDEG,37
112,TLMD239049781424,TLMD,37
112,TLMD239049817896,TLMD,37
112,7.40E+11,FDEG,37
112,TLMD239049774389,TLMD,37
112,TLMD239049788721,TLMD,37
112,7.40E+11,FDEG,37
112,TLMD239049906594,TLMD,37
112,TLMD239049797319,TLMD,37
112,TLMD239049916734,TLMD,37
112,TLMD239049816173,TLMD,37
112,TLMD239049765479,TLMD,37
112,TLMD239049828419,TLMD,37
112,TLMD239049802759,TLMD,37
112,TLMD239049802268,TLMD,37
112,TLMD239049769126,TLMD,37
112,7.40E+11,FDEG,37
112,1Z97Y24AYW43224381,UPSN,37
112,TLMD239049794429,TLMD,37
112,TLMD239049772596,TLMD,37
112,TLMD239049819876,TLMD,37
112,TLMD239049797748,TLMD,37
112,TLMD239049915833,TLMD,37
112,1Z97Y24A0343224361,UPSN,37
112,7.40E+11,FDEG,37
112,TLMD239049793313,TLMD,37
112,TLMD239049770052,TLMD,37
112,7.40E+11,FDEG,37
112,7.40E+11,FDEG,37
112,9.26129E+21,USPS,37
112,9.26129E+21,USPS,37
112,1Z97Y24AYW43224372,UPSN,37
112,TLMD239049916387,TLMD,37
112,TLMD239049773077,TLMD,37
112,TLMD239049769617,TLMD,37
112,TLMD239049801741,TLMD,37
112,TLMD239049796258,TLMD,37
112,7.40E+11,FDEG,37
112,TLMD239049785902,TLMD,37
112,7.40E+11,FDEG,37
112,7.40E+11,FDEG,37
112,TLMD239049796972,TLMD,37
112,TLMD239049922905,TLMD,37
112,7.40E+11,FDEG,37
112,TLMD239049820257,TLMD,37
112,TLMD239049822291,TLMD,37
112,TLMD239049774745,TLMD,37
112,9.26129E+21,USPS,37
112,TLMD239049783253,TLMD,37
112,TLMD239049788972,TLMD,37
112,TLMD239049766594,TLMD,37
112,TLMD239049909546,TLMD,37
112,TLMD239049764970,TLMD,37
112,TLMD239049818171,TLMD,37
112,TLMD239049793635,TLMD,37
112,TLMD239049904121,TLMD,37
112,TLMD239049766683,TLMD,37
112,TLMD239049820784,TLMD,37
112,7.40E+11,FDEG,37
112,7.40E+11,FDEG,37
112,TLMD239049791584,TLMD,37
112,TLMD239049827830,TLMD,37
112,TLMD239049801429,TLMD,37
112,TLMD239049798872,TLMD,37
112,1Z97Y24AYW43224390,UPSN,37
112,TLMD239049785564,TLMD,37
112,7.40E+11,FDEG,37
112,TLMD239049826313,TLMD,37
112,9.26129E+21,USPS,37
112,7.40E+11,FDEG,37
112,TLMD239049819689,TLMD,37
112,TLMD239049773184,TLMD,37
112,TLMD239049905531,TLMD,37
112,TLMD239049786232,TLMD,37
112,TLMD239049770730,TLMD,37
112,7.40E+11,FDEG,37
112,TLMD239049816655,TLMD,37
112,TLMD239049765782,TLMD,37
112,9.26129E+21,USPS,37
112,7.40E+11,FDEG,37
112,TLMD239049786474,TLMD,37
112,TLMD239049793948,TLMD,37
112,TLMD239049783744,TLMD,37
112,7.40E+11,FDEG,37
112,TLMD239049905255,TLMD,37
112,TLMD239049903720,TLMD,37
112,TLMD239049792663,TLMD,37
112,TLMD239049906183,TLMD,37
112,TLMD239049904452,TLMD,37
112,TLMD239049785724,TLMD,37
112,TLMD239049792252,TLMD,37
112,TLMD239049789944,TLMD,37
112,TLMD239049909073,TLMD,37
112,7.40E+11,FDEG,37
112,TLMD239049770276,TLMD,37
112,TLMD239049776887,TLMD,37
114,9.26129E+21,USPS,38
114,TLMD64349867449,TLMD,38
114,TLMD64349878160,TLMD,38
114,TLMD64349868171,TLMD,38
114,TLMD64349838926,TLMD,38
114,TLMD64349842573,TLMD,38
114,TLMD64349848513,TLMD,38
114,TLMD64349920416,TLMD,38
114,TLMD64349903597,TLMD,38
114,TLMD64349830059,TLMD,38
114,7.40E+11,FDEG,38
114,TLMD64349891921,TLMD,38
114,TLMD64349837543,TLMD,38
114,TLMD64349836106,TLMD,38
114,TLMD64349856148,TLMD,38
114,1ZA087Y9YW44273954,UPSN,38
114,TLMD64349902418,TLMD,38
114,TLMD64349895132,TLMD,38
114,TLMD64349876859,TLMD,38
114,7.40E+11,FDEG,38
114,TLMD64349874539,TLMD,38
114,TLMD64349831496,TLMD,38
114,9.26129E+21,USPS,38
114,9.26129E+21,USPS,38
114,TLMD64349833001,TLMD,38
114,TLMD64349838060,TLMD,38
114,9.26129E+21,USPS,38
114,TLMD64349877474,TLMD,38
114,TLMD64349845945,TLMD,38
114,9.26129E+21,USPS,38
114,TLMD64349919446,TLMD,38
114,TLMD64349841467,TLMD,38
114,9.26129E+21,USPS,38
114,TLMD64349886839,TLMD,38
114,TLMD64349879061,TLMD,38
114,7.40E+11,FDEG,38
114,TLMD64349868591,TLMD,38
114,1ZA087Y90344273925,UPSN,38
114,TLMD64349873129,TLMD,38
114,1ZA087Y9YW44273936,UPSN,38
114,9.26129E+21,USPS,38
114,TLMD64349837203,TLMD,38
114,TLMD64349896346,TLMD,38
114,7.40E+11,FDEG,38
114,TLMD64349834831,TLMD,38
114,TLMD64349835474,TLMD,38
114,7.40E+11,FDEG,38
114,TLMD64349904158,TLMD,38
114,9.26129E+21,USPS,38
114,7.40E+11,FDEG,38
114,TLMD64349902776,TLMD,38
114,TLMD64349912676,TLMD,38
114,TLMD64349859716,TLMD,38
114,TLMD64349858771,TLMD,38
114,TLMD64349918634,TLMD,38
114,TLMD64349878517,TLMD,38
114,TLMD64349830951,TLMD,38
114,TLMD64349917948,TLMD,38
114,9.26129E+21,USPS,38
114,TLMD64349901848,TLMD,38
114,7.40E+11,FDEG,38
114,1ZA087Y9YW44273945,UPSN,38
114,TLMD64349862524,TLMD,38
114,TLMD64349898415,TLMD,38
114,TLMD64349873647,TLMD,38
114,TLMD64349871318,TLMD,38
114,7.40E+11,FDEG,38
114,7.40E+11,FDEG,38
114,TLMD64349892724,TLMD,38
115,TLMD64349904863,TLMD,39
115,TLMD64349890011,TLMD,39
115,TLMD64349885465,TLMD,39
115,TLMD64349859798,TLMD,39
115,TLMD64349846864,TLMD,39
115,7.40E+11,FDEG,39
115,9.26129E+21,USPS,39
115,7.40E+11,FDEG,39
115,TLMD64349844008,TLMD,39
115,9.26129E+21,USPS,39
115,TLMD64349865076,TLMD,39
115,7.40E+11,FDEG,39
115,1ZA087Y9YW44273918,UPSN,39
115,7.40E+11,FDEG,39
115,7.40E+11,FDEG,39
115,TLMD64349845418,TLMD,39
115,TLMD64349910909,TLMD,39
115,7.40E+11,FDEG,39
115,TLMD64349901142,TLMD,39
115,7.40E+11,FDEG,39
115,7.40E+11,FDEG,39
115,9.26129E+21,USPS,39
115,TLMD64349870775,TLMD,39
115,TLMD64349870131,TLMD,39
115,9.26129E+21,USPS,39
115,TLMD64349912998,TLMD,39
115,TLMD64349917037,TLMD,39
115,7.40E+11,FDEG,39
115,1ZA087Y90344273907,UPSN,39
115,9.26129E+21,USPS,39
115,TLMD64349855096,TLMD,39
115,TLMD64349866511,TLMD,39
115,7.40E+11,FDEG,39
115,7.40E+11,FDEG,39
115,TLMD64349895472,TLMD,39
115,9.26129E+21,USPS,39
116,TLMD127249874155,TLMD,40
116,TLMD127249779320,TLMD,40
116,TLMD127249886339,TLMD,40
116,9.26129E+21,USPS,40
116,9.26129E+21,USPS,40
116,7.40E+11,FDEG,40
116,TLMD127249873389,TLMD,40
116,TLMD127249781246,TLMD,40
116,9.26129E+21,USPS,40
116,TLMD127249783940,TLMD,40
116,TLMD127249792832,TLMD,40
116,TLMD127249773308,TLMD,40
116,TLMD127249777591,TLMD,40
116,1Z300FW2YW41216649,UPSN,40
116,TLMD127249771622,TLMD,40
116,TLMD127249883752,TLMD,40
116,9.26129E+21,USPS,40
116,1Z300FW2YW41216612,UPSN,40
116,9.26129E+21,USPS,40
116,1Z300FW2YW41216621,UPSN,40
116,7.40E+11,FDEG,40
116,7.40E+11,FDEG,40
116,TLMD127249776752,TLMD,40
116,7.40E+11,FDEG,40
116,TLMD127249782503,TLMD,40
116,7.40E+11,FDEG,40
116,1Z300FW2YW41216630,UPSN,40
116,TLMD127249789140,TLMD,40
116,TLMD127249781666,TLMD,40
116,7.40E+11,FDEG,40
116,TLMD127249887543,TLMD,40
116,TLMD127249783333,TLMD,40
116,7.40E+11,FDEG,40
116,7.40E+11,FDEG,40
116,TLMD127249881012,TLMD,40
116,7.40E+11,FDEG,40
116,TLMD127249882155,TLMD,40
116,9.26129E+21,USPS,40
116,TLMD127249774665,TLMD,40
116,TLMD127249890164,TLMD,40
116,9.26129E+21,USPS,40
116,9.26129E+21,USPS,40
116,TLMD127249791360,TLMD,40
116,1Z300FW2YW41216667,UPSN,40
116,TLMD127249786616,TLMD,40
116,1Z300FW2YW41216658,UPSN,40
132,TLMD234049823585,TLMD,41
132,TLMD234049822951,TLMD,41
132,TLMD234049875565,TLMD,41
132,TLMD234049826591,TLMD,41
132,9.26129E+21,USPS,41
132,TLMD234049811721,TLMD,41
132,7.40E+11,FDEG,41
132,TLMD234049850019,TLMD,41
132,TLMD234049802231,TLMD,41
132,1Z1A1Y81YW44304447,UPSN,41
132,TLMD234049853730,TLMD,41
132,TLMD234049876724,TLMD,41
132,TLMD234049858333,TLMD,41
132,TLMD234049834840,TLMD,41
132,TLMD234049819394,TLMD,41
132,TLMD234049874815,TLMD,41
132,7.40E+11,FDEG,41
132,TLMD234049873727,TLMD,41
132,9.26129E+21,USPS,41
132,TLMD234049870097,TLMD,41
132,7.40E+11,FDEG,41
132,TLMD234049891181,TLMD,41
132,TLMD234049830997,TLMD,41
132,TLMD234049830497,TLMD,41
132,TLMD234049827296,TLMD,41
132,1Z1A1Y81YW44304394,UPSN,41
132,1Z1A1Y81YW44304438,UPSN,41
132,TLMD234049874299,TLMD,41
132,TLMD234049877027,TLMD,41
132,TLMD234049820435,TLMD,41
132,TLMD234049813783,TLMD,41
132,TLMD234049812195,TLMD,41
132,7.40E+11,FDEG,41
132,7.40E+11,FDEG,41
132,TLMD234049857727,TLMD,41
132,TLMD234049855130,TLMD,41
132,TLMD234049843876,TLMD,41
132,TLMD234049859378,TLMD,41
132,TLMD234049821363,TLMD,41
132,TLMD234049847569,TLMD,41
132,TLMD234049827876,TLMD,41
132,TLMD234049860286,TLMD,41
132,TLMD234049868180,TLMD,41
132,TLMD234049854257,TLMD,41
132,9.26129E+21,USPS,41
132,TLMD234049792681,TLMD,41
132,7.40E+11,FDEG,41
132,TLMD234049872862,TLMD,41
132,9.26129E+21,USPS,41
132,TLMD234049875270,TLMD,41
132,TLMD234049832039,TLMD,41
132,TLMD234049785091,TLMD,41
132,TLMD234049873307,TLMD,41
132,TLMD234049890511,TLMD,41
132,9.26129E+21,USPS,41
132,9.26129E+21,USPS,41
132,1Z1A1Y81YW44304429,UPSN,41
132,TLMD234049822166,TLMD,41
132,TLMD234049836606,TLMD,41
132,7.40E+11,FDEG,41
132,7.40E+11,FDEG,41
132,TLMD234049846775,TLMD,41
132,TLMD234049846293,TLMD,41
132,7.40E+11,FDEG,41
132,TLMD234049852124,TLMD,41
132,TLMD234049818475,TLMD,41
132,1Z1A1Y81YW44304401,UPSN,41
132,7.40E+11,FDEG,41
132,7.40E+11,FDEG,41
132,1Z1A1Y81YW44304410,UPSN,41
132,TLMD234049828535,TLMD,41
132,7.40E+11,FDEG,41
132,TLMD234049800715,TLMD,41
132,TLMD234049871523,TLMD,41
132,7.40E+11,FDEG,41
132,TLMD234049815094,TLMD,41
132,7.40E+11,FDEG,41
133,7.40E+11,FDEG,42
133,TLMD183349910749,TLMD,42
133,7.40E+11,FDEG,42
133,TLMD183349804346,TLMD,42
133,TLMD183349920756,TLMD,42
133,9.26129E+21,USPS,42
133,TLMD183349763819,TLMD,42
133,9.26129E+21,USPS,42
133,TLMD183349928623,TLMD,42
133,TLMD183349781095,TLMD,42
133,TLMD183349812417,TLMD,42
133,7.40E+11,FDEG,42
133,TLMD183349903355,TLMD,42
133,TLMD183349858388,TLMD,42
133,7.40E+11,FDEG,42
133,TLMD183349756710,TLMD,42
133,TLMD183349770918,TLMD,42
133,TLMD183349924314,TLMD,42
133,TLMD183349782165,TLMD,42
133,TLMD183349863701,TLMD,42
133,TLMD183349777402,TLMD,42
133,TLMD183349912201,TLMD,42
133,TLMD183349866306,TLMD,42
133,TLMD183349798201,TLMD,42
133,TLMD183349922987,TLMD,42
133,TLMD183349778198,TLMD,42
133,1ZY8F711YW42614126,UPSN,42
133,9.26129E+21,USPS,42
133,TLMD183349791904,TLMD,42
133,TLMD183349795160,TLMD,42
133,7.40E+11,FDEG,42
133,TLMD183349782870,TLMD,42
133,TLMD183349854891,TLMD,42
133,1ZY8F711YW42614153,UPSN,42
133,TLMD183349796507,TLMD,42
133,TLMD183349925760,TLMD,42
133,9.26129E+21,USPS,42
133,TLMD183349917206,TLMD,42
133,TLMD183349753517,TLMD,42
133,TLMD183349861187,TLMD,42
133,7.40E+11,FDEG,42
133,TLMD183349924841,TLMD,42
133,1ZY8F711YW42614162,UPSN,42
133,TLMD183349795973,TLMD,42
133,9.26129E+21,USPS,42
133,TLMD183349913693,TLMD,42
133,7.40E+11,FDEG,42
133,7.40E+11,FDEG,42
133,TLMD183349926214,TLMD,42
133,TLMD183349765317,TLMD,42
133,TLMD183349914503,TLMD,42
133,TLMD183349843054,TLMD,42
133,7.40E+11,FDEG,42
133,TLMD183349860106,TLMD,42
133,TLMD183349917153,TLMD,42
133,TLMD183349780381,TLMD,42
133,TLMD183349748149,TLMD,42
133,TLMD183349728750,TLMD,42
133,9.26129E+21,USPS,42
133,9.26129E+21,USPS,42
133,TLMD183349839327,TLMD,42
133,TLMD183349918278,TLMD,42
133,TLMD183349792958,TLMD,42
133,TLMD183349806433,TLMD,42
134,TLMD183349761286,TLMD,43
134,TLMD183349931351,TLMD,43
134,9.26129E+21,USPS,43
134,TLMD183349752090,TLMD,43
134,7.40E+11,FDEG,43
134,TLMD183349836786,TLMD,43
134,TLMD183349841592,TLMD,43
134,TLMD183349862917,TLMD,43
134,TLMD183349806755,TLMD,43
134,7.40E+11,FDEG,43
134,9.26129E+21,USPS,43
134,TLMD183349908814,TLMD,43
134,7.40E+11,FDEG,43
134,TLMD183349909715,TLMD,43
134,TLMD183349853794,TLMD,43
134,9.26129E+21,USPS,43
134,TLMD183349784752,TLMD,43
134,7.40E+11,FDEG,43
134,1ZY8F711YW42614135,UPSN,43
134,TLMD183349755257,TLMD,43
134,TLMD183349840477,TLMD,43
134,1ZY8F711YW42614144,UPSN,43
134,TLMD183349801787,TLMD,43
134,9.26129E+21,USPS,43
134,9.26129E+21,USPS,43
134,TLMD183349805229,TLMD,43
134,TLMD183349835787,TLMD,43
134,TLMD183349919660,TLMD,43
134,TLMD183349758692,TLMD,43
134,9.26129E+21,USPS,43
134,TLMD183349792878,TLMD,43
134,TLMD183349923771,TLMD,43
134,TLMD183349923502,TLMD,43
134,TLMD183349850920,TLMD,43
134,TLMD183349810393,TLMD,43
134,TLMD183349852651,TLMD,43
135,TLMD234049940716,TLMD,44
135,7.40E+11,FDEG,44
135,7.40E+11,FDEG,44
135,TLMD234049933402,TLMD,44
135,TLMD234049895310,TLMD,44
135,TLMD234049898406,TLMD,44
135,TLMD234049906343,TLMD,44
135,9.26129E+21,USPS,44
135,7.40E+11,FDEG,44
135,7.40E+11,FDEG,44
135,7.40E+11,FDEG,44
135,TLMD234049896695,TLMD,44
135,7.40E+11,FDEG,44
135,TLMD234049935286,TLMD,44
135,7.40E+11,FDEG,44
135,TLMD234049906905,TLMD,44
135,1Z1A1Y81YW44304465,UPSN,44
135,7.40E+11,FDEG,44
135,TLMD234049928589,TLMD,44
135,7.40E+11,FDEG,44
135,TLMD234049936016,TLMD,44
135,TLMD234049905808,TLMD,44
135,TLMD234049940930,TLMD,44
135,TLMD234049903088,TLMD,44
135,TLMD234049907799,TLMD,44
135,TLMD234049938881,TLMD,44
135,7.40E+11,FDEG,44
135,TLMD234049927955,TLMD,44
135,TLMD234049902178,TLMD,44
135,TLMD234049934063,TLMD,44
135,TLMD234049902427,TLMD,44
135,1Z1A1Y81YW44304456,UPSN,44
135,7.40E+11,FDEG,44
135,TLMD234049931682,TLMD,44
135,9.26129E+21,USPS,44
139,TLMD5249969311,TLMD,45
139,1Z3Y52A6YW40663423,UPSN,45
139,7.40E+11,FDEG,45
139,TLMD5249967537,TLMD,45
139,TLMD5249974467,TLMD,45
139,7.40E+11,FDEG,45
139,TLMD5249969688,TLMD,45
139,TLMD5249972521,TLMD,45
139,TLMD5249970774,TLMD,45
139,TLMD5249974716,TLMD,45
139,9.26129E+21,USPS,45
139,TLMD5249972058,TLMD,45
139,TLMD5249965860,TLMD,45
139,TLMD5249972772,TLMD,45
139,9.26129E+21,USPS,45
139,TLMD5249974047,TLMD,45
139,7.40E+11,FDEG,45
139,TLMD5249968947,TLMD,45
139,9.26129E+21,USPS,45
139,TLMD5249966547,TLMD,45
139,TLMD5249977384,TLMD,45
139,TLMD5249967920,TLMD,45
139,9.26129E+21,USPS,45
139,9.26129E+21,USPS,45
139,9.26129E+21,USPS,45
139,TLMD5249965093,TLMD,45
139,7.40E+11,FDEG,45
139,TLMD5249976705,TLMD,45
140,TLMD5249982396,TLMD,46
140,TLMD5249982207,TLMD,46
140,TLMD5249985731,TLMD,46
140,TLMD5249978016,TLMD,46
140,TLMD5249987837,TLMD,46
140,TLMD5249988354,TLMD,46
140,7.40E+11,FDEG,46
140,7.40E+11,FDEG,46
140,7.40E+11,FDEG,46
140,TLMD5249990707,TLMD,46
140,7.40E+11,FDEG,46
140,TLMD5249979202,TLMD,46
140,TLMD5249990449,TLMD,46
140,1Z3Y52A6YW40663469,UPSN,46
140,TLMD5249997353,TLMD,46
140,9.26129E+21,USPS,46
140,TLMD5249993802,TLMD,46
140,TLMD5249991028,TLMD,46
140,9.26129E+21,USPS,46
140,TLMD5249993606,TLMD,46
140,9.26129E+21,USPS,46
140,TLMD5249993259,TLMD,46
140,TLMD5249990878,TLMD,46
140,TLMD5249983984,TLMD,46
140,TLMD5249989880,TLMD,46
140,TLMD5249989166,TLMD,46
140,7.40E+11,FDEG,46
140,TLMD5249994427,TLMD,46
140,TLMD5249999217,TLMD,46
140,TLMD5249983028,TLMD,46
140,TLMD5249984581,TLMD,46
140,9.26129E+21,USPS,46
140,TLMD5249998772,TLMD,46
140,TLMD5249998530,TLMD,46
140,TLMD5249985286,TLMD,46
140,TLMD5249990547,TLMD,46
140,7.40E+11,FDEG,46
140,TLMD5249992152,TLMD,46
140,TLMD5249998432,TLMD,46
140,TLMD5249998110,TLMD,46
140,TLMD5249989620,TLMD,46
140,TLMD5249988685,TLMD,46
140,TLMD5249988452,TLMD,46
140,TLMD5249985517,TLMD,46
140,7.40E+11,FDEG,46
140,TLMD5249988185,TLMD,46
140,TLMD5249988032,TLMD,46
140,9.26129E+21,USPS,46
140,TLMD5249987417,TLMD,46
140,TLMD5249983322,TLMD,46
140,TLMD5249985179,TLMD,46
140,TLMD5249986463,TLMD,46
140,TLMD5249978650,TLMD,46
140,TLMD5249983840,TLMD,46
140,TLMD5249988774,TLMD,46
140,TLMD5249984910,TLMD,46
140,TLMD5249984232,TLMD,46
140,9.26129E+21,USPS,46
140,1Z3Y52A60340663458,UPSN,46
140,9.26129E+21,USPS,46
140,1Z3Y52A6YW40663432,UPSN,46
140,1Z3Y52A6YW40663441,UPSN,46
140,TLMD5249991171,TLMD,46
140,TLMD5249992992,TLMD,46
140,9.26129E+21,USPS,46
140,TLMD5249993357,TLMD,46
140,TLMD5249985213,TLMD,46
140,TLMD5249979640,TLMD,46
140,TLMD5249990234,TLMD,46
140,TLMD5249987631,TLMD,46
140,1Z3Y52A6YW40663478,UPSN,46
141,7.40E+11,FDEG,47
141,1Z97Y237YW42151640,UPSN,47
141,9.26129E+21,USPS,47
141,9.26129E+21,USPS,47
141,7.40E+11,FDEG,47
141,9.26129E+21,USPS,47
141,9.26129E+21,USPS,47
141,7.40E+11,FDEG,47
141,TLMD222949913086,TLMD,47
141,7.40E+11,FDEG,47
141,TLMD222949769340,TLMD,47
141,TLMD222949768467,TLMD,47
141,TLMD222949675370,TLMD,47
141,TLMD222949909975,TLMD,47
141,TLMD222949869607,TLMD,47
141,TLMD222949773844,TLMD,47
141,7.40E+11,FDEG,47
141,9.26129E+21,USPS,47
141,7.40E+11,FDEG,47
141,7.40E+11,FDEG,47
141,TLMD222949908243,TLMD,47
141,TLMD222949675432,TLMD,47
141,TLMD222949851009,TLMD,47
141,TLMD222949781077,TLMD,47
141,TLMD222949675772,TLMD,47
141,7.40E+11,FDEG,47
141,TLMD222949675450,TLMD,47
141,TLMD222949675209,TLMD,47
141,TLMD222949675825,TLMD,47
141,TLMD222949845650,TLMD,47
141,TLMD222949763248,TLMD,47
141,9.26129E+21,USPS,47
141,TLMD222949766889,TLMD,47
141,TLMD222949771499,TLMD,47
141,7.40E+11,FDEG,47
141,TLMD222949675496,TLMD,47
141,7.40E+11,FDEG,47
141,9.26129E+21,USPS,47
141,TLMD222949790101,TLMD,47
141,TLMD222949906978,TLMD,47
141,TLMD222949986052,TLMD,47
141,1Z97Y237YW42151668,UPSN,47
141,TLMD222949764649,TLMD,47
141,TLMD222949675512,TLMD,47
141,TLMD222949870426,TLMD,47
141,TLMD222949987186,TLMD,47
141,TLMD222949844884,TLMD,47
141,7.40E+11,FDEG,47
141,TLMD222949765942,TLMD,47
141,TLMD222949987033,TLMD,47
141,TLMD222949912292,TLMD,47
141,TLMD222949789024,TLMD,47
141,1Z97Y237YW42151659,UPSN,47
141,7.40E+11,FDEG,47
141,TLMD222949676020,TLMD,47
141,7.40E+11,FDEG,47
141,1Z97Y237YW42151631,UPSN,47
141,TLMD222949858959,TLMD,47
141,TLMD222949909555,TLMD,47
141,TLMD222949862793,TLMD,47
141,TLMD222949859823,TLMD,47
141,7.40E+11,FDEG,47
141,7.40E+11,FDEG,47
141,TLMD222949860053,TLMD,47
141,9.26129E+21,USPS,47
141,TLMD222949769966,TLMD,47
141,7.40E+11,FDEG,47
141,TLMD222949675521,TLMD,47
141,7.40E+11,FDEG,47
141,7.40E+11,FDEG,47
141,TLMD222949785984,TLMD,47
141,TLMD222949785573,TLMD,47
141,TLMD222949841225,TLMD,47
141,9.26129E+21,USPS,47
141,9.26129E+21,USPS,47
141,7.40E+11,FDEG,47
141,TLMD222949848693,TLMD,47
141,TLMD222949910794,TLMD,47
141,9.26129E+21,USPS,47
142,TLMD230049971111,TLMD,48
142,TLMD230049930218,TLMD,48
142,TLMD222949851689,TLMD,48
142,TLMD230049946836,TLMD,48
142,TLMD222949850386,TLMD,48
142,7.40E+11,FDEG,48
142,7.40E+11,FDEG,48
142,7.40E+11,FDEG,48
142,TLMD230049930656,TLMD,48
142,1Z97048FYW42433548,UPSN,48
142,7.40E+11,FDEG,48
142,7.40E+11,FDEG,48
142,TLMD230049984072,TLMD,48
142,TLMD230049950250,TLMD,48
142,1Z97048FYW42433511,UPSN,48
142,7.40E+11,FDEG,48
142,TLMD222949787213,TLMD,48
142,TLMD230049949244,TLMD,48
142,7.40E+11,FDEG,48
142,TLMD230049930852,TLMD,48
142,TLMD230049928981,TLMD,48
142,TLMD230049930343,TLMD,48
142,TLMD222949861972,TLMD,48
142,TLMD230049983920,TLMD,48
142,TLMD230049983680,TLMD,48
142,9.26129E+21,USPS,48
142,1Z97048FYW42433502,UPSN,48
142,TLMD230049950385,TLMD,48
142,TLMD230049928730,TLMD,48
142,TLMD230049905031,TLMD,48
142,TLMD230049968698,TLMD,48
142,7.40E+11,FDEG,48
142,7.40E+11,FDEG,48
142,TLMD230049907226,TLMD,48
142,TLMD230049948898,TLMD,48
142,7.40E+11,FDEG,48
142,TLMD230049984287,TLMD,48
142,TLMD222949675165,TLMD,48
142,TLMD230049906861,TLMD,48
