Linehaul,TLMD,NC,TFC,Total,Station_1_1_TM,Station_1_2_TM,Station_1_3_TM,Station_1_4_TM,Station_1_5_TM,Station_1_6_TM,Station_1_7_TM,Station_1_8_TM,Station_1_9_TM,Station_1_10_TM,Station_1_11_TM,Station_1_12_TM,Station_1_13_TM,Station_1_14_TM,Station_1_15_TM,Station_1_16_TM,Station_1_17_TM,Station_1_18_TM,Station_1_19_TM,Station_2_1_TM,Station_2_2_TM,Station_2_3_TM,Station_2_4_TM,Station_2_5_TM,Station_2_6_TM,Station_2_7_TM,Station_2_8_TM,Station_2_9_TM,Station_3_1_TM,Station_3_2_TM,Station_3_3_TM,Station_1_1_hours,Station_1_2_hours,Station_1_3_hours,Station_1_4_hours,Station_1_5_hours,Station_1_6_hours,Station_1_7_hours,Station_1_8_hours,Station_1_9_hours,Station_1_10_hours,Station_1_11_hours,Station_1_12_hours,Station_1_13_hours,Station_1_14_hours,Station_1_15_hours,Station_1_16_hours,Station_1_17_hours,Station_1_18_hours,Station_1_19_hours,Station_2_1_hours,Station_2_2_hours,Station_2_3_hours,Station_2_4_hours,Station_2_5_hours,Station_2_6_hours,Station_2_7_hours,Station_2_8_hours,Station_2_9_hours,Station_3_1_hours,Station_3_2_hours,Station_3_3_hours,Productivity,Total HC
2110,1102,1008,3418,5528,1,4,1,1,1,0,0,0,2,2,1,3,2,1,3,2,1,10,23,1,2,7,2,6,21,2,4,14,20,20,20,5.218320611,1.017261905,5.218320611,5.218320611,5.218320611,0,0,0,0.33705,0.20223,0.26964,0.200666667,0.1806,0.2408,0.466666667,0.42,0.56,5.218320611,1.017261905,0.93707483,0.93707483,0.93707483,0.187414966,0.187414966,0.187414966,0.187414966,0.187414966,0.187414966,0.062613636,0.037568182,0.025045455,43.55040173,50
3384,1504,1880,11819,15203,1,3,1,1,2,0,0,0,2,1,1,2,1,1,1,2,2,22,17,2,4,15,1,4,14,2,4,14,20,20,20,5,4.823412698,5,5,5,0,0,0,0.628625,0.75435,0.5029,0.561388889,0.673666667,0.449111111,2.611111111,0.783333333,0.522222222,5,4.823412698,0.626666667,0.626666667,0.626666667,0.501333333,0.501333333,0.501333333,0.255782313,0.255782313,0.255782313,0.085454545,0.051272727,0.034181818,55.75610485,50
10623,7980,2643,5126,15749,2,3,2,3,2,0,0,0,2,1,1,2,1,1,2,2,2,17,16,2,5,18,2,4,14,1,3,11,21,20,19,6.438181818,2.212486291,6.438181818,6.438181818,6.438181818,0,0,0,0.883753125,1.06050375,0.7070025,0.789229167,0.947075,0.631383333,1.835416667,1.10125,0.734166667,6.438181818,2.212486291,2.66,2.66,2.66,2.035714286,2.035714286,2.035714286,1.773333333,1.773333333,1.773333333,0.431818182,0.272045455,0.190909091,41.95099572,50
4495,3170,1325,13891,18386,1,3,1,1,1,0,0,0,2,1,1,2,1,1,2,2,2,22,17,2,4,14,1,3,11,1,2,7,12,20,12,5.723193855,5.521065183,5.723193855,5.723193855,5.723193855,0,0,0,0.443046875,0.53165625,0.3544375,0.395659722,0.474791667,0.316527778,0.920138889,0.552083333,0.368055556,5.723193855,5.521065183,1.347789116,1.347789116,1.347789116,1.056666667,1.056666667,1.056666667,1.078231293,1.078231293,1.078231293,0.300189394,0.108068182,0.120075758,56.21729693,50
13232,5503,7729,1955,15187,3,3,2,3,5,0,0,0,2,1,1,2,1,1,2,1,2,21,10,1,3,10,2,6,22,1,3,10,20,20,20,5.513333333,1.384896825,5.513333333,5.513333333,5.513333333,0,0,0,2.584384375,3.10126125,2.0675075,2.307965278,2.769558333,1.846372222,5.367361111,6.440833333,2.146944444,5.513333333,1.384896825,3.275595238,3.275595238,3.275595238,0.917166667,0.917166667,0.917166667,1.310238095,1.310238095,1.310238095,0.312670455,0.187602273,0.125068182,43.30243341,50
14394,2508,11886,172,14566,3,3,2,3,7,0,0,0,2,1,2,3,2,1,4,1,2,18,3,2,5,18,1,3,11,1,4,11,21,19,19,6.036430622,0.452732297,6.036430622,6.036430622,6.036430622,0,0,0,3.97438125,4.7692575,1.5897525,2.366194444,2.129575,2.839433333,4.127083333,9.905,3.301666667,6.036430622,0.452732297,0.836,0.836,0.836,0.836,0.836,0.836,0.557333333,0.557333333,0.557333333,0.135714286,0.09,0.06,46.5237657,50
8521,2793,5728,1952,10473,2,3,2,2,4,0,0,0,2,2,1,3,2,1,3,2,2,14,15,1,3,11,2,4,14,1,3,10,18,17,20,5.325625,0.891830853,5.325625,5.325625,5.325625,0,0,0,1.9153,1.14918,1.53224,1.140296296,1.026266667,1.368355556,2.651851852,2.386666667,1.591111111,5.325625,0.891830853,1.551666667,1.551666667,1.551666667,0.7125,0.7125,0.7125,0.665,0.665,0.665,0.176325758,0.112018717,0.063477273,46.04229451,50
1888,944,944,4943,6831,1,4,1,1,1,0,0,0,2,2,1,3,3,1,1,2,2,12,23,1,2,7,1,3,10,2,6,21,20,20,20,5.197686646,1.471130952,5.197686646,5.197686646,5.197686646,0,0,0,0.31565,0.18939,0.25252,0.187925926,0.112755556,0.225511111,1.311111111,0.393333333,0.262222222,5.197686646,1.471130952,0.802721088,0.802721088,0.802721088,0.337142857,0.337142857,0.337142857,0.107029478,0.107029478,0.107029478,0.053636364,0.032181818,0.021454545,46.82217208,50
5847,2652,3195,8803,14650,2,3,1,2,2,0,0,0,1,1,1,2,1,1,2,1,1,22,17,2,4,14,2,4,14,2,4,14,20,20,20,5.679150718,3.619331767,5.679150718,5.679150718,5.679150718,0,0,0,2.13665625,1.28199375,0.8546625,0.9540625,1.144875,0.76325,2.21875,2.6625,1.775,5.679150718,3.619331767,1.12755102,1.12755102,1.12755102,0.676530612,0.676530612,0.676530612,0.451020408,0.451020408,0.451020408,0.150681818,0.090409091,0.060272727,48.00510412,50
13034,7071,5963,414,13448,3,3,2,3,4,0,0,0,2,2,1,3,2,1,3,2,1,18,7,2,6,21,1,3,11,1,3,11,21,19,20,5.430833333,0.4073125,5.430833333,5.430833333,5.430833333,0,0,0,1.993878125,1.196326875,1.5951025,1.187078704,1.068370833,1.424494444,2.760648148,2.484583333,3.312777778,5.430833333,0.4073125,2.004251701,2.004251701,2.004251701,2.357,2.357,2.357,1.571333333,1.571333333,1.571333333,0.38262987,0.253744019,0.160704545,40.53303564,50
8613,6838,1775,1952,10565,2,4,2,2,2,0,0,0,1,1,1,3,3,1,1,1,1,14,21,2,6,21,1,3,10,1,3,10,14,12,32,5.383125,0.676094866,5.383125,5.383125,5.383125,0,0,0,1.18703125,0.71221875,0.4748125,0.353356481,0.212013889,0.424027778,2.465277778,1.479166667,0.986111111,5.383125,0.676094866,1.938208617,1.938208617,1.938208617,2.442142857,2.442142857,2.442142857,1.628095238,1.628095238,1.628095238,0.555032468,0.388522727,0.097130682,38.63055563,50
3622,2650,972,3786,7408,1,5,1,1,1,0,0,0,1,1,1,2,1,1,3,2,1,11,27,2,5,17,2,5,16,1,3,9,30,14,15,5,0.955952381,5,5,5,0,0,0,0.650025,0.390015,0.26001,0.29025,0.3483,0.2322,0.45,0.405,0.54,5,0.955952381,0.927871148,0.927871148,0.927871148,0.591517857,0.591517857,0.591517857,0.701058201,0.701058201,0.701058201,0.100378788,0.129058442,0.08030303,45.79572372,50
3804,711,3093,3403,7207,1,3,1,1,2,0,0,0,3,3,2,4,2,2,3,3,4,10,16,3,7,24,1,3,10,1,3,8,20,20,20,5.528909635,1.437077703,5.528909635,5.528909635,5.528909635,0,0,0,0.68948125,0.41368875,0.41368875,0.461802083,0.5541625,0.369441667,1.431944444,0.859166667,0.429583333,5.528909635,1.437077703,0.176339286,0.176339286,0.176339286,0.253928571,0.253928571,0.253928571,0.211607143,0.211607143,0.211607143,0.040397727,0.024238636,0.016159091,51.34404189,50
9449,7765,1684,6234,15683,2,3,2,2,1,0,0,0,2,2,1,2,1,1,2,2,2,18,17,1,3,11,1,3,10,2,7,21,24,16,12,6.157703126,2.477742448,6.157703126,6.157703126,6.157703126,0,0,0,0.5630875,0.3378525,0.45047,0.502861111,0.603433333,0.402288889,1.169444444,0.701666667,0.467777778,6.157703126,2.477742448,4.313888889,4.313888889,4.313888889,2.773214286,2.773214286,2.773214286,0.880385488,0.880385488,0.880385488,0.367660985,0.330894886,0.294128788,43.56006231,50
4804,342,4462,2672,7476,1,3,1,1,3,0,0,0,1,1,2,2,2,1,16,1,1,9,15,1,3,11,3,7,25,1,2,7,16,16,27,6.005,1.20814881,6.005,6.005,6.005,0,0,0,2.9839625,1.7903775,0.5967925,1.332402778,0.799441667,1.065922222,0.387326389,3.718333333,2.478888889,6.005,1.20814881,0.19,0.19,0.19,0.048857143,0.048857143,0.048857143,0.116326531,0.116326531,0.116326531,0.024289773,0.014573864,0.005757576,52.64262411,50
6291,4052,2239,0,6291,2,3,1,2,2,0,0,0,5,5,3,7,5,2,5,5,1,12,0,2,4,14,1,3,10,1,3,10,18,17,25,5.199173554,0.259958678,5.199173554,5.199173554,5.199173554,0,0,0,0.29946625,0.17967975,0.199644167,0.191025794,0.160461667,0.267436111,0.621944444,0.373166667,1.243888889,5.199173554,0.259958678,1.722789116,1.722789116,1.722789116,1.447142857,1.447142857,1.447142857,0.964761905,0.964761905,0.964761905,0.255808081,0.162513369,0.073672727,33.30612416,50
6729,4086,2643,9338,16067,2,3,1,2,2,0,0,0,1,1,1,2,1,1,2,1,1,22,17,2,4,14,2,4,14,2,4,14,21,20,19,5.82368978,3.711446741,5.82368978,5.82368978,5.82368978,0,0,0,1.76750625,1.06050375,0.7070025,0.789229167,0.947075,0.631383333,1.835416667,2.2025,1.468333333,5.82368978,3.711446741,1.737244898,1.737244898,1.737244898,1.042346939,1.042346939,1.042346939,0.694897959,0.694897959,0.694897959,0.221103896,0.139295455,0.097751196,47.82902974,50
14918,11118,3800,5072,19990,3,3,2,3,3,0,0,0,1,1,1,2,1,1,1,1,1,25,11,3,7,25,1,3,8,1,3,9,21,20,19,6.408985609,3.115479115,6.408985609,6.408985609,6.408985609,0,0,0,2.54125,1.52475,1.0165,1.134722222,1.361666667,0.907777778,5.277777778,3.166666667,2.111111111,6.408985609,3.115479115,2.647142857,2.647142857,2.647142857,4.963392857,4.963392857,4.963392857,2.941269841,2.941269841,2.941269841,0.601623377,0.379022727,0.265980861,39.17821485,50
5079,588,4491,7649,12728,1,4,1,1,3,0,0,0,2,2,1,2,1,1,2,2,1,14,22,1,2,8,2,4,14,1,4,5,20,12,20,6.34875,2.356217634,6.34875,6.34875,6.34875,0,0,0,1.501678125,0.901006875,1.2013425,1.3410625,1.609275,1.07285,3.11875,1.87125,2.495,6.34875,2.356217634,0.49,0.49,0.49,0.15,0.15,0.15,0.28,0.28,0.28,0.033409091,0.033409091,0.013363636,56.66736806,50
11591,6829,4762,1799,13390,3,3,2,3,4,0,0,0,3,1,1,2,1,1,1,1,1,20,13,1,3,11,2,7,22,1,3,10,13,27,15,5,0.962301587,5,5,5,0,0,0,1.061529167,1.9107525,1.273835,1.421986111,1.706383333,1.137588889,6.613888889,3.968333333,2.645555556,5,0.962301587,3.793888889,3.793888889,3.793888889,1.138166667,1.138166667,1.138166667,1.625952381,1.625952381,1.625952381,0.596940559,0.172449495,0.206939394,40.43399226,50
4446,2626,1820,10648,15094,1,3,1,1,2,0,0,0,2,2,1,3,2,1,2,2,2,18,17,2,6,21,2,4,14,1,2,7,20,20,20,5.799308569,4.232114467,5.799308569,5.799308569,5.799308569,0,0,0,0.6085625,0.3651375,0.48685,0.362314815,0.326083333,0.434777778,1.263888889,0.758333333,0.505555556,5.799308569,4.232114467,0.744331066,0.744331066,0.744331066,0.669897959,0.669897959,0.669897959,0.893197279,0.893197279,0.893197279,0.149204545,0.089522727,0.059681818,54.37833196,50
12086,7086,5000,3428,15514,3,3,2,3,3,0,0,0,1,1,1,2,1,1,2,1,1,22,13,2,6,21,1,3,11,1,3,11,21,19,20,5.925039872,1.836292119,5.925039872,5.925039872,5.925039872,0,0,0,3.34375,2.00625,1.3375,1.493055556,1.791666667,1.194444444,3.472222222,4.166666667,2.777777778,5.925039872,1.836292119,2.008503401,2.008503401,2.008503401,2.362,2.362,2.362,1.574666667,1.574666667,1.574666667,0.383441558,0.254282297,0.161045455,40.3111033,50
5660,897,4763,7837,13497,2,3,1,2,4,0,0,0,1,1,1,2,1,1,1,1,1,22,16,1,3,8,1,3,10,1,3,10,21,21,18,5.193057706,3.309543919,5.193057706,5.193057706,5.193057706,0,0,0,3.18525625,1.91115375,1.2741025,1.422284722,1.706741667,1.137827778,6.615277778,3.969166667,2.646111111,5.193057706,3.309543919,0.667410714,0.667410714,0.667410714,0.320357143,0.320357143,0.320357143,0.213571429,0.213571429,0.213571429,0.048538961,0.029123377,0.022651515,50.61142911,50
7094,1169,5925,615,7709,2,3,2,2,4,0,0,0,1,1,4,2,4,2,3,1,1,12,16,3,7,25,1,2,7,1,2,7,14,14,32,5.265879187,0.263293959,5.265879187,5.265879187,5.265879187,0,0,0,3.96234375,2.37740625,0.396234375,1.769270833,0.53078125,0.707708333,2.743055556,4.9375,3.291666667,5.265879187,0.263293959,0.278333333,0.278333333,0.278333333,0.596428571,0.596428571,0.596428571,0.397619048,0.397619048,0.397619048,0.094886364,0.056931818,0.016605114,44.13945714,50
5103,1319,3784,13775,18878,1,3,1,1,3,0,0,0,2,1,1,2,1,1,2,2,2,20,17,2,5,18,1,4,11,1,4,13,21,19,19,6.462248169,5.474960254,6.462248169,6.462248169,6.462248169,0,0,0,1.265275,1.51833,1.01222,1.129944444,1.355933333,0.903955556,2.627777778,1.576666667,1.051111111,6.462248169,5.474960254,0.439666667,0.439666667,0.439666667,0.439666667,0.439666667,0.439666667,0.293111111,0.293111111,0.293111111,0.071374459,0.047332536,0.031555024,58.28167416,50
8473,1812,6661,3762,12235,2,3,2,2,5,0,0,0,1,1,1,2,1,1,4,1,1,16,17,3,8,25,1,3,10,1,2,7,16,16,27,5.295625,1.508832837,5.295625,5.295625,5.295625,0,0,0,4.45454375,2.67272625,1.7818175,1.989048611,2.386858333,1.591238889,2.312847222,5.550833333,3.700555556,5.295625,1.508832837,0.431428571,0.431428571,0.431428571,0.647142857,0.647142857,0.647142857,0.616326531,0.616326531,0.616326531,0.128693182,0.077215909,0.030505051,50.26716016,50
10273,7028,3245,3310,13583,2,3,2,2,2,0,0,0,2,2,1,2,1,1,2,2,2,15,16,2,5,18,1,3,11,1,3,11,18,17,19,6.420625,1.452284226,6.420625,6.420625,6.420625,0,0,0,1.085046875,0.651028125,0.8680375,0.968993056,1.162791667,0.775194444,2.253472222,1.352083333,0.901388889,6.420625,1.452284226,2.342666667,2.342666667,2.342666667,2.342666667,2.342666667,2.342666667,1.561777778,1.561777778,1.561777778,0.443686869,0.281871658,0.168133971,41.71633278,50
10590,8577,2013,7142,17732,2,3,2,3,2,0,0,0,1,1,1,2,1,1,2,2,1,19,17,2,6,21,1,3,11,1,3,11,21,20,19,6.418181818,2.959494949,6.418181818,6.418181818,6.418181818,0,0,0,1.34619375,0.80771625,0.5384775,0.601104167,0.721325,0.480883333,1.397916667,0.83875,1.118333333,6.418181818,2.959494949,2.431122449,2.431122449,2.431122449,2.859,2.859,2.859,1.906,1.906,1.906,0.464123377,0.292397727,0.205191388,43.13744447,50
4961,4239,722,11107,16068,1,3,1,1,1,0,0,0,2,2,1,3,1,1,3,2,2,18,17,2,5,17,2,4,14,1,3,11,12,19,19,6.20125,4.525436012,6.20125,6.20125,6.20125,0,0,0,0.24141875,0.14485125,0.193135,0.143731481,0.258716667,0.172477778,0.334259259,0.300833333,0.200555556,6.20125,4.525436012,1.484243697,1.484243697,1.484243697,1.081377551,1.081377551,1.081377551,0.942,0.942,0.942,0.401420455,0.152117225,0.101411483,51.53578924,50
5626,4588,1038,10466,16092,2,3,1,2,1,0,0,0,1,1,1,2,1,1,1,1,1,24,17,1,3,10,1,3,11,2,6,22,20,20,20,5.511377029,4.159777424,5.511377029,5.511377029,5.511377029,0,0,0,0.6941625,0.4164975,0.277665,0.309958333,0.37195,0.247966667,1.441666667,0.865,0.576666667,5.511377029,4.159777424,2.737069714,2.737069714,2.737069714,1.529333333,1.529333333,1.529333333,0.509777778,0.509777778,0.509777778,0.260681818,0.159846653,0.106946387,47.16984485,50
6350,5460,890,4262,10612,2,3,1,2,1,0,0,0,2,2,1,3,1,1,1,2,2,17,16,2,6,20,1,3,10,1,3,10,18,12,12,5.247933884,1.803456644,5.247933884,5.247933884,5.247933884,0,0,0,0.29759375,0.17855625,0.238075,0.177175926,0.318916667,0.212611111,1.236111111,0.370833333,0.247222222,5.247933884,1.803456644,1.625,1.625,1.625,1.95,1.95,1.95,1.3,1.3,1.3,0.34469697,0.310227273,0.206818182,40.33402912,50
15265,3128,12137,431,15696,3,3,2,3,7,0,0,0,2,1,2,2,1,1,3,1,4,18,7,3,8,27,1,3,9,1,2,6,18,23,18,6.360416667,0.47703125,6.360416667,6.360416667,6.360416667,0,0,0,4.058309375,4.86997125,1.62332375,3.624243056,4.349091667,2.899394444,5.618981481,10.11416667,1.685694444,6.360416667,0.47703125,0.689594356,0.689594356,0.689594356,1.241269841,1.241269841,1.241269841,1.241269841,1.241269841,1.241269841,0.197474747,0.092727273,0.078989899,46.20142595,50
9004,5741,3263,8250,17254,2,3,2,2,2,0,0,0,1,1,1,2,1,1,2,1,1,21,17,2,5,18,2,4,14,1,3,11,12,17,12,5.800021531,3.355726743,5.800021531,5.800021531,5.800021531,0,0,0,2.18213125,1.30927875,0.8728525,0.974368056,1.169241667,0.779494444,2.265972222,2.719166667,1.812777778,5.800021531,3.355726743,1.913666667,1.913666667,1.913666667,1.464540816,1.464540816,1.464540816,1.275777778,1.275777778,1.275777778,0.543655303,0.230254011,0.217462121,47.66855883,50
9121,6151,2970,8223,17344,2,3,2,2,2,0,0,0,1,1,1,2,1,1,1,1,1,21,17,1,2,7,3,7,25,1,3,11,15,15,27,5.700625,3.29821875,5.700625,5.700625,5.700625,0,0,0,1.9861875,1.1917125,0.794475,0.886875,1.06425,0.7095,4.125,2.475,1.65,5.700625,3.29821875,5.230442177,5.230442177,5.230442177,0.878714286,0.878714286,0.878714286,1.366888889,1.366888889,1.366888889,0.465984848,0.279590909,0.103552189,47.57063436,50
10399,2149,8250,4354,14753,2,3,2,2,5,0,0,0,1,1,1,2,1,1,3,2,2,16,16,2,5,18,2,4,14,1,3,11,20,20,20,6.499375,1.851806052,6.499375,6.499375,6.499375,0,0,0,5.5171875,3.3103125,2.206875,2.463541667,2.95625,1.970833333,3.819444444,3.4375,2.291666667,6.499375,1.851806052,0.716333333,0.716333333,0.716333333,0.548214286,0.548214286,0.548214286,0.477555556,0.477555556,0.477555556,0.122102273,0.073261364,0.048840909,49.94368655,50
12623,10621,2002,5485,18108,3,3,2,3,2,0,0,0,1,1,1,2,1,1,1,1,1,26,11,2,6,22,1,3,11,1,3,10,18,17,25,6.183754436,3.369164619,6.183754436,6.183754436,6.183754436,0,0,0,1.3388375,0.8033025,0.535535,0.597819444,0.717383333,0.478255556,2.780555556,1.668333333,1.112222222,6.183754436,3.369164619,2.950277778,2.950277778,2.950277778,3.540333333,3.540333333,3.540333333,2.528809524,2.528809524,2.528809524,0.670517677,0.425975936,0.193109091,37.60210135,50
13693,10207,3486,1584,15277,3,3,2,3,3,0,0,0,2,1,1,2,1,1,2,2,1,19,14,2,6,20,1,3,11,1,3,11,18,17,25,5.716577111,0.764478764,5.716577111,5.716577111,5.716577111,0,0,0,1.16563125,1.3987575,0.932505,1.040958333,1.24915,0.832766667,2.420833333,1.4525,1.936666667,5.716577111,0.764478764,3.037797619,3.037797619,3.037797619,3.402333333,3.402333333,3.402333333,2.268222222,2.268222222,2.268222222,0.644381313,0.409371658,0.185581818,38.5473731,50
7901,6931,970,5703,13604,2,3,2,2,1,0,0,0,2,1,1,2,1,1,2,2,2,19,17,3,7,25,1,3,11,1,2,7,20,20,20,5,2.305555556,5,5,5,0,0,0,0.32434375,0.3892125,0.259475,0.289652778,0.347583333,0.231722222,0.673611111,0.404166667,0.269444444,5,2.305555556,1.650238095,1.650238095,1.650238095,2.310333333,2.310333333,2.310333333,2.357482993,2.357482993,2.357482993,0.393806818,0.236284091,0.157522727,43.46298417,50
15838,9870,5968,2888,18726,3,3,3,4,4,0,0,0,1,1,1,2,1,1,2,1,1,22,10,2,6,21,1,3,11,1,3,11,18,17,25,6.399191919,1.983241623,6.399191919,6.399191919,6.399191919,0,0,0,3.9911,2.39466,1.59644,1.782111111,2.138533333,1.425688889,4.144444444,4.973333333,3.315555556,6.399191919,1.983241623,2.797619048,2.797619048,2.797619048,3.29,3.29,3.29,2.193333333,2.193333333,2.193333333,0.623106061,0.395855615,0.179454545,39.53516785,50
9480,8916,564,3958,13438,2,3,2,2,1,0,0,0,2,2,1,3,2,1,3,2,2,16,16,2,5,18,2,4,14,1,3,11,21,20,19,5.925,1.688154762,5.925,5.925,5.925,0,0,0,0.1885875,0.1131525,0.15087,0.112277778,0.10105,0.134733333,0.261111111,0.235,0.156666667,5.925,1.688154762,2.972,2.972,2.972,2.274489796,2.274489796,2.274489796,1.981333333,1.981333333,1.981333333,0.482467532,0.303954545,0.213301435,39.39398622,50
4088,1344,2744,9156,13244,1,3,1,1,2,0,0,0,2,2,1,3,2,1,2,2,2,17,17,2,4,14,2,4,14,2,4,14,20,20,20,5.423155789,3.639109698,5.423155789,5.423155789,5.423155789,0,0,0,0.917525,0.550515,0.73402,0.546259259,0.491633333,0.655511111,1.905555556,1.143333333,0.762222222,5.423155789,3.639109698,0.571428571,0.571428571,0.571428571,0.342857143,0.342857143,0.342857143,0.228571429,0.228571429,0.228571429,0.076363636,0.045818182,0.030545455,56.94551529,50
3075,988,2087,7273,10348,1,4,1,1,2,0,0,0,2,1,1,2,1,1,1,2,1,15,23,1,2,7,2,6,21,2,4,14,20,20,20,5.213620072,2.164583333,5.213620072,5.213620072,5.213620072,0,0,0,0.697840625,0.83740875,0.5582725,0.623201389,0.747841667,0.498561111,2.898611111,0.869583333,1.159444444,5.213620072,2.164583333,0.840136054,0.840136054,0.840136054,0.168027211,0.168027211,0.168027211,0.168027211,0.168027211,0.168027211,0.056136364,0.033681818,0.022454545,53.70626974,50
9445,5981,3464,2321,11766,2,3,2,2,2,0,0,0,2,2,2,3,2,1,3,2,2,14,16,1,3,10,2,4,14,2,5,18,18,16,16,6.157301435,1.031103653,6.157301435,6.157301435,6.157301435,0,0,0,1.158275,0.694965,0.46331,0.689592593,0.620633333,0.827511111,1.603703704,1.443333333,0.962222222,6.157301435,1.031103653,3.560119048,3.560119048,3.560119048,1.525765306,1.525765306,1.525765306,0.797466667,0.797466667,0.797466667,0.377588384,0.254872159,0.169914773,40.94924569,50
4987,3972,1015,12358,17345,1,3,1,1,1,0,0,0,2,2,1,3,2,1,2,2,2,19,17,2,4,14,2,4,14,2,4,14,21,19,20,6.23375,4.915262401,6.23375,6.23375,6.23375,0,0,0,0.339390625,0.203634375,0.2715125,0.202060185,0.181854167,0.242472222,0.704861111,0.422916667,0.281944444,6.23375,4.915262401,1.68877551,1.68877551,1.68877551,1.013265306,1.013265306,1.013265306,0.675510204,0.675510204,0.675510204,0.214935065,0.142535885,0.090272727,53.59198226,50
9147,6283,2864,6581,15728,2,3,2,2,2,0,0,0,1,1,1,2,1,1,1,2,2,19,17,2,6,21,1,3,11,1,3,11,16,20,20,5.716875,2.636114583,5.716875,5.716875,5.716875,0,0,0,1.9153,1.14918,0.76612,0.855222222,1.026266667,0.684177778,3.977777778,1.193333333,0.795555556,5.716875,2.636114583,1.780895692,1.780895692,1.780895692,2.094333333,2.094333333,2.094333333,1.396222222,1.396222222,1.396222222,0.446235795,0.214193182,0.142795455,46.18156246,50
16361,13654,2707,721,17082,4,3,3,4,2,0,0,0,1,1,1,2,1,1,1,1,1,24,10,2,6,21,1,3,12,1,3,10,21,20,19,5.1128125,0.51128125,5.1128125,5.1128125,5.1128125,0,0,0,1.81030625,1.08618375,0.7241225,0.808340278,0.970008333,0.646672222,3.759722222,2.255833333,1.503888889,5.1128125,0.51128125,3.870181406,3.870181406,3.870181406,4.551333333,4.551333333,4.551333333,3.250952381,3.250952381,3.250952381,0.738852814,0.465477273,0.326650718,36.20633549,50
9382,1402,7980,6563,15945,2,3,2,2,5,0,0,0,1,1,1,2,1,1,3,1,2,21,12,2,5,16,2,4,15,1,4,11,21,19,20,6.387081526,3.695382883,6.387081526,6.387081526,6.387081526,0,0,0,5.336625,3.201975,2.13465,2.382916667,2.8595,1.906333333,3.694444444,6.65,2.216666667,6.387081526,3.695382883,0.521577381,0.521577381,0.521577381,0.3505,0.3505,0.3505,0.311555556,0.311555556,0.311555556,0.075865801,0.050311005,0.031863636,48.35965862,50
3513,835,2678,12227,15740,1,3,1,1,2,0,0,0,1,1,1,2,1,1,2,2,2,22,17,2,4,15,2,4,14,1,4,14,21,19,19,5.037613654,4.859697933,5.037613654,5.037613654,5.037613654,0,0,0,1.7909125,1.0745475,0.716365,0.799680556,0.959616667,0.639744444,1.859722222,1.115833333,0.743888889,5.037613654,4.859697933,0.347916667,0.347916667,0.347916667,0.213010204,0.213010204,0.213010204,0.185555556,0.185555556,0.185555556,0.045183983,0.029964115,0.019976077,59.52680344,50
7848,2635,5213,3220,11068,2,3,2,2,4,0,0,0,2,1,1,3,1,1,2,2,2,16,16,2,5,18,2,4,14,1,3,11,18,17,25,5,1.424603175,5,5,5,0,0,0,1.743096875,2.09171625,1.3944775,1.037773148,1.867991667,1.245327778,3.620138889,2.172083333,1.448055556,5,1.424603175,0.878333333,0.878333333,0.878333333,0.672193878,0.672193878,0.672193878,0.585555556,0.585555556,0.585555556,0.16635101,0.105681818,0.047909091,47.11366588,50
14553,12562,1991,5769,20322,3,3,2,3,2,0,0,0,1,1,1,2,1,1,1,1,1,27,10,2,5,18,2,4,15,1,3,10,19,18,22,6.458180074,3.897972973,6.458180074,6.458180074,6.458180074,0,0,0,1.33148125,0.79888875,0.5325925,0.594534722,0.713441667,0.475627778,2.765277778,1.659166667,1.106111111,6.458180074,3.897972973,4.187333333,4.187333333,4.187333333,3.1405,3.1405,3.1405,2.990952381,2.990952381,2.990952381,0.751315789,0.475833333,0.259545455,37.54606411,50
10449,3196,7253,6904,17353,2,3,2,3,4,0,0,0,1,1,1,2,1,1,2,1,1,19,16,2,5,15,2,4,14,1,4,13,21,19,20,6.446147129,2.972390065,6.446147129,6.446147129,6.446147129,0,0,0,4.85044375,2.91026625,1.9401775,2.165826389,2.598991667,1.732661111,5.036805556,6.044166667,4.029444444,6.446147129,2.972390065,1.268253968,1.268253968,1.268253968,0.815306122,0.815306122,0.815306122,0.710222222,0.710222222,0.710222222,0.172943723,0.114688995,0.072636364,49.21069671,50
5476,2381,3095,4231,9707,2,3,1,2,3,0,0,0,2,2,1,3,1,1,2,2,1,17,17,2,4,14,2,4,14,2,4,14,20,20,20,5,1.718253968,5,5,5,0,0,0,1.034890625,0.620934375,0.8279125,0.616134259,1.109041667,0.739361111,2.149305556,1.289583333,1.719444444,5,1.718253968,1.012329932,1.012329932,1.012329932,0.607397959,0.607397959,0.607397959,0.404931973,0.404931973,0.404931973,0.135284091,0.081170455,0.054113636,43.78375532,50
8881,1228,7653,2304,11185,2,3,2,2,5,0,0,0,2,1,1,2,1,1,3,2,2,14,17,2,6,21,2,4,11,1,3,10,20,20,20,5.550625,0.929509425,5.550625,5.550625,5.550625,0,0,0,2.558971875,3.07076625,2.0471775,2.285270833,2.742325,1.828216667,3.543055556,3.18875,2.125833333,5.550625,0.929509425,0.348072562,0.348072562,0.348072562,0.398701299,0.398701299,0.398701299,0.292380952,0.292380952,0.292380952,0.069772727,0.041863636,0.027909091,50.44027881,50
