Linehaul,TLMD,NC,TFC,Total,Station_1_1_TM,Station_1_2_TM,Station_1_3_TM,Station_1_4_TM,Station_1_5_TM,Station_1_6_TM,Station_1_7_TM,Station_1_8_TM,Station_1_9_TM,Station_1_10_TM,Station_1_11_TM,Station_1_12_TM,Station_1_13_TM,Station_1_14_TM,Station_1_15_TM,Station_1_16_TM,Station_1_17_TM,Station_1_18_TM,Station_1_19_TM,Station_2_1_TM,Station_2_2_TM,Station_2_3_TM,Station_2_4_TM,Station_2_5_TM,Station_2_6_TM,Station_2_7_TM,Station_2_8_TM,Station_2_9_TM,Station_3_1_TM,Station_3_2_TM,Station_3_3_TM,Station_1_1_hours,Station_1_2_hours,Station_1_3_hours,Station_1_4_hours,Station_1_5_hours,Station_1_6_hours,Station_1_7_hours,Station_1_8_hours,Station_1_9_hours,Station_1_10_hours,Station_1_11_hours,Station_1_12_hours,Station_1_13_hours,Station_1_14_hours,Station_1_15_hours,Station_1_16_hours,Station_1_17_hours,Station_1_18_hours,Station_1_19_hours,Station_2_1_hours,Station_2_2_hours,Station_2_3_hours,Station_2_4_hours,Station_2_5_hours,Station_2_6_hours,Station_2_7_hours,Station_2_8_hours,Station_2_9_hours,Station_3_1_hours,Station_3_2_hours,Station_3_3_hours,Productivity,Total HC
4208,838,3370,1882,6090,1,3,1,1,2,0,0,0,1,1,1,2,1,1,2,1,1,9,12,1,3,10,1,3,9,1,3,9,13,13,14,5.990215311,1.205174271,5.990215311,5.990215311,5.990215311,0,0,0,2.2536875,1.3522125,0.901475,1.006319444,1.207583333,0.805055556,2.340277778,2.808333333,1.872222222,5.990215311,1.205174271,0.498809524,0.498809524,0.498809524,0.332539683,0.332539683,0.332539683,0.221693122,0.221693122,0.221693122,0.073251748,0.043951049,0.027207792,44.8033626,40
6181,725,5456,266,6447,2,3,1,2,4,0,0,0,1,1,1,2,1,1,2,1,1,13,4,1,2,5,1,4,14,1,3,9,12,13,13,5.108264463,0.555422406,5.108264463,5.108264463,5.108264463,0,0,0,3.6487,2.18922,1.45948,1.629222222,1.955066667,1.303377778,3.788888889,4.546666667,3.031111111,5.108264463,0.555422406,0.863095238,0.863095238,0.863095238,0.241666667,0.241666667,0.241666667,0.191798942,0.191798942,0.191798942,0.068655303,0.038024476,0.02534965,40.07405363,40
5056,3326,1730,2705,7761,1,3,1,1,1,0,0,0,1,1,1,2,1,1,1,1,1,9,14,1,3,11,1,3,9,1,2,9,14,13,13,6.488885335,1.305501931,6.488885335,6.488885335,6.488885335,0,0,0,1.1569375,0.6941625,0.462775,0.516597222,0.619916667,0.413277778,2.402777778,1.441666667,0.961111111,6.488885335,1.305501931,1.847777778,1.847777778,1.847777778,1.31984127,1.31984127,1.31984127,1.108666667,1.108666667,1.108666667,0.269967532,0.174440559,0.116293706,42.76679727,40
2197,1915,282,2447,4644,1,3,1,1,1,0,0,0,1,1,1,2,1,1,1,1,1,10,13,1,3,10,1,3,9,1,3,9,14,13,13,5,1.299603175,5,5,5,0,0,0,0.1885875,0.1131525,0.075435,0.084208333,0.10105,0.067366667,0.391666667,0.235,0.156666667,5,1.299603175,1.139880952,1.139880952,1.139880952,0.759920635,0.759920635,0.759920635,0.506613757,0.506613757,0.506613757,0.155438312,0.100437063,0.066958042,35.98143871,40
5262,1032,4230,177,5439,1,3,1,2,3,0,0,0,2,2,1,3,1,1,3,1,2,6,8,1,3,10,1,3,9,1,3,9,13,13,14,6.378181818,0.159454545,6.378181818,6.378181818,6.378181818,0,0,0,1.41440625,0.84864375,1.131525,0.842083333,1.51575,1.0105,1.958333333,3.525,1.175,6.378181818,0.159454545,0.614285714,0.614285714,0.614285714,0.40952381,0.40952381,0.40952381,0.273015873,0.273015873,0.273015873,0.09020979,0.054125874,0.033506494,42.84399053,40
1906,1397,509,3307,5213,1,3,1,1,1,0,0,0,1,1,1,2,1,1,1,1,1,11,12,1,3,10,1,3,9,1,3,9,13,13,14,5.843542796,1.86204955,5.843542796,5.843542796,5.843542796,0,0,0,0.34039375,0.20423625,0.1361575,0.151993056,0.182391667,0.121594444,0.706944444,0.424166667,0.282777778,5.843542796,1.86204955,0.831547619,0.831547619,0.831547619,0.554365079,0.554365079,0.554365079,0.36957672,0.36957672,0.36957672,0.122115385,0.073269231,0.045357143,35.92337098,40
3932,3156,776,642,4574,1,3,1,1,1,0,0,0,2,2,1,2,1,1,2,2,2,7,11,1,2,7,1,3,10,1,3,11,14,13,13,5,0.418650794,5,5,5,0,0,0,0.259475,0.155685,0.20758,0.231722222,0.278066667,0.185377778,0.538888889,0.323333333,0.215555556,5,0.418650794,2.683673469,2.683673469,2.683673469,1.127142857,1.127142857,1.127142857,0.701333333,0.701333333,0.701333333,0.256168831,0.165524476,0.11034965,36.50703571,40
2137,277,1860,3083,5220,1,3,1,1,2,0,0,0,1,1,1,2,1,1,1,1,1,11,11,1,3,11,1,2,8,1,3,10,14,14,12,5.94297796,1.893734644,5.94297796,5.94297796,5.94297796,0,0,0,1.243875,0.746325,0.49755,0.555416667,0.6665,0.444333333,2.583333333,1.55,1.033333333,5.94297796,1.893734644,0.153888889,0.153888889,0.153888889,0.1385,0.1385,0.1385,0.065952381,0.065952381,0.065952381,0.022483766,0.01349026,0.010492424,38.14096332,40
7332,2519,4813,256,7588,2,3,2,2,4,0,0,0,1,1,1,2,1,1,1,1,1,13,4,1,3,10,1,3,9,1,3,9,14,13,13,5,0.543650794,5,5,5,0,0,0,3.21869375,1.93121625,1.2874775,1.437215278,1.724658333,1.149772222,6.684722222,4.010833333,2.673888889,5,0.543650794,1.499404762,1.499404762,1.499404762,0.999603175,0.999603175,0.999603175,0.666402116,0.666402116,0.666402116,0.204464286,0.132115385,0.088076923,39.36991858,40
2504,2297,207,2279,4783,1,3,1,1,1,0,0,0,1,2,1,2,1,1,1,1,1,10,12,1,3,10,1,2,7,1,3,10,15,13,12,5,1.299603175,5,5,5,0,0,0,0.13843125,0.041529375,0.0553725,0.0618125,0.074175,0.04945,0.2875,0.1725,0.115,5,1.299603175,1.367261905,1.367261905,1.367261905,1.171938776,1.171938776,1.171938776,0.546904762,0.546904762,0.546904762,0.174015152,0.120472028,0.087007576,35.60598853,40
7509,5536,1973,262,7771,2,3,2,2,2,0,0,0,1,1,1,2,1,1,2,1,1,13,4,1,3,10,1,3,11,1,2,7,15,13,12,5,0.543650794,5,5,5,0,0,0,1.31944375,0.79166625,0.5277775,0.589159722,0.706991667,0.471327778,1.370138889,1.644166667,1.096111111,5,0.543650794,3.295238095,3.295238095,3.295238095,1.845333333,1.845333333,1.845333333,1.882993197,1.882993197,1.882993197,0.419393939,0.29034965,0.20969697,34.61366308,40
2760,2563,197,1061,3821,1,3,1,1,1,0,0,0,1,1,1,2,1,1,1,1,1,7,16,1,2,7,1,3,10,1,3,11,14,13,13,5.35120725,0.448057432,5.35120725,5.35120725,5.35120725,0,0,0,0.13174375,0.07904625,0.0526975,0.058826389,0.070591667,0.047061111,0.273611111,0.164166667,0.109444444,5.35120725,0.448057432,2.179421769,2.179421769,2.179421769,0.915357143,0.915357143,0.915357143,0.569555556,0.569555556,0.569555556,0.208035714,0.134423077,0.089615385,32.54686577,40
3614,2081,1533,2046,5660,1,3,1,1,1,0,0,0,1,1,1,2,1,1,2,1,1,9,13,1,3,10,1,3,9,1,3,9,13,13,14,5.449851675,1.096458254,5.449851675,5.449851675,5.449851675,0,0,0,1.02519375,0.61511625,0.4100775,0.457770833,0.549325,0.366216667,1.064583333,1.2775,0.851666667,5.449851675,1.096458254,1.238690476,1.238690476,1.238690476,0.825793651,0.825793651,0.825793651,0.550529101,0.550529101,0.550529101,0.181905594,0.109143357,0.067564935,41.46683709,40
9195,6750,2445,660,9855,2,3,2,2,2,0,0,0,1,1,1,2,1,1,1,1,1,14,5,1,3,11,1,2,7,1,3,11,14,14,12,5.746875,0.962373512,5.746875,5.746875,5.746875,0,0,0,1.63509375,0.98105625,0.6540375,0.730104167,0.876125,0.584083333,3.395833333,2.0375,1.358333333,5.746875,0.962373512,3.75,3.75,3.75,3.443877551,3.443877551,3.443877551,1.5,1.5,1.5,0.54788961,0.328733766,0.255681818,35.75287177,40
4193,3942,251,4132,8325,1,3,1,1,1,0,0,0,1,1,1,2,1,1,1,1,1,13,10,1,3,11,1,3,10,1,2,7,14,14,12,6.401790325,2.791891892,6.401790325,6.401790325,6.401790325,0,0,0,0.16785625,0.10071375,0.0671425,0.074951389,0.089941667,0.059961111,0.348611111,0.209166667,0.139444444,6.401790325,2.791891892,2.19,2.19,2.19,1.407857143,1.407857143,1.407857143,1.340816327,1.340816327,1.340816327,0.319967532,0.191980519,0.149318182,37.60416955,40
9217,4139,5078,37,9254,2,3,2,2,3,0,0,0,2,2,1,2,1,1,2,2,1,12,1,1,3,10,1,3,9,1,3,9,13,13,14,6.017470494,0.300873525,6.017470494,6.017470494,6.017470494,0,0,0,1.69795625,1.01877375,1.358365,1.516347222,1.819616667,1.213077778,3.526388889,2.115833333,2.821111111,6.017470494,0.300873525,2.463690476,2.463690476,2.463690476,1.642460317,1.642460317,1.642460317,1.094973545,1.094973545,1.094973545,0.361800699,0.21708042,0.134383117,39.54392125,40
3453,708,2745,703,4156,1,3,1,1,2,0,0,0,2,2,1,2,1,1,2,2,1,7,11,1,3,10,1,3,10,1,3,8,14,13,13,5.157259802,0.431818182,5.157259802,5.157259802,5.157259802,0,0,0,0.917859375,0.550715625,0.7342875,0.8196875,0.983625,0.65575,1.90625,1.14375,1.525,5.157259802,0.431818182,0.421428571,0.421428571,0.421428571,0.252857143,0.252857143,0.252857143,0.210714286,0.210714286,0.210714286,0.057467532,0.037132867,0.024755245,43.25317944,40
1147,699,448,2503,3650,1,3,1,1,1,0,0,0,1,1,1,2,1,1,1,1,1,10,13,1,3,10,1,3,9,1,3,9,13,13,14,5.005126089,1.300935551,5.005126089,5.005126089,5.005126089,0,0,0,0.2996,0.17976,0.11984,0.133777778,0.160533333,0.107022222,0.622222222,0.373333333,0.248888889,5.005126089,1.300935551,0.416071429,0.416071429,0.416071429,0.277380952,0.277380952,0.277380952,0.184920635,0.184920635,0.184920635,0.061101399,0.036660839,0.022694805,34.211572,40
5043,4818,225,2840,7883,1,3,1,1,1,0,0,0,1,1,1,2,1,1,1,1,1,10,12,1,3,11,1,3,10,1,2,8,14,13,13,6.30375,1.638474702,6.30375,6.30375,6.30375,0,0,0,0.15046875,0.09028125,0.0601875,0.0671875,0.080625,0.05375,0.3125,0.1875,0.125,6.30375,1.638474702,2.676666667,2.676666667,2.676666667,1.720714286,1.720714286,1.720714286,1.606,1.606,1.606,0.391071429,0.252692308,0.168461538,38.10415827,40
2416,1981,435,1950,4366,1,3,1,1,1,0,0,0,1,1,1,2,1,1,2,1,1,9,13,1,3,10,1,3,9,1,3,9,13,13,14,5.037581961,1.013513514,5.037581961,5.037581961,5.037581961,0,0,0,0.29090625,0.17454375,0.1163625,0.129895833,0.155875,0.103916667,0.302083333,0.3625,0.241666667,5.037581961,1.013513514,1.179166667,1.179166667,1.179166667,0.786111111,0.786111111,0.786111111,0.524074074,0.524074074,0.524074074,0.173164336,0.103898601,0.064318182,35.77001929,40
9984,7434,2550,424,10408,2,3,2,2,2,0,0,0,1,1,1,2,1,1,1,1,1,13,5,1,3,11,1,3,10,1,2,7,14,13,13,6.24,0.67847619,6.24,6.24,6.24,0,0,0,1.7053125,1.0231875,0.682125,0.761458333,0.91375,0.609166667,3.541666667,2.125,1.416666667,6.24,0.67847619,4.13,4.13,4.13,2.655,2.655,2.655,2.528571429,2.528571429,2.528571429,0.603409091,0.389895105,0.25993007,35.72841284,40
2912,2517,395,1984,4896,1,3,1,1,1,0,0,0,1,1,1,2,1,1,1,1,2,9,13,1,3,10,1,2,7,1,3,10,14,13,13,5.125416723,1.031185031,5.125416723,5.125416723,5.125416723,0,0,0,0.26415625,0.15849375,0.1056625,0.117951389,0.141541667,0.094361111,0.548611111,0.329166667,0.109722222,5.125416723,1.031185031,1.498214286,1.498214286,1.498214286,1.284183673,1.284183673,1.284183673,0.599285714,0.599285714,0.599285714,0.204301948,0.13201049,0.088006993,36.76945231,40
2588,1789,799,941,3529,1,3,1,1,1,0,0,0,1,1,1,2,1,1,2,1,1,7,15,1,3,10,1,3,9,1,3,9,14,13,13,5.062379915,0.423873874,5.062379915,5.062379915,5.062379915,0,0,0,0.53433125,0.32059875,0.2137325,0.238590278,0.286308333,0.190872222,0.554861111,0.665833333,0.443888889,5.062379915,0.423873874,1.064880952,1.064880952,1.064880952,0.709920635,0.709920635,0.709920635,0.473280423,0.473280423,0.473280423,0.145211039,0.093828671,0.062552448,34.62715555,40
1774,474,1300,4056,5830,1,3,1,1,1,0,0,0,1,1,1,2,1,1,1,1,1,13,10,2,3,10,2,3,9,1,2,8,15,13,12,6.284042004,2.740540541,6.284042004,6.284042004,6.284042004,0,0,0,0.869375,0.521625,0.34775,0.388194444,0.465833333,0.310555556,1.805555556,1.083333333,0.722222222,6.284042004,2.740540541,0.282142857,0.282142857,0.282142857,0.188095238,0.188095238,0.188095238,0.158,0.158,0.158,0.035909091,0.02486014,0.017954545,36.65764545,40
2982,1457,1525,1812,4794,1,3,1,1,1,0,0,0,1,1,1,2,1,1,1,1,1,8,15,1,3,10,1,3,9,1,3,9,14,13,13,5.729428593,0.816216216,5.729428593,5.729428593,5.729428593,0,0,0,1.01984375,0.61190625,0.4079375,0.455381944,0.546458333,0.364305556,2.118055556,1.270833333,0.847222222,5.729428593,0.816216216,0.867261905,0.867261905,0.867261905,0.578174603,0.578174603,0.578174603,0.385449735,0.385449735,0.385449735,0.118262987,0.076416084,0.050944056,40.10960008,40
515,434,81,3117,3632,1,3,1,1,1,0,0,0,1,1,1,2,1,1,1,1,1,10,13,1,3,11,1,2,8,1,3,10,14,14,12,6.232911714,1.62006237,6.232911714,6.232911714,6.232911714,0,0,0,0.05416875,0.03250125,0.0216675,0.0241875,0.029025,0.01935,0.1125,0.0675,0.045,6.232911714,1.62006237,0.241111111,0.241111111,0.241111111,0.217,0.217,0.217,0.103333333,0.103333333,0.103333333,0.035227273,0.021136364,0.016439394,29.75865021,40
3310,1923,1387,15,3325,1,3,1,1,1,0,0,0,3,3,2,3,2,2,3,3,3,6,1,1,2,7,1,3,10,1,3,10,14,13,13,5,0.125,5,5,5,0,0,0,0.309185417,0.18551125,0.18551125,0.276115741,0.248504167,0.165669444,0.64212963,0.385277778,0.256851852,5,0.125,1.635204082,1.635204082,1.635204082,0.686785714,0.686785714,0.686785714,0.457857143,0.457857143,0.457857143,0.156087662,0.100856643,0.067237762,35.14350384,40
8984,1679,7305,262,9246,2,3,2,2,4,0,0,0,1,1,1,2,1,1,2,1,1,13,3,1,3,11,1,2,8,1,3,10,14,14,12,6.49236244,0.705915599,6.49236244,6.49236244,6.49236244,0,0,0,4.88521875,2.93113125,1.9540875,2.181354167,2.617625,1.745083333,5.072916667,6.0875,4.058333333,6.49236244,0.705915599,0.932777778,0.932777778,0.932777778,0.8395,0.8395,0.8395,0.399761905,0.399761905,0.399761905,0.136282468,0.081769481,0.063598485,41.09587343,40
3619,1101,2518,627,4246,1,3,1,1,2,0,0,0,2,2,1,2,1,1,2,2,1,7,11,1,3,10,1,2,7,1,3,9,14,13,13,5,0.418650794,5,5,5,0,0,0,0.84195625,0.50517375,0.673565,0.751902778,0.902283333,0.601522222,1.748611111,1.049166667,1.398888889,5,0.418650794,0.655357143,0.655357143,0.655357143,0.561734694,0.561734694,0.561734694,0.291269841,0.291269841,0.291269841,0.089366883,0.057744755,0.038496503,42.32788651,40
7487,2819,4668,29,7516,2,3,2,2,4,0,0,0,1,1,1,2,1,1,2,1,2,12,1,1,3,10,1,3,9,1,3,9,13,13,14,5,0.25,5,5,5,0,0,0,3.121725,1.873035,1.24869,1.393916667,1.6727,1.115133333,3.241666667,3.89,1.296666667,5,0.25,1.67797619,1.67797619,1.67797619,1.118650794,1.118650794,1.118650794,0.745767196,0.745767196,0.745767196,0.246416084,0.14784965,0.091525974,39.57420305,40
3722,3201,521,1413,5135,1,3,1,1,1,0,0,0,1,1,1,2,1,1,1,1,2,8,14,1,3,11,1,3,11,1,2,6,12,13,13,5,0.712301587,5,5,5,0,0,0,0.34841875,0.20905125,0.1393675,0.155576389,0.186691667,0.124461111,0.723611111,0.434166667,0.144722222,5,0.712301587,1.778333333,1.778333333,1.778333333,1.067,1.067,1.067,1.270238095,1.270238095,1.270238095,0.303125,0.167884615,0.111923077,37.68457872,40
3780,2197,1583,3420,7200,1,3,1,1,1,0,0,0,1,1,1,2,1,1,1,1,1,12,11,1,3,11,1,2,8,1,3,10,14,14,12,5.627602871,2.123750131,5.627602871,5.627602871,5.627602871,0,0,0,1.05863125,0.63517875,0.4234525,0.472701389,0.567241667,0.378161111,2.198611111,1.319166667,0.879444444,5.627602871,2.123750131,1.220555556,1.220555556,1.220555556,1.0985,1.0985,1.0985,0.523095238,0.523095238,0.523095238,0.178327922,0.106996753,0.083219697,42.13291158,40
9332,5856,3476,186,9518,2,3,2,2,2,0,0,0,1,1,1,2,1,1,2,2,1,12,4,1,3,10,1,2,7,1,3,10,15,13,12,6.283783784,0.314189189,6.283783784,6.283783784,6.283783784,0,0,0,2.324575,1.394745,0.92983,1.037972222,1.245566667,0.830377778,2.413888889,1.448333333,1.931111111,6.283783784,0.314189189,3.485714286,3.485714286,3.485714286,2.987755102,2.987755102,2.987755102,1.394285714,1.394285714,1.394285714,0.443636364,0.307132867,0.221818182,36.91461799,40
9393,6872,2521,269,9662,2,3,2,2,2,0,0,0,1,1,1,2,1,1,2,1,1,12,6,1,3,11,1,3,10,1,2,7,14,13,13,6.058558559,0.302927928,6.058558559,6.058558559,6.058558559,0,0,0,1.68591875,1.01155125,0.6743675,0.752798611,0.903358333,0.602238889,1.750694444,2.100833333,1.400555556,6.058558559,0.302927928,3.817777778,3.817777778,3.817777778,2.454285714,2.454285714,2.454285714,2.337414966,2.337414966,2.337414966,0.557792208,0.36041958,0.24027972,36.06538243,40
7508,2314,5194,570,8078,2,3,1,2,3,0,0,0,1,1,1,2,1,1,2,1,1,14,4,2,3,10,2,3,9,1,2,8,15,13,12,6.204958678,1.03908435,6.204958678,6.204958678,6.204958678,0,0,0,3.4734875,2.0840925,1.389395,1.550986111,1.861183333,1.240788889,3.606944444,4.328333333,2.885555556,6.204958678,1.03908435,1.377380952,1.377380952,1.377380952,0.918253968,0.918253968,0.918253968,0.771333333,0.771333333,0.771333333,0.17530303,0.121363636,0.087651515,36.9497212,40
3765,2289,1476,3530,7295,1,3,1,1,1,0,0,0,1,1,1,2,1,1,1,1,1,11,12,1,3,11,1,2,8,1,3,10,14,14,12,6.237588772,1.987612613,6.237588772,6.237588772,6.237588772,0,0,0,0.987075,0.592245,0.39483,0.44075,0.5289,0.3526,2.05,1.23,0.82,6.237588772,1.987612613,1.271666667,1.271666667,1.271666667,1.1445,1.1445,1.1445,0.545,0.545,0.545,0.185795455,0.111477273,0.086704545,41.51681357,40
3207,267,2940,3622,6829,1,3,1,1,2,0,0,0,1,1,1,2,1,1,1,1,1,12,10,2,3,10,2,3,9,1,2,8,15,13,12,6.484951829,2.447297297,6.484951829,6.484951829,6.484951829,0,0,0,1.966125,1.179675,0.78645,0.877916667,1.0535,0.702333333,4.083333333,2.45,1.633333333,6.484951829,2.447297297,0.158928571,0.158928571,0.158928571,0.105952381,0.105952381,0.105952381,0.089,0.089,0.089,0.020227273,0.014003497,0.010113636,41.8641894,40
9329,7721,1608,9,9338,2,3,2,2,1,0,0,0,2,3,1,2,1,1,2,2,2,12,2,1,3,10,1,3,10,1,2,7,14,14,12,5.830625,0.29153125,5.830625,5.830625,5.830625,0,0,0,0.537675,0.21507,0.43014,0.480166667,0.5762,0.384133333,1.116666667,0.67,0.446666667,5.830625,0.29153125,4.595833333,4.595833333,4.595833333,2.7575,2.7575,2.7575,2.626190476,2.626190476,2.626190476,0.626704545,0.376022727,0.292462121,34.90399266,40
869,606,263,2092,2961,1,3,1,1,1,0,0,0,1,1,1,2,1,1,2,1,1,9,13,1,3,10,1,3,9,1,3,9,13,13,14,5.404421262,1.087318087,5.404421262,5.404421262,5.404421262,0,0,0,0.17588125,0.10552875,0.0703525,0.078534722,0.094241667,0.062827778,0.182638889,0.219166667,0.146111111,5.404421262,1.087318087,0.360714286,0.360714286,0.360714286,0.24047619,0.24047619,0.24047619,0.16031746,0.16031746,0.16031746,0.052972028,0.031783217,0.019675325,29.40749618,40
6449,5148,1301,509,6958,2,3,1,2,1,0,0,0,1,1,1,2,1,1,1,1,1,13,6,1,3,10,1,3,10,1,3,8,14,13,13,5.329752066,0.579504788,5.329752066,5.329752066,5.329752066,0,0,0,0.87004375,0.52202625,0.3480175,0.388493056,0.466191667,0.310794444,1.806944444,1.084166667,0.722777778,5.329752066,0.579504788,3.064285714,3.064285714,3.064285714,1.838571429,1.838571429,1.838571429,1.532142857,1.532142857,1.532142857,0.417857143,0.27,0.18,32.80303872,40
7560,3644,3916,4,7564,2,3,2,2,3,0,0,0,2,1,1,2,1,1,2,2,2,12,1,1,3,11,1,3,10,1,2,7,14,14,12,5,0.25,5,5,5,0,0,0,1.3094125,1.571295,1.04753,1.169361111,1.403233333,0.935488889,2.719444444,1.631666667,1.087777778,5,0.25,2.024444444,2.024444444,2.024444444,1.301428571,1.301428571,1.301428571,1.239455782,1.239455782,1.239455782,0.295779221,0.177467532,0.138030303,38.58083039,40
