Station_1_1_hours,Station_1_2_hours,Station_1_3_hours,Station_1_4_hours,Station_1_5_hours,Station_1_6_hours,Station_1_7_hours,Station_1_8_hours,Station_1_9_hours,Station_1_10_hours,Station_1_11_hours,Station_1_12_hours,Station_1_13_hours,Station_1_14_hours,Station_1_15_hours,Station_1_16_hours,Station_1_17_hours,Station_1_18_hours,Station_1_19_hours,Station_2_1_hours,Station_2_2_hours,Station_2_3_hours,Station_2_4_hours,Station_2_5_hours,Station_2_6_hours,Station_2_7_hours,Station_2_8_hours,Station_2_9_hours,Station_3_1_hours,Station_3_2_hours,Station_3_3_hours
5.0,1.5089285714285714,5.0,5.0,5.0,0.0,0.0,0.0,1.0954124999999983,0.6572474999999969,0.4381649999999979,0.4891249999999978,0.19564999999999586,0.3912999999999984,2.2749999999999995,1.3649999999999949,0.45499999999999924,5.0,1.5089285714285714,1.7176870748299278,1.7176870748299278,1.7176870748299278,1.3466666666666667,1.3466666666666667,1.3466666666666667,0.45804988662130697,0.45804988662130697,0.45804988662130697,0.12752525252525024,0.1721590909090871,0.15303030303029885
5.22459959959959,3.0228040540540486,5.22459959959959,5.22459959959959,5.22459959959959,0.0,0.0,0.0,1.9560937499999982,1.173656249999997,0.7824374999999995,0.8734374999999979,0.5240624999999959,0.6987499999999986,0.5078125,2.4374999999999964,1.625,5.22459959959959,3.0228040540540486,1.619047619047619,1.619047619047619,1.619047619047619,0.3349753694581228,0.3349753694581228,0.3349753694581228,0.9251700680272048,0.9251700680272048,0.9251700680272048,0.2575757575757531,0.13246753246752974,0.03253588516746145
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.3536184476867525,4.208011583011583,6.3536184476867525,6.3536184476867525,6.3536184476867525,0.0,0.0,0.0,1.5040187500000002,0.9024112499999998,0.6016075000000002,0.671576388888889,0.8058916666666666,0.5372611111111112,3.123611111111111,1.8741666666666674,1.2494444444444437,6.3536184476867525,4.208011583011583,2.66,2.659999999999998,2.659999999999998,3.4199999999999995,3.420000000000018,3.420000000000018,2.128000000000002,2.1280000000000094,2.1280000000000094,0.38863636363636356,0.3436363636363634,0.256042780748663
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.14214160501638,3.5790937996820356,5.14214160501638,5.14214160501638,5.14214160501638,0.0,0.0,0.0,1.5234125,0.9140474999999988,0.6093650000000004,0.6802361111111104,0.8162833333333346,0.27209444444444486,1.5819444444444457,1.8983333333333334,0.6327777777777764,5.14214160501638,3.5790937996820356,3.2077380952380885,3.2077380952380885,3.2077380952380885,1.7963333333333331,1.7963333333333331,1.7963333333333331,0.6415476190475886,0.6415476190475886,0.6415476190475886,0.27835743801652896,0.16701446280991725,0.1166450216450218
6.46157024793388,1.2435958612094955,6.461570247933884,6.461570247933876,6.461570247933876,0.0,0.0,0.0,1.2508968750000005,0.7505381249999985,1.0007175000000004,0.5585520833333337,1.3405249999999995,0.8936833333333336,2.5979166666666664,1.5587499999999999,2.0783333333333327,6.461570247933876,1.2435958612094955,2.478333333333325,2.4783333333333335,2.478333333333317,3.965333333333333,3.9653333333333243,3.9653333333333243,4.0462585034013605,4.0462585034013605,4.0462585034013605,0.6144628099173559,0.3686776859504138,0.25748917748917743
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.069766512074205,3.0599662162162167,5.069766512074205,5.069766512074205,5.069766512074205,0.0,0.0,0.0,0.06888125000000045,0.04132875000000169,0.027552499999999647,0.030756944444444656,0.03690833333333288,0.024605555555555547,0.1430555555555557,0.08583333333333343,0.0572222222222207,5.069766512074205,3.0599662162162167,3.0646258503401236,3.0646258503401236,3.0646258503401365,3.86142857142856,3.86142857142856,3.861428571428571,2.4026666666666667,2.4026666666666667,2.4026666666666667,0.5584710743801651,0.3350826446280993,0.23402597402597367
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.335,1.700001984126984,5.335,5.335,5.335,0.0,0.0,0.0,0.561304166666666,0.25258687500000043,0.3367825,0.30076111111111176,0.30076111111111103,0.30076111111111103,0.874305555555555,0.6994444444444454,0.46629629629629493,5.335,1.700001984126984,0.7440476190476188,0.7440476190476188,0.7440476190476188,0.4375,0.4375,0.4375,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.09039256198347122,0.05423553719008241,0.03787878787878794
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.134842893764959,3.342515592515592,6.134842893764959,6.134842893764959,6.134842893764959,0.0,0.0,0.0,4.556862499999999,2.7341175,1.8227450000000003,2.03473611111111,2.4416833333333336,1.6277888888888885,4.731944444444444,5.678333333333331,3.7855555555555553,6.134842893764959,3.342515592515592,1.4607843137254801,1.4607843137254801,1.4607843137254801,1.042999999999985,1.042999999999985,1.042999999999985,0.9271111111111061,0.9271111111111061,0.9271111111111061,0.21549586776859508,0.129297520661157,0.09481818181818227
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.339064554750832,3.089030206677267,5.339064554750832,5.339064554750832,5.339064554750832,0.0,0.0,0.0,0.7182374999999999,0.8618849999999996,0.57459,0.3207083333333333,0.7696999999999997,0.5131333333333333,1.4916666666666667,0.895,1.1933333333333336,5.339064554750832,3.089030206677267,5.090986394557834,5.090986394557823,5.09098639455785,0.9978333333333332,0.99783333333333,0.9978333333333258,0.8385154061624651,0.8385154061624742,0.8385154061624711,0.3092458677685952,0.21484449760765545,0.1600802139037433
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.232183762401328,3.971780604133545,6.232183762401328,6.232183762401328,6.232183762401328,0.0,0.0,0.0,0.08559999999999998,0.05135999999999998,0.0684800000000001,0.07644444444444444,0.09173333333333389,0.06115555555555563,0.17777777777777778,0.10666666666666667,0.07111111111111111,6.232183762401328,3.971780604133545,2.7505668934240295,2.7505668934240344,2.7505668934240344,2.475510204081618,2.475510204081631,2.4755102040816315,2.156444444444435,2.156444444444445,2.1564444444444266,0.5012396694214876,0.3482296650717709,0.2594652406417112
5.3645833333333295,0.7174065806878293,5.364583333333324,5.364583333333333,5.3645833333333295,0.0,0.0,0.0,0.7536812499999996,0.4522087500000005,0.6029450000000001,0.3365347222222219,0.8076833333333333,0.5384555555555552,3.1305555555555555,0.9391666666666652,0.6261111111111101,5.364583333333324,0.7174065806878293,3.010487528344671,3.010487528344671,3.010487528344671,2.7094387755102036,2.7094387755102036,2.7094387755102036,2.360222222222223,2.3602222222222218,2.3602222222222164,0.5486053719008265,0.32916322314049623,0.24138636363636365
6.16451640447428,5.738871224165342,6.16451640447428,6.16451640447428,6.16451640447428,0.0,0.0,0.0,1.95341875,1.172051249999999,0.7813674999999999,0.8722430555555554,1.0466916666666677,0.6977944444444445,4.0569444444444445,2.434166666666666,1.6227777777777779,6.16451640447428,5.738871224165342,1.6301020408163265,1.6301020408163265,1.6301020408163265,1.917,1.917,1.917,1.3692857142857002,1.3692857142857002,1.3692857142857002,0.2614090909090909,0.19605681818181817,0.13758373205741628
5.656931818181786,1.0887348935786372,5.656931818181786,5.656931818181786,5.656931818181786,0.0,0.0,0.0,2.128296875,1.2769781249999994,1.7026374999999998,1.9006597222222221,2.2807916666666657,1.5205277777777777,4.420138888888888,2.6520833333333336,1.7680555555555544,5.656931818181786,1.0887348935786372,4.1154761904761905,4.1154761904761905,4.1154761904761905,2.304666666666666,2.304666666666666,2.304666666666666,0.6584761904761883,0.6584761904761883,0.6584761904761883,0.3571280991735538,0.21427685950413114,0.18486631016042687
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.407499999999995,1.1759166666666643,5.40749999999999,5.4075,5.407499999999996,0.0,0.0,0.0,4.32815,2.596890000000002,1.7312599999999998,1.932611111111111,2.3191333333333333,1.5460888888888888,4.4944444444444445,5.393333333333334,3.595555555555556,5.40749999999999,1.1759166666666643,3.070294784580496,3.070294784580496,3.0702947845804993,2.1663999999999923,2.1664000000000003,2.1663999999999923,3.610666666666656,3.610666666666667,3.610666666666656,0.5595041322314049,0.33570247933884284,0.23445887445887448
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.854789700943546,3.533783783783784,5.854789700943546,5.854789700943546,5.854789700943546,0.0,0.0,0.0,1.7394187499999998,1.0436512500000004,0.6957675000000002,0.7766874999999999,0.9320249999999998,0.62135,3.6124999999999994,2.1675,1.4449999998336647,5.854789700943546,3.533783783783784,3.0311111111111106,3.0311111111111106,3.0311111111111106,2.182399999999999,2.1823999999999995,2.182399999999999,3.71156462585034,3.71156462585034,3.71156462585034,0.5636363636363643,0.33818181818181847,0.23619047619047637
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.5446874999999896,1.8570302579365028,5.5446874999999896,5.5446874999999896,5.5446874999999896,0.0,0.0,0.0,2.0537312500000002,1.2322387500000005,0.8214924999999997,0.9170347222222226,1.100441666666665,0.7336277777777775,4.2652777777777775,2.559166666666666,1.7061111111111111,5.5446874999999896,1.8570302579365028,4.07555555555555,4.07555555555555,4.07555555555555,3.742857142857143,3.742857142857143,3.742857142857143,3.2604444444444387,3.2604444444444387,3.2604444444444387,0.6412587412587413,0.4763636363636362,0.37050505050505045
6.246666666666659,0.10163227513227541,6.246666666666659,6.246666666666659,6.246666666666659,0.0,0.0,0.0,4.974162499999999,1.4922487499999981,0.9948325000000002,1.4807129629629625,1.3326416666666674,0.8884277777777778,2.582638888888889,6.198333333333333,2.0661111111111103,6.246666666666659,0.10163227513227541,2.517999999999983,2.517999999999983,2.517999999999983,1.9270408163265305,1.9270408163265305,1.9270408163265305,1.2846938775510206,1.2846938775510206,1.2846938775510206,0.2682528409090912,0.30296791443850296,0.21460227272727295
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.411874999999575,4.086298115079094,6.411874999999575,6.411874999999575,6.411874999999575,0.0,0.0,0.0,0.32300624999999883,0.19380374999999717,0.258404999999998,0.28845833333333104,0.34614999999999796,0.230766666666665,0.670833333333331,0.40249999999999636,0.2683333333333318,6.411874999999575,4.086298115079094,2.63407029478458,2.63407029478458,2.63407029478458,4.741326530612242,4.741326530612242,4.741326530612242,3.1608843537414915,3.1608843537414915,3.1608843537414915,0.8800189393939348,0.28800619834709257,0.35200757575757063
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.15960941457323,3.8942766295707476,5.15960941457323,5.15960941457323,5.15960941457323,0.0,0.0,0.0,0.3658062499999974,0.6584512499999988,0.4389674999999995,0.49002083333333246,0.5880249999999982,0.3920166666666667,1.1395833333333325,0.6837499999999963,0.9116666666666653,5.15960941457323,3.8942766295707476,1.0946712018140592,1.0946712018140592,1.0946712018140592,0.9852040816326532,0.9852040816326532,0.9852040816326532,0.9195238095238096,0.9195238095238096,0.9195238095238096,0.19948347107438025,0.11969008264462776,0.10326203208556078
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.069166666666668,2.4641782407407407,5.069166666666668,5.069166666666667,5.069166666666668,0.0,0.0,0.0,0.29893125000000004,0.17935874999999998,0.11957250000000001,0.13347916666666668,0.16017499999999998,0.10678333333333336,0.6208333333333332,0.37249999999999994,0.1241666666666649,5.069166666666668,2.4641782407407407,3.48779761904763,3.48779761904763,3.48779761904763,3.906333333333333,3.906333333333333,3.906333333333333,2.790238095238095,2.790238095238095,2.790238095238095,0.8323153409090909,0.3631921487603181,0.3804870129870131
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.0743105324660345,4.584658187599365,6.0743105324660345,6.0743105324660345,6.0743105324660345,0.0,0.0,0.0,4.46390625,2.67834375,1.7855625000000002,1.9932291666666666,2.391874999999999,1.5945833333333335,4.635416666666666,5.5625,3.7083333333333335,6.0743105324660345,4.584658187599365,0.7416666666666609,0.7416666666666665,0.7416666666666609,0.5562499999999844,0.5562500000000004,0.5562499999999844,0.49444444444444446,0.49444444444444446,0.49444444444444446,0.07901278409090917,0.08923796791443843,0.06321022727272707
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.606272727272727,2.396014177489177,5.606272727272727,5.606272727272727,5.606272727272727,0.0,0.0,0.0,4.218475,2.5310849999999974,1.6873899999999988,1.8836388888888873,2.260366666666666,1.506911111111111,4.380555555555556,5.256666666666664,3.5044444444444447,5.606272727272727,2.396014177489177,1.7003968253968216,1.7003968253968216,1.7003968253968216,2.1424999999999947,2.1424999999999947,2.1424999999999947,0.9522222222222148,0.9522222222222148,0.9522222222222148,0.4869318181818138,0.15148989898989385,0.20975524475524185
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.0,0.8373015873015873,5.0,5.0,5.0,0.0,0.0,0.0,0.8372749999999994,1.5070949999999996,0.5023650000000002,0.5607916666666668,0.6729500000000002,0.4486333333333335,1.738888888888889,1.0433333333333341,0.6955555555555556,5.0,0.8373015873015873,0.7968749999999722,0.7968749999999818,0.7968749999999809,0.38249999999999873,0.3824999999999977,0.3825,0.5099999999999669,0.5099999999999669,0.5100000000000001,0.08693181818181818,0.07686602870813378,0.05727272727272727
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.252863425899001,0.5711446740858438,5.252863425899001,5.252863425899001,5.252863425899001,0.0,0.0,0.0,1.0586312499999977,0.2540714999999948,0.8469049999999996,0.945402777777776,0.18908055555555117,0.37816111111110917,4.397222222222222,2.638333333333332,1.758888888888889,5.252863425899001,0.5711446740858438,0.4410342261904727,0.4410342261904727,0.4410342261904727,1.2096938775510147,1.2096938775510147,1.2096938775510147,0.8064625850340086,0.8064625850340086,0.8064625850340086,0.2245265151515099,0.04041477272726581,0.08290209790209246
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.261435406698565,1.9396323384218055,5.261435406698564,5.261435406698564,5.261435406698561,0.0,0.0,0.0,2.9692499999999997,1.7815499999999993,1.1876999999999995,1.3258333333333328,1.5909999999999993,1.0606666666666662,3.0833333333333335,3.7,1.2333333333333334,5.261435406698565,1.9396323384218055,2.4104166666666673,2.4104166666666647,2.410416666666667,2.0660714285714086,2.066071428571423,2.066071428571398,1.7997777777777781,1.7997777777777726,1.799777777777778,0.4183367768595041,0.4601704545454545,0.17530303030303057
5.144996764152979,3.5810810810810816,5.144996764152979,5.144996764152979,5.144996764152979,0.0,0.0,0.0,0.1173656249999997,0.07041937500000017,0.09389249999999993,0.06987499999999969,0.12577500000000086,0.08384999999999998,0.24375000000000036,0.14624999999999844,0.09749999999999849,5.144996764152979,3.5810810810810816,3.0477777777777706,3.0477777777777706,3.0477777777777706,1.0971999999999875,1.0971999999999875,1.0971999999999875,1.2191111111111113,1.2191111111111113,1.2191111111111113,0.2833677685950407,0.1700206611570252,0.11874458874458901
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.456871451355651,0.6456871451355587,6.456871451355651,6.456871451355651,6.456871451355651,0.0,0.0,6.456871451355648,4.554856249999999,5.4658275,3.6438849999999996,4.0676805555555555,4.881216666666666,3.2541444444444445,4.729861111111111,11.351666666666668,1.9449188888888886,6.456871451355651,0.6456871451355587,1.9593333333333234,1.95933333333333,1.9593333333333285,1.9593333333333165,1.9593333333333165,1.9593333333333165,0.9996598639455765,0.9996598639455904,0.9996598639455868,0.4453030303030312,0.20038636363636353,0.17812121212121193
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.4834486040930415,5.655007949125596,6.4834486040930415,6.4834486040930415,6.4834486040930415,0.0,0.0,0.0,2.8495437499999996,1.7097262499999992,1.1398174999999995,1.2723819444444446,1.5268583333333332,1.0179055555555552,5.918055555555555,3.5508333333333333,2.3672222222222223,6.4834486040930415,5.655007949125596,1.8673333333333213,1.8673333333333333,1.8673333333333213,1.4004999999999912,1.4005,1.4004999999999912,1.026007326007294,1.026007326007294,1.0260073260073257,0.2767786561264823,0.17361570247933888,0.12731818181818183
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.142098923435971,2.197635135135135,5.142098923435971,5.142098923435971,5.142098923435971,0.0,0.0,0.0,0.9636687500000001,0.5782012499999993,0.38546749999999985,0.4302986111111107,0.5163583333333328,0.34423888888888854,2.001388888888889,1.2008333333333319,0.8005555555555557,5.142098923435971,2.197635135135135,5.808888888888885,5.808888888888885,5.808888888888885,3.4853333333333265,3.4853333333333265,3.4853333333333265,2.48952380952381,2.48952380952381,2.48952380952381,0.9901515151515152,0.5940909090909088,0.39606060606060584
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.004166666666666,1.5508945105820102,5.004166666666666,5.004166666666666,5.004166666666666,0.0,0.0,0.0,3.762053125,4.514463749999999,3.0096424999999996,3.3596736111111105,4.031608333333333,2.6877388888888887,5.208796296296296,9.375833333333334,3.1252777777777787,5.004166666666666,1.5508945105820102,0.31625000000000003,0.31625000000000003,0.31625000000000003,0.18975,0.18974999999999997,0.18975,0.12650000000000003,0.1265,0.12650000000000003,0.039204545454544285,0.023522727272727296,0.01642857142857194
5.216642105263147,2.2294934711779364,5.216642105263138,5.216642105263152,5.2166421052631575,0.0,0.0,0.0,4.90661875,2.9439712500000006,1.9626475,2.190909722222222,2.6290916666666675,1.7527277777777774,3.3967592592592593,6.114166666666666,4.076111111111111,5.216642105263138,2.2294934711779364,1.4412499999999873,1.4412499999999935,1.4412499999999833,0.8647499999999945,0.86475,0.8647499999999922,0.5764999999999756,0.5764999999999767,0.5764999999999767,0.17866735537190098,0.12412679425837413,0.09248663101604279
5.457221927810158,3.157392686804448,5.457221927810158,5.457221927810158,5.457221927810158,0.0,0.0,0.0,0.4948750000000004,0.29692500000000166,0.39590000000000014,0.2946296296296301,0.26516666666666566,0.3535555555555554,2.0555555555555554,0.6166666666666667,0.4111111111111111,5.457221927810158,3.157392686804448,1.2754836309523796,1.2754836309523796,1.2754836309523796,3.498469387755102,3.498469387755102,3.498469387755102,2.332312925170072,2.332312925170072,2.332312925170072,0.35418388429752085,0.21251033057851226,0.14841991341991378
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.458616660601068,2.9781399046104933,6.458616660601068,6.458616660601068,6.458616660601068,0.0,0.0,0.0,2.9374843750000004,3.5249812499999997,2.3499875,2.623298611111111,3.1479583333333316,2.098638888888889,4.06712962962963,3.6604166666666664,2.4402777777777778,6.458616660601068,2.9781399046104933,0.30319940476188817,0.30319940476188817,0.30319940476190477,0.20374999999999144,0.20374999999999943,0.20374999999999144,0.18111111111111122,0.18111111111111122,0.18111111111111122,0.040266798418972315,0.025258264462809956,0.018522727272727302
6.133749999999999,2.981684027777779,6.13375,6.13375,6.13375,0.0,0.0,0.0,0.36781250000000004,0.2206875,0.14712500000000003,0.1642361111111111,0.19708333333333333,0.13138888888888892,0.763888888888889,0.4583333333333333,0.1527777777777765,6.13375,2.981684027777779,4.723666666666654,4.723666666666654,4.723666666666654,3.542749999999986,3.542749999999986,3.542749999999986,2.5954212454212446,2.5954212454212446,2.5954212454212446,0.7319731404958661,0.4391838842975067,0.3067316017316125
6.403451644415497,2.9527027027027017,6.403451644415497,6.403451644415497,6.403451644415497,0.0,0.0,0.0,2.8669312500000004,3.440317499999999,2.293545,2.560291666666666,3.07235,2.048233333333333,3.969444444444445,3.5725000000000016,2.381666666666667,6.403451644415497,2.9527027027027017,0.5140056022408783,0.5140056022408783,0.5140056022408783,0.3669999999999939,0.3669999999999939,0.3669999999999939,0.2496598639455783,0.2496598639455783,0.2496598639455783,0.07582644628099124,0.045495867768595,0.031774891774891297
6.463238852905161,2.3826781326781328,6.463238852905161,6.463238852905161,6.463238852905161,0.0,0.0,0.0,5.82815625,3.49689375,2.3312625000000002,2.6023958333333326,3.1228749999999987,2.0819166666666664,4.034722222222222,7.262499999999999,2.4208333333333334,6.463238852905161,2.3826781326781328,2.0357142857142856,2.0357142857142856,2.0357142857142856,1.832142857142857,1.8321428571428713,1.8321428571428677,1.596,1.5959999999999845,1.595999999999988,0.2720454545454544,0.2880481283422461,0.20403409090909097
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.730698564593287,0.959664600896178,5.730698564593287,5.730698564593287,5.730698564593287,0.0,0.0,0.0,2.6950624999999997,1.6170374999999986,1.0780250000000002,1.604537037037037,1.4440833333333316,1.9254444444444445,5.597222222222222,3.3583333333333343,1.1194444444444438,5.730698564593287,0.959664600896178,0.20714285714285716,0.20714285714285716,0.20714285714285716,0.29000000000000004,0.29000000000000004,0.29000000000000004,0.29591836734693894,0.29591836734693894,0.29591836734693894,0.04493801652892544,0.026962809917355394,0.018831168831168622
5.144119617224878,0.8793994964684418,5.144119617224875,5.144119617224877,5.144119617224881,0.0,0.0,0.0,0.96768125,0.5806087499999997,0.7741449999999999,0.8641805555555564,1.0370166666666663,0.6913444444444448,4.019444444444445,2.4116666666666653,1.6077777777777782,5.144119617224875,0.8793994964684418,2.988095238095238,2.988095238095238,2.988095238095238,1.1205357142856947,1.120535714285705,1.120535714285705,0.6693333333333334,0.6693333333333334,0.6693333333333334,0.25929752066115697,0.15557851239669418,0.10865800865800863
5.000000000012552,1.5089285714324798,5.0000000000162474,5.000000000014392,5.000000000012652,0.0,0.0,0.0,0.29291250026826476,0.17574750021231067,0.23433000036831292,0.2615833336404937,0.3139000006403315,0.20926666705439073,0.6083333336950124,0.365000000306406,0.2433333335467065,5.000000000012531,1.508928571432426,1.9696712018371418,1.9696712018371487,1.96967120183714,2.316333333398945,2.316333333398945,2.316333333398941,2.3636054422143613,2.3636054422143533,2.3636054422143613,0.35893595042395043,0.21536157025827488,0.2105757575925125
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.883484799147445,2.034705159705158,5.883484799147445,5.883484799147445,5.883484799147445,0.0,0.0,0.0,1.1562687500000006,0.3468806250000007,0.46250750000000007,0.516298611111111,0.6195583333333339,0.41303888888888896,2.4013888888888886,0.7204166666666652,0.9605555555555554,5.883484799147445,2.034705159705158,1.6249999999999938,1.6249999999999938,1.6249999999999938,2.7299999999999773,2.7299999999999773,2.7299999999999773,2.2749999999999813,2.2749999999999813,2.2749999999999813,0.3948347107438017,0.23690082644628097,0.16545454545454522
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
