,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3
0,10902,6345,4557,3172,2221,501,952,6345,3547,3108,1086,697,617,210,444,368,135,942,854,290,0,0,0,1464,1269,451,3161,435.85545012703375,948.3381787924427,566.0940735872682,655.2378431104845,676.2581647453952,972.3385778836483,288.9021439494223,288.7803987664509,288.93167536717084,,129,19,31,42,,0,0,0
1,10902,7432,3470,3716,2601,636,1115,7432,3515,3051,923,521,449,147,453,422,115,617,558,182,3,3,0,1921,1619,479,3413,440.51577322705276,1025.903624452654,591.3870401750446,698.8081866282026,726.3795654939175,1050.704457739828,295.2265032873012,295.1086299558622,295.32634978729965,281.8950153044162,151,20,23,28,1.0,0,0,0
2,10902,6885,4017,3442,2410,412,1033,7432,4231,2682,1192,502,348,148,249,152,72,662,422,168,688,423,183,2130,1337,621,2797,412.5363723597776,1020.0001113780872,689.243613126461,885.0398265225641,1030.0151173677602,1050.704457739828,299.0146074158975,299.01809602678196,299.0184936603735,299.2713174296225,139,10,20,26,26.0,0,0,0
3,10902,7397,3505,3442,2410,412,1033,7432,3355,3223,984,530,501,168,282,301,97,737,686,203,0,0,0,1806,1735,516,3340,412.5363723597776,1020.0001113780872,689.243613126461,885.0398265225641,1030.0151173677602,1050.704457739828,299.0146074158975,299.01809602678196,299.0184936603735,299.2713174296225,139,10,20,26,26.0,0,0,0
4,10902,6458,4444,3229,2260,413,969,7432,4975,2821,1122,870,496,215,811,442,167,798,448,183,8,5,1,2488,1430,556,1984,400.32030814206,1026.9172868880742,658.0639662300521,841.3450636481327,1032.693637103639,1050.704457739828,277.51633108296147,277.3583832274703,277.44178273187873,275.20198626850663,131,29,32,29,1.0,0,0,0
