,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3
0,10902,8283,2619,4142,2899,662,1242,0,4433,3552,814,551,459,92,228,196,54,534,412,88,2,3,0,3118,2482,580,2103,401.26173218673324,1024.311235154847,729.4093512343526,961.792684567686,1048.1926845676908,,274.0167120606553,274.42211746606074,273.94171206065533,273.94171206065533,166,10,23,21,1,0,0,0
1,10902,7553,3349,3776,2644,663,1133,0,4349,3180,799,701,497,139,446,348,66,574,446,124,7,1,0,2621,1888,470,2574,408.70902948403074,968.7102789904334,714.4399818649832,927.0399818649834,1027.6399818649882,,270.6837053521368,270.6837053521368,270.5788086454663,227.2572311506662,152,18,27,23,1,0,0,2
2,10902,7821,3081,3776,2644,663,1133,0,4375,2883,662,403,253,71,427,286,59,841,595,137,4,5,0,2700,1744,395,2982,408.70902948403074,968.7102789904334,714.4399818649832,927.0399818649834,1027.6399818649882,,270.6837053521368,270.6837053521368,270.5788086454663,325.059881948726,152,18,27,23,1,0,0,2
3,10902,6932,3970,3466,2426,408,1040,0,5041,3331,1132,341,199,80,855,554,198,905,588,218,14,14,4,2926,1976,632,1398,389.6549754299761,982.8958046111625,652.9859278109285,849.3859278109286,1022.0267569921149,,294.59712462359084,294.55167007813475,294.5743973508628,293.4854538619185,140,33,13,35,1,0,0,0
4,10902,6168,4734,3084,2159,506,925,0,4458,4106,851,543,524,109,472,489,101,728,680,143,486,380,79,2229,2033,419,1487,391.2015970515978,1033.1953867320713,623.1325494325504,798.3325494325502,1039.1430057796904,,305.1337256062394,304.803320200834,305.1337256062394,305.2087256062394,125,22,24,32,19,0,0,0
