,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10902,7426,3476,3713.0,2599.0,776.0,1114.0,7426.0,3734,3893,592,491,518,79,544,574,91,539,544,83,7,5,1,2153,2252,338,2683,684.9273235358114,1232.4460862098733,998.3576608935535,1208.8015075317455,1284.482442527894,1307.0284027061753,1212.026475354904,523.821993145853,519.931806879743,464.83107835477364,150.0,25.0,22.0,24.0,1.0,[],[],[],1.0
1,10902,6945,3957,3472.0,2431.0,513.0,1042.0,6945.0,3569,3580,1030,376,361,101,432,451,115,489,456,156,444,447,129,1828,1865,529,2723,695.389166729502,1239.2749147102975,985.3357195979187,1181.819865212896,1274.2282310212036,1309.1460612237108,1185.5544153083601,525.2486774262269,525.5421302780561,524.4290722368225,140.0,20.0,17.0,23.0,21.0,[],[],[],1.0
2,10902,7680,3222,3840.0,2688.0,759.0,1152.0,7680.0,3050,3112,786,645,702,183,123,133,24,597,621,185,3,5,1,1682,1651,393,3954,719.4646385651024,1295.5050463789491,1036.0451937873986,1253.2393843064951,1346.7939112131107,1372.7849996107477,471.7131533190962,473.44508254926836,1255.8818311402438,443.4157335402837,155.0,6.0,31.0,29.0,1.0,[],[],[],1.0
3,10902,8204,2698,,,,,,4607,3501,874,10,3,0,702,519,130,677,536,120,0,1,0,3218,2442,624,1920,,,,,,,,394.2111216770598,,250.35249370602372,,,1.0,,1.0,,,,
4,10902,7103,3799,3552.0,2486.0,734.0,1065.0,7103.0,4864,3590,569,837,642,108,671,428,62,554,411,67,12,6,1,2790,2103,331,1879,676.0502184133809,1195.5421685344447,974.6831531849455,1174.2239466562464,1245.5119431517764,1267.7938833558808,675.3146303046974,675.6519910000063,1177.7773641625524,548.5624598892306,144.0,24.0,32.0,21.0,1.0,[],[],[],1.0
5,10902,7482,3420,3741.0,2619.0,518.0,1122.0,7482.0,3042,2991,1148,425,380,158,457,446,191,573,572,186,8,15,9,1579,1578,604,3721,674.8667643905442,1261.1403583899464,988.4980287709207,1198.742974820132,1296.4229790001873,1336.8096049245075,1202.03631896952,672.9889189070234,673.1985526976521,667.4237949457424,151.0,22.0,20.0,27.0,1.0,[],[],[],1.0
6,10902,6909,3993,3454.0,2418.0,428.0,1036.0,6909.0,3995,3566,1094,592,561,165,691,597,160,540,527,160,0,0,0,2172,1881,609,2247,661.5811256024446,1188.9904102767987,955.9634167255547,1146.891213708399,1218.2176342762468,1258.9363959598807,658.5697174229487,656.5103557721138,656.5378036281036,0.0,140.0,29.0,27.0,25.0,0.0,[],[],[],1.0
7,10902,7696,3206,3848.0,2694.0,556.0,1154.0,7696.0,3969,3181,1023,674,535,173,0,0,0,845,726,252,0,1,0,2450,1919,598,2729,610.4859047139357,1196.4225570064334,947.6885332496774,1160.14884291238,1234.3194360756522,1274.1261544221895,0.0,437.0101806275513,437.0996984377993,430.78640979577943,155.0,0.0,28.0,37.0,1.0,[],[],[],1.0
8,10902,8030,2872,4015.0,2810.0,788.0,1204.0,8030.0,3851,2914,686,768,597,129,0,0,0,690,540,138,5,3,2,2388,1774,417,3451,656.1470874600144,1240.4297878668121,993.8974940454426,1218.5000492554273,1293.7351446492664,1321.635456796064,0.0,651.5200298043408,651.5163490861668,427.6611345943171,163.0,0.0,30.0,28.0,1.0,[],[],[],1.0
9,10902,6966,3936,,,,,,3281,2061,1154,891,558,316,583,356,221,528,301,180,1,0,1,1278,846,436,4406,,,,,,,,,,132.98378496287532,,,,,1.0,,,,
