,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10902,6548,4354,3274,2292,533,982,,4024,3555,879,767,712,178,472,402,87,656,519,121,203,193,44,1926,1729,449,2444,552.5674331664487,1043.6307522755171,816.627724047459,997.1460252197318,1078.913654447838,,551.7589726085076,551.849825432614,551.553973068674,551.4098240924017,132,20,34,26,9,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000020E50936AD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E50935390>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E50935710>]",199
1,10902,7859,3043,3930,2751,738,1179,7859.0,4270,3068,718,749,550,122,396,290,68,450,307,84,11,12,4,2664,1909,440,2846,470.22661030186964,1049.3657256710774,795.4964416174772,1021.0112529321254,1099.4771706043625,1129.016887869515,358.8051769042447,358.949980866484,358.7065884478436,334.2744651384206,159,16,29,17,1,[],[],[],1
2,10902,6883,4019,3442,2409,514,1032,6883.0,4372,2925,1004,854,606,192,724,432,169,546,371,125,0,0,0,2248,1516,518,2601,529.3820568168957,1060.8376059349685,810.5263273641455,1005.7013907479136,1095.9183136128472,1130.574580804791,442.12348850245957,441.9919386694755,442.3109116034423,0.0,139,27,34,21,0,[],[],[],1
3,10902,6363,4539,3182,2227,698,954,6363.0,3663,3860,593,577,597,99,466,476,76,1013,1059,162,9,5,0,1598,1723,256,2786,596.2927826940561,1065.5470631715075,845.2467206006078,1031.0208359836795,1113.2344168889947,1130.2904011182488,594.4132805109437,594.7049958671728,594.6893300137389,495.3410991619675,129,21,26,45,1,[],[],[],1
4,10902,7001,3901,3500,2450,865,1050,,3491,2871,471,655,519,78,831,654,133,549,402,74,2,4,0,1454,1292,186,4069,587.9388478824811,1094.9795028198373,875.6881164533356,1066.8999528477532,,,588.4307258046563,588.608920944559,588.7553005141112,584.6502488228874,141,33,26,21,1,[],[],"[<Dual_sim_SC.TLMD_Pallet object at 0x0000020E51939610>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E51939410>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E5193A310>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E519381D0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E51ABDCD0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E51636ED0>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E51677810>, <Dual_sim_SC.TLMD_Pallet object at 0x0000020E51674590>]",400
5,10902,7018,3884,3509,2456,507,1053,7018.0,3408,3194,1090,654,647,191,617,604,226,379,298,106,75,66,21,1683,1579,546,3210,526.8077963796508,1069.6944404769663,810.1403629803772,1007.5493209692052,1104.5338750307758,1141.2604903396998,533.622756110233,533.4052637994625,532.5420765714705,528.4094080257279,143,29,30,16,4,[],[],[],1
6,10902,7464,3438,3732,2612,624,1120,7464.0,3255,3093,911,755,765,211,140,134,38,628,590,162,5,6,4,1727,1598,496,3643,540.983412661014,1100.0124514995173,842.3207737339537,1053.718154934149,1143.160077961864,1176.032440075099,540.6774508113492,540.3414876181206,540.5662355392833,377.7233107318073,151,7,35,28,1,[],[],[],1
7,10902,8464,2438,4232,2962,523,1270,8464.0,3623,4790,1023,283,358,87,344,448,87,309,407,96,10,3,6,2677,3574,747,1466,437.7611399148828,1026.3185876588698,761.3889909161395,989.7661994934911,1062.8107863455136,1112.9129356863336,385.3138722736893,385.47091449956196,383.67982787244773,363.98493400662096,171,18,15,17,1,[],[],[],1
8,10902,7029,3873,3514,2460,407,1054,7029.0,3926,3300,1192,486,425,147,594,519,185,708,592,210,1,4,2,2137,1760,648,2484,519.3533031395582,1063.0456589274602,798.6496829663037,1001.6924709574884,1091.028861867379,1134.08898637362,439.44733987651506,441.52136754820185,441.3984191504794,422.73311387249254,143,26,22,31,1,[],[],[],1
9,10902,5927,4975,2964,2074,418,889,5927.0,4883,3965,931,348,290,66,1361,1082,246,767,646,146,12,9,2,2395,1938,471,1123,580.3752571118473,1048.654140470745,823.6472955312191,997.160268504949,1077.6722892596044,1108.727662001765,552.5819828901228,549.6320431987215,553.6550375010785,509.7749200999641,120,54,15,32,1,[],[],[],1
