,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10902,6548,4354,3274,2292,533,982,6548,4024,3555,879,767,712,178,472,402,87,656,519,121,203,193,44,1926,1729,449,2444,555.8244054900881,1055.0389959070794,822.1886912043741,1007.3886912043744,1092.188691204382,1122.1886912043888,476.281612697293,475.9095406252209,475.8595406252209,475.52080188648216,132,20,34,26,9,[],[],[],1
1,10902,7859,3043,3930,2751,738,1179,7859,4270,3068,718,749,550,122,396,290,68,450,307,84,11,12,4,2664,1909,440,2846,471.93560606060913,1045.911695595349,792.8998917748949,1016.8998917748949,1094.899891774906,1124.2998917749128,357.5164273364848,359.56012103017855,359.51012103017854,334.3416525617093,159,16,29,17,1,[],[],[],2
2,10902,6883,4019,3442,2409,514,1032,6883,4372,2925,1004,854,606,192,724,432,169,546,371,125,0,0,0,2248,1516,518,2601,530.865580676717,1059.4201536485823,810.4298663910032,1004.2298663910027,1095.0298663910105,1129.4298663910183,444.81963473076854,444.8363013974352,445.19170680284066,0.0,139,27,34,21,0,[],[],[],3
3,10902,6363,4539,3182,2227,698,954,6363,3663,3860,593,577,597,99,466,476,76,1013,1059,162,9,5,0,1598,1723,256,2786,600.1257330666507,1073.9950286172177,859.0900187809368,1038.690018780937,1121.4900187809471,1138.490018780951,507.23789522881015,507.67663396754887,507.26582315673807,486.9009582918726,129,21,26,45,1,[],[],[],3
4,10902,7001,3901,3500,2450,865,1050,7001,3491,2871,471,655,519,78,831,654,133,549,402,74,2,4,0,1454,1292,186,4069,591.1927453591852,1103.4926267419814,875.3570310734716,1075.3570310734717,1162.557031073484,1174.9570310734869,451.3612138276495,451.42247508891074,450.533736350172,444.03058319701864,141,33,26,21,1,[],[],[],2
5,10902,7018,3884,3509,2456,507,1053,7018,3408,3194,1090,654,647,191,617,604,226,379,298,106,75,66,21,1683,1579,546,3210,535.7396854961722,1084.2038855087214,821.103971210458,1020.9039712104579,1119.3039712104655,1155.7039712104738,430.73968549616916,430.3509467574304,424.62527108175453,424.2365323430158,143,29,30,16,4,[],[],[],3
6,10902,7464,3438,3732,2612,624,1120,7464,3255,3093,911,755,765,211,140,134,38,628,590,162,5,6,4,1727,1598,496,3643,548.9590985588892,1108.3126238630182,851.9233842731753,1062.5233842731752,1151.3233842731845,1184.523384273192,428.1816210814082,427.7095490093361,428.0816210814082,377.4726120723976,151,7,35,28,1,[],[],[],1
7,10902,8464,2438,4232,2962,523,1270,8464,3623,4790,1023,283,358,87,344,448,87,309,407,96,10,3,6,2677,3574,747,1466,442.72090884272836,1061.227245646225,785.6851945570145,1024.2851945570142,1097.4851945570222,1147.2851945570335,390.51192030873386,390.5285869754005,388.1294878763013,367.39883677065393,171,18,15,17,1,[],[],[],1
8,10902,7029,3873,3514,2460,407,1054,7029,3926,3300,1192,486,425,147,594,519,185,708,592,210,1,4,2,2137,1760,648,2484,521.0886810885158,1069.4324864497062,806.8529668028017,1006.4529668028016,1098.0529668028078,1141.2529668028176,438.6769489017815,439.06568764052025,439.0323543071869,438.1715434963761,143,26,22,31,1,[],[],[],1
9,10902,5927,4975,2964,2074,418,889,5927,4883,3965,931,348,290,66,1361,1082,246,767,646,146,12,9,2,2395,1938,471,1123,575.4872017014234,1038.3676253540375,817.2514874157092,985.8514874157094,1067.2514874157155,1098.6514874157226,545.4394334786543,542.6349289741498,546.6389830282039,522.3813253705456,120,54,15,32,1,[],[],[],1
10,10902,6467,4435,3234,2263,347,970,6467,3881,3979,1211,456,499,150,640,626,173,824,785,260,10,7,5,1951,2062,623,1831,509.25896452074943,1025.6763975575236,772.4232502350357,955.0232502350353,1050.2232502350405,1091.82325023505,451.2693248811081,451.90628229306543,451.7080636198468,451.6580636198468,131,29,23,38,1,[],[],[],1
11,10902,6531,4371,3266,2286,821,980,6531,3491,2777,448,753,612,109,625,491,59,866,711,117,10,13,5,1237,950,158,4186,626.921780524629,1108.80649588933,895.8860662389146,1079.8860662389147,1163.4860662389272,1174.0860662389296,484.1524111552553,485.79069944354364,485.40196070480494,442.86772647056944,132,24,30,34,1,[],[],[],1
12,10902,7506,3396,3753,2627,552,1126,7506,4900,2686,951,705,399,150,618,349,113,598,337,112,9,4,2,2970,1597,574,2365,476.0427181272907,1035.4851071045468,781.0070038415764,994.6070038415768,1073.6070038415849,1112.0070038415936,402.15893434350477,402.1422676768381,402.5310064155769,380.72244785701764,152,22,26,21,1,[],[],[],1
13,10902,6703,4199,3352,2346,628,1005,6703,4537,3343,718,921,649,133,591,414,79,712,556,129,7,8,0,2306,1716,377,2304,519.5695356756876,1019.7041308156951,792.5338213899732,983.5338213899739,1063.3338213899829,1088.3338213899885,443.6866527928026,445.2803464864964,445.63575189190175,437.91638252253216,136,22,35,28,1,[],[],[],3
14,10902,7290,3612,3645,2552,641,1094,7290,3546,3386,855,359,371,83,599,572,154,672,611,163,11,14,3,1905,1818,452,3115,512.5452843892498,1061.4261369556928,809.5095701035355,1017.5095701035355,1104.1095701035451,1134.309570103552,407.9506897946521,407.9173564613187,408.01735646131874,406.7844735784358,147,27,17,29,1,[],[],[],1
15,10902,7563,3339,3782,2647,584,1134,7563,3586,3144,975,679,576,166,563,472,163,325,292,95,3,4,1,2016,1800,550,3197,493.13565132527316,1060.5780955972043,800.0999370395592,1013.0999370395594,1100.8999370395677,1137.499937039576,385.38878400340303,386.2162614808805,385.77752274214174,378.46355877817757,152,24,29,15,1,[],[],[],3
16,10902,6825,4077,3412,2389,491,1024,6825,5090,3216,912,540,323,108,1235,702,184,543,335,86,10,10,1,2762,1846,533,1684,477.4848252416936,1013.5516678620213,755.0491109559795,948.8491109559799,1048.0491109559869,1083.649110955995,425.32018931728,424.85102098288786,425.64516512703204,416.2875074693741,138,43,20,20,1,[],[],[],1
17,10902,6378,4524,3189,2232,507,957,6378,3325,3501,1010,649,690,192,816,827,243,414,429,108,64,75,17,1382,1480,450,3066,592.782113642168,1096.9219365735676,852.1463993564543,1031.7463993564543,1132.3463993564615,1162.3463993564683,490.4032848133363,490.82535688540844,490.0645460745976,488.814996525048,129,38,31,20,4,[],[],[],3
18,10902,7940,2962,3970,2779,695,1191,7940,4297,3115,789,745,535,127,115,97,28,680,485,138,2,10,0,2755,1988,496,2701,466.6320024570054,1042.180620363854,788.7962881712914,1013.3962881712915,1089.7962881713017,1122.7962881713092,343.1819287386595,345.98643324316413,345.59769450442536,344.75355036028117,160,5,29,27,1,[],[],[],3
19,10902,7300,3602,3650,2555,616,1095,7300,4138,3133,876,626,448,133,586,519,141,594,431,123,0,1,0,2332,1734,479,2755,489.7978359234096,1034.4835757346143,785.962121637696,990.9621216376953,1076.7621216377047,1108.562121637712,398.61495304052403,397.85414222971315,398.49828637385735,284.64603412160164,147,25,25,23,1,[],[],[],3
20,10902,6787,4115,3394,2375,694,1018,6787,3997,1957,851,1055,535,251,189,91,42,1148,560,234,5,5,0,1600,766,324,4097,555.1026233742768,1082.6044317988142,830.8669090885631,1021.6669090885629,1130.2669090885731,1151.866909088578,414.02154229319154,414.0382089598582,414.4548756265249,412.7386594103086,137,7,37,39,1,[],[],[],1
21,10902,7080,3822,3540,2478,566,1062,7080,3337,2727,1045,1075,874,323,302,249,89,426,325,134,10,12,3,1524,1267,496,3793,574.9961513096811,1125.1150179865626,862.5604370239673,1061.7604370239671,1164.5604370239753,1197.5604370239828,448.45966482319074,448.47633148985744,448.4929981565241,418.1042594177844,143,13,46,18,1,[],[],[],3
22,10902,7667,3235,3834,2683,454,1150,7667,4659,3016,1103,359,231,82,672,410,167,451,304,86,242,159,72,2935,1912,696,2124,445.4675880425904,1017.3251277545592,756.6318737568766,972.4318737568766,1048.6318737568831,1095.0318737568937,368.6519679362616,369.0407066750003,369.81818415247784,369.37944541373906,154,25,14,17,10,[],[],[],1
23,10902,7838,3064,3919,2743,501,1176,7838,3878,2526,1130,0,0,0,831,539,237,766,456,214,5,12,4,2276,1519,675,3368,491.2950655200693,1083.3820869772107,809.4593512343553,1031.0593512343557,1118.4593512343627,1163.459351234373,352.5392190359087,0.0,352.7058857025755,348.85723705392655,158,33,0,29,1,[],[],[],3
